Mutations_id_mutation	Low_complexity_id_lc
128195	2960
128240	2960
128339	2960
128378	2960
128562	2960
128607	2960
128608	2960
128609	2960
128610	2960
128611	2960
128612	2960
128613	2960
128614	2960
128615	2960
128616	2960
128617	2960
128618	2960
128619	2960
128620	2960
128621	2960
128622	2960
128623	2960
128624	2960
128625	2960
128626	2960
128627	2960
128628	2960
128629	2960
128630	2960
128631	2960
128632	2960
128633	2960
128634	2960
128635	2960
128636	2960
128640	2960
128644	2960
128645	2960
128646	2960
128651	2960
128652	2960
128653	2960
128665	2960
128859	2960
128860	2960
128885	2960
128899	2960
128910	2960
128932	2960
128959	2960
128975	2960
129031	2960
129061	2960
129074	2960
129085	2960
129086	2960
129087	2960
129088	2960
129089	2960
129090	2960
129091	2960
129092	2960
129095	2960
129148	2960
129205	2960
129227	2960
129228	2960
129229	2960
129230	2960
129231	2960
129233	2960
129234	2960
129235	2960
129279	2960
129301	2960
129362	2960
129366	2960
129378	2960
129390	2960
129404	2960
129405	2960
129413	2960
129431	2960
129538	2960
129549	2960
129559	2960
129575	2960
129586	2960
129608	2960
129627	2960
129635	2960
129636	2960
129640	2960
129658	2960
129724	2960
129732	2960
129738	2960
129760	2960
129761	2960
129762	2960
129763	2960
129767	2960
129808	2960
129809	2960
129856	2960
129946	2960
129952	2960
129975	2960
130049	2960
130058	2960
130146	2960
130160	2960
130161	2960
130163	2960
130164	2960
130166	2960
130167	2960
130174	2960
130176	2960
130179	2960
130180	2960
130185	2960
130199	2960
130207	2960
130251	2960
130253	2960
130264	2960
130266	2960
130269	2960
130274	2960
130275	2960
130277	2960
130283	2960
130285	2960
130288	2960
130290	2960
130294	2960
130295	2960
130297	2960
130300	2960
130305	2960
130320	2960
130351	2960
130360	2960
130373	2960
130374	2960
130394	2960
130401	2960
130453	2960
130454	2960
130496	2960
130499	2960
130500	2960
130571	2960
130581	2960
130606	2960
130637	2960
130642	2960
130719	2960
130724	2960
130742	2960
130748	2960
130810	2960
130819	2960
130846	2960
130849	2960
130850	2960
130852	2960
130855	2960
130862	2960
130876	2960
130966	2960
130973	2960
130978	2960
130979	2960
130981	2960
130984	2960
130986	2960
130987	2960
130988	2960
130989	2960
130990	2960
130991	2960
130994	2960
130995	2960
130997	2960
130998	2960
130999	2960
131010	2960
131013	2960
131015	2960
131016	2960
131017	2960
131018	2960
131022	2960
131027	2960
131030	2960
131031	2960
131032	2960
131034	2960
131035	2960
131036	2960
131039	2960
131122	2960
131136	2960
131138	2960
131141	2960
131143	2960
131153	2960
131166	2960
131177	2960
131218	2960
131242	2960
131273	2960
131311	2960
131314	2960
131339	2960
131352	2960
131361	2960
131365	2960
131372	2960
131374	2960
131380	2960
131409	2960
131415	2960
131426	2960
131439	2960
131449	2960
131457	2960
131464	2960
131467	2960
131498	2960
131506	2960
131556	2960
131614	2960
131616	2960
131631	2960
131633	2960
131651	2960
131652	2960
131661	2960
131668	2960
131688	2960
131705	2960
131762	2960
131789	2960
131828	2960
131866	2960
131966	2960
131971	2960
132064	2960
132089	2960
132090	2960
132093	2960
132104	2960
132110	2960
132118	2960
132119	2960
132120	2960
132122	2960
132123	2960
132128	2960
132129	2960
132132	2960
132133	2960
132135	2960
132138	2960
132141	2960
132146	2960
132148	2960
132151	2960
132153	2960
132157	2960
132159	2960
132170	2960
132171	2960
132173	2960
132184	2960
132197	2960
132258	2960
132260	2960
132262	2960
132263	2960
132264	2960
132265	2960
132267	2960
132270	2960
132277	2960
132331	2960
132333	2960
132369	2960
132370	2960
132377	2960
132396	2960
132436	2960
132437	2960
132447	2960
132455	2960
132484	2960
132498	2960
132509	2960
132511	2960
132520	2960
132552	2960
132558	2960
132564	2960
132565	2960
132631	2960
132634	2960
132646	2960
132691	2960
132698	2960
132762	2960
132763	2960
132764	2960
132765	2960
132770	2960
132787	2960
132853	2960
132880	2960
132882	2960
132972	2960
132973	2960
132974	2960
132975	2960
132976	2960
132977	2960
132978	2960
132979	2960
132980	2960
132981	2960
132982	2960
132983	2960
132984	2960
132985	2960
132987	2960
133074	2960
133088	2960
133100	2960
133102	2960
133153	2960
133154	2960
133155	2960
133156	2960
133157	2960
133159	2960
133160	2960
133161	2960
133183	2960
133203	2960
133286	2960
133348	2960
133381	2960
133390	2960
133391	2960
133392	2960
133393	2960
133394	2960
133395	2960
133396	2960
133400	2960
133401	2960
133442	2960
133450	2960
133460	2960
133498	2960
133499	2960
133500	2960
133561	2960
133582	2960
133603	2960
3234	2960
3253	2960
3257	2960
3370	2960
165230	2960
165267	2960
165284	2960
165360	2960
165370	2960
165376	2960
165391	2960
165433	2960
165459	2960
165463	2960
165464	2960
165489	2960
165504	2960
165520	2960
165530	2960
165550	2960
165570	2960
165576	2960
165577	2960
165617	2960
165641	2960
165665	2960
165695	2960
165712	2960
165720	2960
165761	2960
165802	2960
165806	2960
165811	2960
165819	2960
165863	2960
3843	2960
3846	2960
3986	2960
23818	2960
23825	2960
23836	2960
23837	2960
133623	2961
134676	2984
134698	2984
134699	2984
134710	2984
134733	2984
134784	2984
134785	2985
134789	2985
134791	2985
134793	2985
134828	2990
134829	2990
134845	2990
134855	2990
134868	2990
2103	2996
2104	2996
2105	2996
20597	2996
20601	2996
134898	2996
134899	2996
134904	2996
134905	2996
134914	2996
134943	2996
134956	2996
134960	2996
134978	2996
134984	2996
134992	2996
135015	2996
135026	2996
135027	2996
135035	2996
135037	2996
135112	2996
135149	2996
135189	2996
135228	2996
135231	2996
135232	2996
135245	2996
135270	2996
135275	2996
135276	2996
135324	2996
135357	2996
135385	2996
135425	2996
135431	2996
135438	2996
135446	2996
135463	2996
135469	2996
135477	2996
135492	2996
135497	2996
135522	2996
135542	2996
135558	2996
135573	2996
135577	2996
135629	2996
135653	2996
135674	2996
135676	2996
135705	2996
135706	2996
135723	2996
135724	2996
135732	2996
135739	2996
135764	2996
135765	2996
135775	2996
135800	2996
135821	2996
135828	2996
135844	2996
135853	2996
135859	2996
135864	2996
135897	2996
135898	2996
135912	2996
135914	2996
135928	2996
135966	2996
136018	2996
136028	2996
136041	2996
136052	2996
136129	2996
136130	2996
136131	2996
136132	2996
136201	2996
136202	2996
136272	2996
136273	2996
136323	2996
136324	2996
136325	2996
136432	2996
136433	2996
136463	2996
136464	2996
136465	2996
136466	2996
136467	2996
136470	2996
136471	2996
136478	2996
136479	2996
136481	2996
136482	2996
136485	2996
136486	2996
136487	2996
136488	2996
136489	2996
136532	2996
136549	2996
136550	2996
136551	2996
136632	2996
136634	2996
166025	2996
136659	3001
136663	3001
136664	3001
136665	3001
136667	3001
136669	3001
136670	3001
136672	3001
136678	3001
20624	3003
2127	3004
2128	3004
2129	3004
2133	3004
2134	3004
2136	3004
2137	3004
2138	3004
2141	3004
2517	3004
20627	3004
20628	3004
20629	3004
20630	3004
20632	3004
20638	3004
20639	3004
20642	3004
20644	3004
20646	3004
20652	3004
20654	3004
20656	3004
20657	3004
20664	3004
20669	3004
20675	3004
20678	3004
20680	3004
20682	3004
20685	3004
20687	3004
20696	3004
20700	3004
20701	3004
20702	3004
20710	3004
20712	3004
20715	3004
20725	3004
20726	3004
136685	3004
136692	3004
136700	3004
136701	3004
136704	3004
136705	3004
136708	3004
136713	3004
136720	3004
136721	3004
136724	3004
136725	3004
136726	3004
136727	3004
136728	3004
136743	3004
136750	3004
136757	3004
136758	3004
136759	3004
136761	3004
136769	3004
136770	3004
136771	3004
136775	3004
136778	3004
136790	3004
136791	3004
136792	3004
136800	3004
136803	3004
136806	3004
136807	3004
136810	3004
136813	3004
136814	3004
136817	3004
136831	3004
136833	3004
136834	3004
136837	3004
136838	3004
136839	3004
136840	3004
136850	3004
136851	3004
136852	3004
136855	3004
136859	3004
136861	3004
136884	3004
136886	3004
136890	3004
136895	3004
136900	3004
136904	3004
136910	3004
136932	3004
166041	3004
166044	3004
166045	3004
166051	3004
166059	3004
166060	3004
166064	3004
166065	3004
166066	3004
166073	3004
166076	3004
166078	3004
166079	3004
166080	3004
166081	3004
166082	3004
166083	3004
166092	3004
166094	3004
166095	3004
166100	3004
3857	3004
3858	3004
3859	3004
3860	3004
2142	3005
2144	3005
2145	3005
2146	3005
2518	3005
20729	3005
20730	3005
20734	3005
20740	3005
20741	3005
20742	3005
20743	3005
20747	3005
20748	3005
136938	3005
136940	3005
136943	3005
136947	3005
136954	3005
136961	3005
136962	3005
136964	3005
136965	3005
136966	3005
136969	3005
136971	3005
136976	3005
136990	3005
166104	3005
166106	3005
166107	3005
166109	3005
166115	3005
166117	3005
166120	3005
166126	3005
166128	3005
3862	3005
3863	3005
3864	3005
3865	3005
23868	3005
20761	3006
20762	3006
137001	3006
137010	3006
166133	3006
2519	3008
2520	3008
137016	3008
137017	3008
137018	3008
137023	3010
20765	3013
20784	3013
20785	3013
20786	3013
20807	3013
20810	3013
20819	3013
137038	3013
137045	3013
137058	3013
137075	3013
137093	3013
137101	3013
137102	3013
137121	3013
137122	3013
166148	3013
166152	3013
166154	3013
166161	3013
23871	3013
2152	3016
2153	3016
2157	3016
2158	3016
2163	3016
2164	3016
2165	3016
2167	3016
20834	3016
20839	3016
20842	3016
20846	3016
20848	3016
20850	3016
20851	3016
20864	3016
20868	3016
20877	3016
20879	3016
20880	3016
20881	3016
20882	3016
20893	3016
20895	3016
20899	3016
20910	3016
20912	3016
20914	3016
20923	3016
20924	3016
20926	3016
20927	3016
20938	3016
20939	3016
20946	3016
20950	3016
137143	3016
137145	3016
137154	3016
137155	3016
137156	3016
137157	3016
137159	3016
137160	3016
137165	3016
137181	3016
137192	3016
137198	3016
137202	3016
137203	3016
137204	3016
137205	3016
137208	3016
137210	3016
137212	3016
137217	3016
137219	3016
137225	3016
137227	3016
137231	3016
137234	3016
137236	3016
137239	3016
137243	3016
137245	3016
137246	3016
137247	3016
137265	3016
137266	3016
137268	3016
137277	3016
137278	3016
137285	3016
137286	3016
137295	3016
137297	3016
137298	3016
137299	3016
137300	3016
137301	3016
137308	3016
137309	3016
137310	3016
137311	3016
137328	3016
137330	3016
137331	3016
137332	3016
137345	3016
137347	3016
137350	3016
137352	3016
137353	3016
137359	3016
137389	3016
137390	3016
137395	3016
137396	3016
137397	3016
137398	3016
137399	3016
137413	3016
137414	3016
137415	3016
137416	3016
137417	3016
137418	3016
137421	3016
137422	3016
137423	3016
137428	3016
137429	3016
137430	3016
137431	3016
137433	3016
137438	3016
137439	3016
137440	3016
137441	3016
137443	3016
137444	3016
137445	3016
137450	3016
137451	3016
137452	3016
137454	3016
137455	3016
137459	3016
137460	3016
137462	3016
137463	3016
137476	3016
137477	3016
137478	3016
137479	3016
137480	3016
137505	3016
137507	3016
137508	3016
137509	3016
137512	3016
137514	3016
137516	3016
137530	3016
137533	3016
137542	3016
137543	3016
137545	3016
137547	3016
137548	3016
137555	3016
137557	3016
137558	3016
137559	3016
137561	3016
137570	3016
137571	3016
137576	3016
137577	3016
137578	3016
137580	3016
137592	3016
137593	3016
137597	3016
137598	3016
137612	3016
137613	3016
137626	3016
137627	3016
137628	3016
137630	3016
137632	3016
137640	3016
137641	3016
137644	3016
137645	3016
137649	3016
137662	3016
137663	3016
137664	3016
137665	3016
137673	3016
137689	3016
137691	3016
137697	3016
137704	3016
137705	3016
137708	3016
137709	3016
137710	3016
137711	3016
137712	3016
137714	3016
137719	3016
137720	3016
137723	3016
137724	3016
137725	3016
137726	3016
137727	3016
137728	3016
137733	3016
137736	3016
137737	3016
137738	3016
137741	3016
137742	3016
137747	3016
137748	3016
137751	3016
137752	3016
137757	3016
137759	3016
137760	3016
137762	3016
137763	3016
137765	3016
137768	3016
137778	3016
137780	3016
137781	3016
137785	3016
137787	3016
137788	3016
137789	3016
137790	3016
137794	3016
137804	3016
137837	3016
137838	3016
137841	3016
137842	3016
137843	3016
137844	3016
137846	3016
137854	3016
137857	3016
137860	3016
137865	3016
137876	3016
137877	3016
137878	3016
137880	3016
137881	3016
137882	3016
137887	3016
137900	3016
137901	3016
137902	3016
137904	3016
137908	3016
137909	3016
137912	3016
137922	3016
137929	3016
137930	3016
137931	3016
137946	3016
137947	3016
137949	3016
137953	3016
137954	3016
137955	3016
137961	3016
137965	3016
137980	3016
137981	3016
137982	3016
137983	3016
137990	3016
137991	3016
137992	3016
137993	3016
137994	3016
137995	3016
137997	3016
137998	3016
137999	3016
138000	3016
138001	3016
138009	3016
138010	3016
138012	3016
138013	3016
138014	3016
138032	3016
138033	3016
138035	3016
138036	3016
138092	3016
138093	3016
138094	3016
138096	3016
138097	3016
138098	3016
138099	3016
138111	3016
138112	3016
138113	3016
138116	3016
138117	3016
138118	3016
138119	3016
138130	3016
138131	3016
138132	3016
138133	3016
138134	3016
138135	3016
138136	3016
138137	3016
138145	3016
138146	3016
138149	3016
138150	3016
138151	3016
138152	3016
138153	3016
138157	3016
138158	3016
138161	3016
138162	3016
138163	3016
138164	3016
138165	3016
138182	3016
138183	3016
138184	3016
138232	3016
138233	3016
138234	3016
138235	3016
138237	3016
138238	3016
138247	3016
138248	3016
138249	3016
138252	3016
138253	3016
138254	3016
138257	3016
138258	3016
138259	3016
138260	3016
138261	3016
138262	3016
138263	3016
138266	3016
138267	3016
138268	3016
138272	3016
138273	3016
138277	3016
138285	3016
138286	3016
138287	3016
138288	3016
138302	3016
138303	3016
138309	3016
138310	3016
138311	3016
138314	3016
138316	3016
138317	3016
138318	3016
138321	3016
138322	3016
138340	3016
138345	3016
138346	3016
138347	3016
138350	3016
138351	3016
138352	3016
138355	3016
138363	3016
138364	3016
138369	3016
138370	3016
138371	3016
138374	3016
138375	3016
138376	3016
138377	3016
138396	3016
138398	3016
138399	3016
166173	3016
166175	3016
166182	3016
166183	3016
166184	3016
166192	3016
166196	3016
166205	3016
166206	3016
166208	3016
166214	3016
166218	3016
166221	3016
166222	3016
166224	3016
166226	3016
166230	3016
166231	3016
166236	3016
166237	3016
166243	3016
166244	3016
166246	3016
23877	3016
23879	3016
20952	3024
138412	3024
138430	3029
138437	3029
138438	3029
138439	3029
138443	3029
138453	3029
138461	3029
138464	3029
138467	3029
138473	3029
138481	3029
138486	3029
138487	3029
138488	3029
138491	3029
138496	3029
166252	3029
2170	3034
138512	3034
2171	3036
2172	3036
20956	3036
20957	3036
20958	3036
20959	3036
20960	3036
20961	3036
138518	3036
138525	3036
138544	3037
138640	3042
2177	3043
20978	3043
20980	3043
20981	3043
138660	3043
138663	3043
138664	3043
138666	3043
138668	3043
138678	3043
138679	3043
138680	3043
138683	3043
138686	3043
138687	3043
138696	3043
138703	3043
138704	3043
138705	3043
138707	3043
138710	3043
138713	3043
138716	3043
138718	3043
138723	3043
138724	3043
138725	3043
138726	3043
138729	3043
138730	3043
138731	3043
138732	3043
138735	3043
138736	3043
138741	3043
138744	3043
138745	3043
138746	3043
138747	3043
138748	3043
138749	3043
138754	3043
138764	3043
138765	3043
138766	3043
138769	3043
138770	3043
138771	3043
138772	3043
138773	3043
138779	3043
138785	3043
138788	3043
138789	3043
138790	3043
138791	3043
138793	3043
138794	3043
138797	3043
138798	3043
138805	3043
166276	3043
166279	3043
166281	3043
166284	3043
138816	3046
138834	3047
138841	3055
138842	3055
138865	3062
138867	3062
138869	3062
166287	3062
20985	3064
138914	3064
138924	3064
138931	3064
138959	3068
138990	3096
138991	3096
138997	3103
139005	3108
166295	3108
166297	3108
139065	3127
139084	3130
139091	3134
139100	3146
166308	3152
166309	3152
2183	3155
139114	3155
139120	3155
139127	3155
139128	3155
139129	3155
139130	3155
139133	3155
139136	3155
139139	3155
139142	3155
139145	3155
139146	3155
139147	3155
139149	3155
139151	3155
139155	3155
139156	3155
139161	3155
139166	3155
139167	3155
139168	3155
139178	3155
139179	3155
139180	3155
139182	3155
139184	3155
139185	3155
3872	3167
21014	3168
2184	3169
21020	3169
21024	3169
139206	3169
139207	3169
139212	3169
139214	3169
139218	3169
139219	3169
166327	3169
21029	3175
21031	3176
21038	3176
21041	3176
139250	3176
139270	3176
139280	3176
139297	3176
139335	3176
139341	3176
139356	3176
166362	3176
139362	3178
139365	3178
139367	3178
139368	3178
3873	3178
139380	3179
139385	3179
139401	3179
2188	3181
139429	3181
139442	3181
139460	3181
139492	3181
3874	3181
3875	3181
139520	3189
139521	3189
2189	3194
21072	3194
139534	3194
139538	3194
139544	3203
139549	3211
2192	3217
2521	3217
21078	3217
21080	3217
21085	3217
21088	3217
21092	3217
21109	3217
21117	3217
21118	3217
21123	3217
21124	3217
21132	3217
21133	3217
21134	3217
21135	3217
21136	3217
21137	3217
21141	3217
21147	3217
21150	3217
21151	3217
21153	3217
21154	3217
21156	3217
139558	3217
139561	3217
139563	3217
139567	3217
139569	3217
139571	3217
139574	3217
139578	3217
139582	3217
139591	3217
139592	3217
139602	3217
139604	3217
139616	3217
139617	3217
139626	3217
139629	3217
139637	3217
139644	3217
139647	3217
139661	3217
139666	3217
139667	3217
139669	3217
139670	3217
139672	3217
139674	3217
139675	3217
139679	3217
139687	3217
139688	3217
139689	3217
139691	3217
139692	3217
139693	3217
139704	3217
139705	3217
139706	3217
139707	3217
139715	3217
139717	3217
139721	3217
139725	3217
139726	3217
139734	3217
139738	3217
139744	3217
3372	3217
166380	3217
166388	3217
166389	3217
166393	3217
166396	3217
166406	3217
166407	3217
166408	3217
166411	3217
166412	3217
21159	3219
139775	3221
139844	3221
166420	3221
166425	3221
139855	3222
21178	3223
139877	3223
139882	3223
139895	3223
139908	3223
139925	3223
139945	3223
140015	3231
140021	3231
3877	3236
2195	3238
140035	3238
140037	3238
2197	3239
21198	3239
21199	3239
140063	3239
140071	3239
140082	3239
140098	3239
166451	3239
3878	3239
21203	3240
21210	3240
140109	3240
140124	3240
140216	3241
166465	3241
140239	3243
140240	3243
21228	3245
140260	3245
140340	3245
140341	3245
140372	3245
140373	3245
140381	3245
140382	3245
140393	3245
140396	3245
166469	3245
3879	3245
140464	3254
140467	3254
140468	3254
140469	3254
140470	3254
140471	3257
21236	3259
140486	3259
140488	3259
140509	3259
140510	3259
140531	3259
140537	3259
140539	3259
140544	3259
140550	3259
140571	3259
140580	3259
140588	3259
140596	3259
140603	3259
140607	3259
166480	3259
166485	3259
166486	3259
23888	3259
21241	3261
21246	3261
140614	3261
140616	3261
166495	3261
140689	3266
140722	3266
140768	3266
21300	3282
140884	3282
140890	3282
140900	3282
140901	3282
140902	3282
140903	3282
140907	3282
140909	3282
140916	3282
140922	3282
140924	3282
140926	3282
140930	3282
140931	3282
140935	3282
166510	3282
166514	3282
166517	3282
166527	3282
140942	3285
140954	3287
140955	3287
140965	3287
140975	3287
140979	3287
140981	3287
140991	3287
141000	3287
2210	3288
141117	3304
141125	3304
21307	3306
21308	3306
21313	3306
141137	3306
141148	3306
141149	3306
166536	3306
2213	3307
2214	3307
141158	3307
141169	3307
141235	3307
141273	3307
141280	3307
141287	3307
141296	3307
141320	3307
141357	3307
141390	3307
141514	3307
141570	3307
166544	3307
2216	3308
141626	3311
141633	3313
141636	3313
141638	3313
141655	3313
2223	3314
2234	3314
2523	3314
21343	3314
21350	3314
21352	3314
21359	3314
21382	3314
21383	3314
21384	3314
21396	3314
21399	3314
21402	3314
21411	3314
21420	3314
21423	3314
21436	3314
21437	3314
21447	3314
141665	3314
141683	3314
141687	3314
141712	3314
141719	3314
141729	3314
141750	3314
141757	3314
141759	3314
141766	3314
141768	3314
141786	3314
141816	3314
141817	3314
141831	3314
141841	3314
141874	3314
141927	3314
141928	3314
141946	3314
141947	3314
141948	3314
141975	3314
142032	3314
142058	3314
142086	3314
142092	3314
142102	3314
142115	3314
142121	3314
142219	3314
142220	3314
142221	3314
142223	3314
142248	3314
142249	3314
142250	3314
142254	3314
142267	3314
142268	3314
142279	3314
142369	3314
142379	3314
142380	3314
142389	3314
142390	3314
142404	3314
142405	3314
142416	3314
142417	3314
142418	3314
142421	3314
142442	3314
142445	3314
142481	3314
142482	3314
142512	3314
142513	3314
142514	3314
142538	3314
142539	3314
142540	3314
142643	3314
142644	3314
142645	3314
142671	3314
142672	3314
142714	3314
142723	3314
142724	3314
142739	3314
142740	3314
142741	3314
142771	3314
142793	3314
142818	3314
142819	3314
142842	3314
142862	3314
142863	3314
142866	3314
142867	3314
166572	3314
166574	3314
166582	3314
166586	3314
166588	3314
166610	3314
166615	3314
166624	3314
166630	3314
166644	3314
3886	3314
3888	3314
3989	3314
3990	3314
142948	3331
2241	3332
21456	3332
21476	3332
21504	3332
21522	3332
21535	3332
21536	3332
142974	3332
142988	3332
143008	3332
143009	3332
143019	3332
143080	3332
143140	3332
143187	3332
143189	3332
143234	3332
143361	3332
143368	3332
166686	3332
166693	3332
2242	3336
143422	3336
166698	3336
166701	3336
2244	3337
2245	3337
2247	3337
2597	3337
21546	3337
143448	3337
143449	3337
143451	3337
143456	3337
143457	3337
143461	3337
143467	3337
143468	3337
143469	3337
143473	3337
143477	3337
143479	3337
143482	3337
143484	3337
143486	3337
143487	3337
143488	3337
143489	3337
143492	3337
143501	3337
143502	3337
143504	3337
143505	3337
143506	3337
143507	3337
143519	3337
143521	3337
143529	3337
143532	3337
143533	3337
143544	3337
143550	3337
143556	3337
143559	3337
143561	3337
143562	3337
143566	3337
143567	3337
143574	3337
143587	3337
143593	3337
143599	3337
143601	3337
143604	3337
143609	3337
143612	3337
143618	3337
143619	3337
143621	3337
143631	3337
143632	3337
143636	3337
143642	3337
143644	3337
143652	3337
143659	3337
143660	3337
143664	3337
143669	3337
143671	3337
143675	3337
143677	3337
143678	3337
143681	3337
143682	3337
143689	3337
143690	3337
143692	3337
143696	3337
143698	3337
143706	3337
143707	3337
143715	3337
143723	3337
143725	3337
143726	3337
143727	3337
143728	3337
143733	3337
143734	3337
143736	3337
143740	3337
143744	3337
143745	3337
143751	3337
143753	3337
143758	3337
143762	3337
143764	3337
143765	3337
143767	3337
143768	3337
143775	3337
143776	3337
143780	3337
143783	3337
143786	3337
143792	3337
143793	3337
143803	3337
143809	3337
143810	3337
143825	3337
143828	3337
143829	3337
143837	3337
143838	3337
143841	3337
143853	3337
143854	3337
143859	3337
143864	3337
143865	3337
143886	3337
143887	3337
143888	3337
143889	3337
143893	3337
143894	3337
143902	3337
3305	3337
3306	3337
166704	3337
166707	3337
166708	3337
23909	3337
2251	3344
143910	3344
143912	3344
143924	3344
143929	3344
143951	3344
143965	3344
3891	3344
143984	3349
143987	3354
143990	3354
143991	3354
144003	3361
144020	3380
144052	3389
144064	3389
144139	3399
21570	3405
144142	3405
144145	3405
144147	3405
144149	3405
144151	3405
144159	3405
144160	3405
144163	3405
144164	3405
144165	3405
144166	3405
144167	3405
144168	3405
144170	3405
144172	3405
144173	3405
144174	3405
144175	3405
144176	3405
144177	3405
144183	3405
144184	3405
144190	3405
144192	3405
144195	3405
144196	3405
144199	3405
144201	3405
144203	3405
144204	3405
144206	3405
144207	3405
144208	3405
144209	3405
144210	3405
144211	3405
144215	3405
144218	3405
144219	3405
144225	3405
144226	3405
144230	3405
144231	3405
144232	3405
144233	3405
144234	3405
144235	3405
144236	3405
144237	3405
144239	3405
144240	3405
144241	3405
144244	3405
144246	3405
144247	3405
144250	3405
144251	3405
144257	3405
144260	3405
144261	3405
144262	3405
144263	3405
144264	3405
144265	3405
144266	3405
144267	3405
144268	3405
144272	3405
144273	3405
144274	3405
166729	3405
166732	3405
166733	3405
166734	3405
23911	3405
144281	3407
144313	3408
144341	3413
144365	3413
166744	3413
144381	3416
166749	3419
144389	3423
144402	3428
144406	3428
21593	3434
144477	3434
144544	3434
166760	3438
21611	3439
144579	3439
21612	3443
21620	3444
21622	3444
21625	3444
21626	3444
21627	3444
21630	3444
21639	3444
21641	3444
21644	3444
21645	3444
21648	3444
21652	3444
21656	3444
21658	3444
144621	3444
144626	3444
144642	3444
144644	3444
144645	3444
144647	3444
144650	3444
144651	3444
144653	3444
144658	3444
144661	3444
144664	3444
144665	3444
144668	3444
144674	3444
144676	3444
144677	3444
166773	3444
144685	3450
21667	3455
144769	3455
144777	3455
144782	3455
144784	3455
144789	3455
144812	3455
144870	3455
144871	3455
144894	3455
21678	3456
21681	3456
144926	3456
144927	3456
144928	3456
144930	3456
144942	3456
144944	3456
144956	3456
144967	3456
144972	3456
144977	3456
166804	3456
166807	3456
2263	3465
21690	3465
21691	3465
21692	3465
21695	3465
144996	3465
144998	3465
145002	3465
145004	3465
145007	3465
145008	3465
145009	3465
145011	3465
145012	3465
145014	3465
145015	3465
145016	3465
166810	3465
145018	3469
145095	3476
145096	3476
145102	3477
21700	3481
145126	3481
145130	3481
145201	3491
145255	3491
145256	3491
145260	3491
145265	3491
145267	3491
2265	3499
2266	3499
2267	3499
2267	3499
2267	3499
2598	3499
21708	3499
145274	3499
145278	3499
145279	3499
145282	3499
145284	3499
145285	3499
145286	3499
145288	3499
145296	3499
145300	3499
145313	3499
145316	3499
145320	3499
145321	3499
145323	3499
145328	3499
145330	3499
166821	3499
166822	3499
3896	3499
3897	3499
145390	3514
2270	3523
166828	3531
21715	3532
21718	3532
21726	3532
145408	3532
145411	3532
145414	3532
3899	3532
2599	3543
21732	3543
145441	3543
145443	3543
21740	3547
145462	3547
145463	3547
145475	3547
145501	3547
145508	3547
145519	3547
145528	3547
166848	3549
145562	3551
145574	3551
145582	3551
145606	3551
145607	3551
145628	3551
145629	3551
145638	3551
145642	3551
145643	3551
145644	3551
145660	3551
145667	3551
145672	3551
2275	3557
2600	3557
21748	3557
21749	3557
145680	3557
145683	3557
145684	3557
145686	3557
145694	3557
145695	3557
145699	3557
145701	3560
21758	3565
145704	3565
145706	3565
145710	3565
145714	3565
145717	3565
145723	3565
145727	3565
145728	3565
145733	3565
145736	3565
145737	3565
145740	3565
145741	3565
145746	3565
145747	3565
145749	3565
145751	3565
145753	3565
145754	3565
145763	3565
145770	3565
145771	3565
145772	3565
145775	3565
145777	3565
145778	3565
145780	3565
145781	3565
145782	3565
145784	3565
145788	3565
145790	3565
145792	3565
145795	3565
145798	3565
145799	3565
145800	3565
145801	3565
145802	3565
145813	3565
145816	3565
145818	3565
145821	3565
145824	3565
145826	3565
145827	3565
145829	3565
145835	3565
145838	3565
145843	3565
145844	3565
145846	3565
145847	3565
145860	3565
145865	3565
145866	3565
145872	3565
145875	3565
145876	3565
145877	3565
145882	3565
145885	3565
145886	3565
145892	3565
145903	3565
145917	3565
145922	3565
145925	3565
145926	3565
145927	3565
145935	3565
145944	3565
145946	3565
145950	3565
145963	3565
145966	3565
145967	3565
145972	3565
145979	3565
145982	3565
145987	3565
145989	3565
145990	3565
145992	3565
145994	3565
145995	3565
166855	3565
3900	3565
2282	3575
146003	3575
146005	3575
146009	3575
146016	3575
146019	3575
146023	3575
146041	3575
146043	3575
3901	3575
146083	3599
146092	3611
146095	3611
146099	3611
146100	3611
146101	3611
146109	3611
146120	3611
146130	3611
146131	3611
146143	3611
146144	3611
146148	3611
146149	3611
146183	3632
146184	3632
146195	3634
146197	3634
146220	3634
146227	3639
146243	3639
146244	3639
146266	3639
146267	3639
146268	3639
146272	3639
146273	3639
146278	3639
146288	3639
146296	3639
146308	3639
166874	3639
2287	3649
2601	3649
21778	3649
21784	3649
21786	3649
146313	3649
146317	3649
146322	3649
146323	3649
146338	3649
146340	3649
146348	3649
146352	3649
146356	3649
146357	3649
146376	3649
146383	3649
146385	3649
146386	3649
146387	3649
146390	3649
146393	3649
146397	3649
146399	3649
146400	3649
146401	3649
166878	3649
166884	3649
166885	3649
166886	3649
146413	3651
146505	3659
146512	3659
146521	3659
146522	3659
146548	3659
146559	3659
146570	3659
146597	3659
146598	3659
146623	3659
146626	3659
146666	3659
146671	3660
166913	3665
2288	3668
2289	3668
2291	3668
2292	3668
2293	3668
2294	3668
2295	3668
2296	3668
2297	3668
2298	3668
2299	3668
146683	3668
146739	3668
146776	3668
146777	3668
146801	3668
146826	3668
3903	3668
3905	3668
