Mutations_id_mutation	Proteins_has_pfam_domains_Proteins_id_protein	Proteins_has_pfam_domains_pfam_domains_pfam_id
145058	3473	335
145059	3473	335
145061	3473	605
145062	3473	605
145063	3473	605
145065	3473	605
145066	3473	605
145067	3473	605
145068	3473	347
145069	3473	347
145070	3473	347
145074	3473	335
145076	3473	605
145077	3473	347
145079	3473	605
145081	3473	2166
145085	3473	335
145086	3473	335
145087	3473	335
145089	3473	335
145090	3473	335
21699	3477	2117
145098	3477	2117
145099	3477	2117
145100	3477	2118
145101	3477	2117
145102	3477	2117
145103	3477	2118
145104	3477	2117
145105	3477	2117
145106	3477	2117
145107	3477	2117
145108	3477	2117
145109	3477	2118
145110	3477	2117
145111	3477	2117
145112	3477	2117
145113	3477	2117
145114	3477	2117
145115	3477	2117
145116	3477	2117
145117	3477	2117
145118	3477	2118
145119	3477	2118
145120	3477	2118
145121	3477	2118
145122	3477	2118
166812	3477	2117
166813	3477	2118
145141	3483	2922
145185	3485	2069
21701	3491	1849
21702	3491	1849
21703	3491	1849
21704	3491	1849
21705	3491	1849
21706	3491	1849
145186	3491	1849
145187	3491	1849
145188	3491	1849
145189	3491	1849
145190	3491	1849
145191	3491	1849
145192	3491	1849
145193	3491	1849
145194	3491	1849
145196	3491	1849
145197	3491	1849
145198	3491	1849
145199	3491	1849
145200	3491	1849
145203	3491	1849
145204	3491	1849
145205	3491	1849
145206	3491	1849
145207	3491	1849
145208	3491	1849
145209	3491	1849
145210	3491	1849
145211	3491	1849
145212	3491	1849
145213	3491	1849
145214	3491	1849
145215	3491	1849
145216	3491	1849
145217	3491	1849
145218	3491	1849
145219	3491	1849
145220	3491	1849
145221	3491	1849
145222	3491	1849
145223	3491	1849
145224	3491	1849
145225	3491	1849
145226	3491	1849
145227	3491	1849
145229	3491	1849
145231	3491	1849
145232	3491	1849
145233	3491	1849
145234	3491	1849
145235	3491	1849
145236	3491	1849
145237	3491	1849
145238	3491	1849
145239	3491	1849
145240	3491	1849
145241	3491	1849
145242	3491	1849
145243	3491	1849
145245	3491	1849
145246	3491	1849
145247	3491	1849
145248	3491	1849
145249	3491	1849
145250	3491	1849
145251	3491	1849
145252	3491	1849
145253	3491	1849
145254	3491	1849
145257	3491	1849
145258	3491	1849
145259	3491	1849
145261	3491	1849
145262	3491	1849
145263	3491	1849
145264	3491	1849
145266	3491	1849
145268	3491	1849
145269	3491	1849
145270	3491	1849
145271	3491	1849
166814	3491	1849
166815	3491	1849
166816	3491	1849
166817	3491	1849
166818	3491	1849
3895	3491	1849
145272	3493	932
2265	3499	2219
2266	3499	612
2267	3499	2219
21708	3499	2219
145274	3499	294
145275	3499	294
145284	3499	2219
145285	3499	2219
145286	3499	2219
145288	3499	612
145296	3499	2219
145301	3499	2219
145303	3499	612
145304	3499	612
145306	3499	2219
145313	3499	2219
145314	3499	612
145316	3499	2219
145317	3499	2219
145319	3499	612
145323	3499	294
145330	3499	2219
145331	3499	2219
166821	3499	612
145334	3503	1486
145337	3504	103
145338	3504	103
145339	3504	103
145340	3504	103
145343	3504	103
145346	3504	103
145350	3504	103
145351	3504	103
145354	3504	103
2268	3505	1304
21709	3505	1304
21710	3505	1304
21711	3505	1304
145358	3505	1304
145359	3505	1304
166824	3505	1304
166825	3505	1304
21712	3508	1439
145360	3508	1439
145361	3508	1439
145362	3508	1439
145363	3508	1439
145364	3508	1439
145365	3508	1439
145366	3508	1439
145367	3508	1439
145368	3508	1439
145369	3508	1439
145370	3508	1439
145371	3508	1439
145372	3508	1439
145373	3508	1439
145375	3508	1439
145376	3508	1439
145377	3508	1439
145378	3508	1439
145379	3508	1439
145380	3508	1439
145381	3508	1439
145382	3508	1439
166826	3508	1439
145385	3511	2205
145388	3514	2164
145391	3517	2736
145392	3518	892
145395	3528	458
145396	3528	458
145400	3530	2358
166827	3530	2358
21714	3531	2922
145422	3533	808
21731	3543	2419
21733	3543	244
145432	3543	177
145433	3543	244
145434	3543	2419
145437	3543	2419
145439	3543	2419
145440	3543	244
145441	3543	244
145443	3543	244
145444	3543	244
166839	3543	244
166840	3543	244
145446	3544	1193
2271	3545	2053
145447	3545	2244
145448	3545	2244
145450	3545	341
145451	3545	2053
166843	3546	2060
2272	3547	2315
2273	3547	2316
21737	3547	2316
21738	3547	2316
145453	3547	2316
145454	3547	2315
145455	3547	2315
145457	3547	2316
145458	3547	2316
145459	3547	2316
145460	3547	2316
145461	3547	2316
145464	3547	2316
145465	3547	2316
145466	3547	2316
145467	3547	2316
145468	3547	2316
145470	3547	2315
145472	3547	2315
145474	3547	2316
145478	3547	2315
145479	3547	2316
145480	3547	2316
145482	3547	2315
145483	3547	2315
145484	3547	2316
145485	3547	2316
145486	3547	2316
145487	3547	2315
145488	3547	2315
145489	3547	2316
145490	3547	2316
145491	3547	2316
145492	3547	2316
145493	3547	2316
145494	3547	2316
145497	3547	2315
145498	3547	2315
145499	3547	2315
145502	3547	2315
145503	3547	2316
145505	3547	2315
145507	3547	2316
145510	3547	2315
145511	3547	2315
145512	3547	2316
145513	3547	2316
145514	3547	2315
145515	3547	2316
145516	3547	2316
145517	3547	2316
145519	3547	2316
145520	3547	2316
145521	3547	2315
145523	3547	2316
145524	3547	2315
145525	3547	2315
145526	3547	2315
145527	3547	2316
145533	3547	2315
145534	3547	2315
145535	3547	2315
145536	3547	2315
145539	3547	2315
145540	3547	2316
145541	3547	2316
145542	3547	2315
145543	3547	2315
145544	3547	2315
145545	3547	2316
166844	3547	2315
166845	3547	2316
166846	3547	2316
166847	3547	2315
145548	3549	383
145549	3549	383
145550	3549	383
145551	3549	383
145552	3549	383
145553	3549	383
145555	3549	383
145559	3549	383
2274	3551	1019
21742	3551	185
21743	3551	185
21745	3551	1019
145561	3551	185
145562	3551	185
145563	3551	1019
145564	3551	1019
145567	3551	185
145569	3551	1019
145570	3551	185
145571	3551	1019
145572	3551	185
145573	3551	185
145574	3551	185
145575	3551	185
145576	3551	1019
145578	3551	1019
145579	3551	185
145580	3551	1019
145582	3551	185
145583	3551	1019
145586	3551	1019
145587	3551	1019
145588	3551	1019
145589	3551	1019
145592	3551	185
145594	3551	185
145595	3551	1019
145596	3551	185
145597	3551	185
145598	3551	185
145600	3551	185
145601	3551	1019
145602	3551	185
145603	3551	1019
145606	3551	185
145607	3551	185
145608	3551	185
145609	3551	185
145611	3551	185
145612	3551	185
145614	3551	1019
145615	3551	1019
145616	3551	1019
145617	3551	1019
145618	3551	1019
145619	3551	1019
145620	3551	1019
145621	3551	1019
145622	3551	1019
145624	3551	1019
145625	3551	1019
145626	3551	185
145629	3551	185
145630	3551	185
145631	3551	185
145632	3551	185
145633	3551	185
145634	3551	185
145635	3551	185
145636	3551	185
145637	3551	185
145638	3551	185
145639	3551	1019
145640	3551	1019
145645	3551	1019
145646	3551	1019
145647	3551	1019
145650	3551	185
145651	3551	185
145652	3551	185
145653	3551	185
145654	3551	1019
145655	3551	1019
145656	3551	1019
145657	3551	1019
145659	3551	185
145660	3551	185
145661	3551	185
145662	3551	1019
145663	3551	1019
145664	3551	1019
145667	3551	185
145668	3551	185
145669	3551	1019
145670	3551	1019
145671	3551	1019
145674	3551	1019
145677	3555	253
2276	3557	68
21747	3557	68
145678	3557	68
145681	3557	946
145682	3557	2249
145683	3557	2249
145688	3557	68
145689	3557	946
145690	3557	946
145691	3557	2249
145692	3557	946
145693	3557	946
145696	3557	946
145697	3557	2249
145698	3557	2249
145700	3560	985
145701	3560	985
145702	3560	985
21751	3565	2016
21754	3565	2921
21755	3565	2921
21756	3565	2921
21757	3565	2921
145748	3565	2016
145761	3565	2921
145793	3565	2921
145823	3565	2016
145833	3565	2921
145837	3565	2921
145862	3565	2921
145915	3565	2921
145988	3565	2016
145999	3566	603
146000	3570	1191
146001	3574	2161
146056	3583	286
146058	3583	8
146064	3583	8
146066	3585	500
146067	3585	500
166860	3585	500
146068	3588	1137
146073	3594	1141
146075	3595	2275
21764	3606	1031
146090	3609	398
21765	3611	95
146091	3611	95
146092	3611	95
146093	3611	95
146094	3611	95
146095	3611	95
146096	3611	95
146097	3611	95
146098	3611	95
146099	3611	95
146100	3611	95
146101	3611	95
146102	3611	95
146103	3611	95
146104	3611	95
146105	3611	95
146106	3611	95
146107	3611	95
146108	3611	95
146109	3611	95
146110	3611	95
146111	3611	95
146112	3611	95
146113	3611	95
146114	3611	95
146115	3611	95
146116	3611	95
146117	3611	95
146118	3611	95
146119	3611	95
146120	3611	95
146121	3611	95
146122	3611	95
146123	3611	95
146124	3611	95
146125	3611	95
146126	3611	95
146127	3611	95
146128	3611	95
146130	3611	95
146131	3611	95
146132	3611	95
146133	3611	95
146134	3611	95
146135	3611	95
146136	3611	95
146137	3611	95
146138	3611	95
146139	3611	95
146140	3611	95
146141	3611	95
146142	3611	95
146143	3611	95
146144	3611	95
146146	3611	95
146147	3611	95
146148	3611	95
146149	3611	95
146150	3611	95
146151	3611	95
146152	3611	95
146153	3611	95
146154	3611	95
146156	3611	95
146157	3611	95
146158	3611	95
146159	3611	95
146160	3611	95
146161	3611	95
146162	3611	95
146163	3611	95
146164	3611	95
146165	3611	95
146166	3611	95
146167	3611	95
146168	3611	95
166865	3611	95
166866	3611	95
166867	3611	95
166868	3611	95
166869	3611	95
23918	3611	95
146170	3615	1051
146171	3616	758
146172	3621	296
146173	3621	296
146174	3621	296
2285	3634	2903
21767	3634	2903
146185	3634	2903
146186	3634	2903
146187	3634	2903
146188	3634	2903
146189	3634	2903
146190	3634	2903
146191	3634	2903
146192	3634	2903
146194	3634	2903
146196	3634	2903
146198	3634	2903
146199	3634	2903
146200	3634	2903
146201	3634	2903
146202	3634	2903
146203	3634	2903
146204	3634	2903
146207	3634	2903
146208	3634	2903
146211	3634	2903
146212	3634	2903
146213	3634	2903
146214	3634	2903
146215	3634	2903
146216	3634	2903
146217	3634	2903
146218	3634	2903
146221	3634	2903
146222	3634	2903
146224	3634	2903
166871	3634	2903
21769	3639	961
21772	3639	570
146233	3639	570
146236	3639	570
146245	3639	961
146247	3639	961
146248	3639	570
146251	3639	570
146253	3639	570
146257	3639	961
146262	3639	570
146263	3639	570
146264	3639	570
146274	3639	961
146290	3639	961
146291	3639	961
146302	3639	570
146305	3639	570
146307	3639	961
21787	3649	1445
146310	3649	1445
146320	3649	1445
146321	3649	1445
146336	3649	1445
146343	3649	1445
146351	3649	1445
146360	3649	1445
146363	3649	1445
146385	3649	1445
146388	3649	1445
146391	3649	1445
146392	3649	1445
166878	3649	1445
166891	3649	1445
166892	3649	1445
3902	3649	1445
21791	3651	481
21792	3651	481
21793	3651	481
21794	3651	481
21795	3651	481
21796	3651	481
21797	3651	481
21798	3651	481
21799	3651	481
21800	3651	481
146406	3651	481
146407	3651	481
146408	3651	481
146409	3651	481
146410	3651	481
146411	3651	481
146412	3651	481
146413	3651	481
146414	3651	481
146416	3651	481
146417	3651	481
146418	3651	481
146419	3651	481
146420	3651	481
146422	3651	481
146423	3651	481
146424	3651	481
146425	3651	481
146426	3651	481
146427	3651	481
146428	3651	481
146429	3651	481
146430	3651	481
146431	3651	481
146432	3651	481
146433	3651	481
146434	3651	481
146435	3651	481
146436	3651	481
146437	3651	481
146438	3651	481
146439	3651	481
146440	3651	481
146441	3651	481
146442	3651	481
146443	3651	481
146444	3651	481
146446	3651	481
146447	3651	481
146448	3651	481
146449	3651	481
146450	3651	481
146451	3651	481
146452	3651	481
146453	3651	481
146454	3651	481
146455	3651	481
146456	3651	481
146457	3651	481
146460	3651	481
146461	3651	481
146462	3651	481
146463	3651	481
146465	3651	481
146466	3651	481
146467	3651	481
146468	3651	481
146469	3651	481
146470	3651	481
146471	3651	481
146473	3651	481
146474	3651	481
146475	3651	481
146476	3651	481
146477	3651	481
146478	3651	481
146479	3651	481
146480	3651	481
146481	3651	481
146484	3651	481
146485	3651	481
146486	3651	481
146487	3651	481
146488	3651	481
146489	3651	481
146490	3651	481
146491	3651	481
3313	3651	481
166897	3651	481
166898	3651	481
166899	3651	481
166901	3651	481
166902	3651	481
166903	3651	481
166906	3651	481
166908	3651	481
166909	3651	481
146492	3653	2129
146493	3654	278
146494	3654	2793
146495	3654	278
146496	3654	278
146498	3656	1435
166910	3658	2564
21801	3659	2110
21803	3659	2110
146500	3659	2110
146502	3659	2110
146503	3659	2110
146504	3659	2110
146519	3659	2110
146520	3659	2110
146549	3659	2110
146550	3659	2110
146551	3659	2110
146552	3659	2110
146553	3659	2110
146554	3659	2110
146555	3659	2110
146556	3659	2110
146557	3659	2110
146558	3659	2110
146559	3659	2110
146560	3659	2110
146561	3659	2110
146562	3659	2110
146563	3659	2110
146564	3659	2110
146565	3659	2110
146566	3659	2110
146567	3659	2110
146568	3659	2110
146595	3659	2110
146596	3659	2110
146597	3659	2110
146603	3659	2110
146604	3659	2110
146605	3659	2110
146606	3659	2110
146607	3659	2110
146608	3659	2110
146609	3659	2110
146610	3659	2110
146611	3659	2110
146625	3659	2110
146626	3659	2110
146627	3659	2110
146628	3659	2110
146629	3659	2110
146630	3659	2110
146631	3659	2110
146632	3659	2110
146633	3659	2110
146634	3659	2110
146635	3659	2110
146636	3659	2110
146637	3659	2110
146638	3659	2110
146662	3659	2110
146663	3659	2110
146664	3659	2110
166911	3659	2110
146674	3663	378
146677	3665	985
146678	3665	985
166913	3665	985
146680	3668	1113
146681	3668	1113
146693	3668	1113
146699	3668	1113
146700	3668	1113
146709	3668	1113
146710	3668	1113
146718	3668	1113
146730	3668	1113
146733	3668	1113
146734	3668	1113
146735	3668	1113
146737	3668	1113
146743	3668	1113
146754	3668	816
146761	3668	816
146762	3668	816
146764	3668	1113
146769	3668	816
146770	3668	816
146771	3668	816
146782	3668	816
146783	3668	816
146785	3668	1113
146790	3668	1113
146793	3668	1113
146794	3668	1113
146795	3668	1113
146797	3668	816
146806	3668	1113
146816	3668	1113
146817	3668	1113
146823	3668	816
146828	3668	1113
3910	3668	1113
21805	3675	1116
21806	3675	1116
146831	3675	1116
146832	3675	1116
146834	3675	1116
146835	3675	1116
146836	3676	1535
146837	3676	682
21807	3680	79
21808	3680	79
21809	3680	79
21810	3680	79
21811	3680	79
21812	3680	79
21813	3680	79
21814	3680	79
21815	3680	79
21816	3680	79
21817	3680	79
21818	3680	79
21819	3680	79
21820	3680	79
146839	3680	79
146840	3680	79
146841	3680	79
146842	3680	79
146843	3680	79
146844	3680	79
146845	3680	79
146846	3680	79
146847	3680	79
146848	3680	79
146849	3680	79
146850	3680	79
146851	3680	79
146852	3680	79
146853	3680	79
146854	3680	79
146855	3680	79
146857	3680	79
146858	3680	79
146859	3680	79
146862	3680	79
146863	3680	79
146864	3680	79
146865	3680	79
146868	3680	79
146869	3680	79
146870	3680	79
146871	3680	79
146872	3680	79
146873	3680	79
146874	3680	79
146875	3680	79
146876	3680	79
146877	3680	79
146878	3680	79
146879	3680	79
146880	3680	79
146881	3680	79
146882	3680	79
146883	3680	79
146884	3680	79
146885	3680	79
146886	3680	79
146887	3680	79
146888	3680	79
146889	3680	79
146890	3680	79
146891	3680	79
146892	3680	79
146893	3680	79
146894	3680	79
146895	3680	79
146896	3680	79
146897	3680	79
146898	3680	79
146899	3680	79
146900	3680	79
146901	3680	79
146902	3680	79
146903	3680	79
146904	3680	79
146905	3680	79
146906	3680	79
146909	3680	79
146910	3680	79
146911	3680	79
146912	3680	79
146913	3680	79
166915	3680	79
166916	3680	79
166917	3680	79
166918	3680	79
166919	3680	79
166920	3680	79
166921	3680	79
166922	3680	79
166923	3680	79
166924	3680	79
23920	3680	79
23921	3680	79
146919	3687	2714
146922	3687	1670
146924	3687	1752
146926	3687	1752
146927	3687	1752
146934	3687	1670
146937	3687	1670
146939	3687	1408
146940	3687	1670
146946	3687	2714
146947	3687	1752
146950	3687	1670
146954	3687	1752
146955	3687	2714
146956	3687	222
146959	3687	2714
146960	3687	223
146962	3687	1408
146963	3687	1670
146964	3687	222
146965	3687	222
146966	3687	222
146967	3687	1752
146968	3687	1752
146970	3687	222
146971	3687	222
146972	3687	1670
146973	3687	2714
146974	3687	1408
146977	3687	1670
146978	3687	1752
146981	3687	1752
146986	3687	2714
146987	3687	2714
146988	3687	1752
146989	3687	223
146990	3687	223
146992	3687	1408
146994	3687	1670
146995	3687	1670
146996	3687	1670
146998	3687	222
146999	3687	2714
147000	3687	2714
147001	3687	2714
147002	3687	2714
147003	3687	2714
147004	3687	2714
147005	3687	2714
147007	3687	1752
147008	3687	1752
147009	3687	1752
147010	3687	223
147011	3687	223
147019	3687	1408
147020	3687	1408
147022	3687	1670
147023	3687	1670
147024	3687	1670
147025	3687	1670
147026	3687	1670
147027	3687	1670
147032	3687	1670
147033	3687	1670
147035	3687	1408
147036	3687	2714
147037	3687	2714
147038	3687	223
147044	3687	223
147045	3687	223
147047	3687	1408
147048	3687	1408
147050	3687	1670
147051	3687	2714
147054	3687	1408
147055	3687	1670
147057	3687	2714
147060	3687	1752
147061	3687	1752
147063	3687	1670
147064	3687	1670
166926	3687	223
166928	3687	1752
147070	3689	2883
147071	3690	830
21823	3691	249
21824	3691	249
21825	3691	565
21826	3691	2603
21829	3691	2603
21830	3691	2603
21831	3691	565
21832	3691	565
21834	3691	249
21835	3691	249
21836	3691	249
21837	3691	249
147079	3691	249
147080	3691	249
147083	3691	2603
147084	3691	2603
147086	3691	249
147087	3691	249
147088	3691	249
147089	3691	249
147090	3691	2603
147092	3691	2603
147093	3691	249
147094	3691	249
147095	3691	2603
147096	3691	2603
3315	3691	249
166929	3691	249
166931	3691	2603
166932	3691	2603
166933	3691	2603
166935	3691	249
166936	3691	249
23922	3691	249
147097	3692	160
21839	3693	2804
147098	3693	2804
166937	3693	2804
147109	3698	2488
147111	3698	2488
147131	3698	2488
3316	3698	2488
147135	3699	2059
147136	3699	565
2301	3700	1584
21844	3700	1584
147137	3700	2493
147139	3700	2493
147141	3700	2493
147145	3700	2493
147146	3700	105
147150	3701	464
147151	3701	464
147152	3701	464
147154	3701	464
147155	3701	464
147157	3701	464
147161	3701	1000
147162	3701	464
147163	3701	464
147164	3701	1000
147165	3701	464
147166	3701	1001
147169	3701	1000
147170	3701	464
147172	3701	464
147173	3701	464
147175	3701	1000
147176	3701	1000
147177	3701	464
147178	3701	464
147179	3701	464
147180	3701	464
147181	3701	464
147186	3701	1000
147187	3701	464
147188	3701	464
147190	3701	1000
147191	3701	464
147193	3701	464
166939	3701	464
147199	3705	2922
147202	3710	160
147203	3710	160
147210	3717	1880
166940	3718	1124
21845	3719	244
147212	3719	244
147213	3719	244
147214	3719	177
147216	3719	177
147217	3719	244
147223	3725	2903
147247	3725	2903
21853	3730	2921
147263	3730	243
147264	3730	2921
147265	3730	2921
21855	3732	1253
147266	3732	1253
147267	3732	1253
147273	3734	340
147274	3735	992
147275	3735	992
147276	3735	992
147277	3735	992
147280	3735	992
147284	3735	992
147285	3735	992
147286	3735	992
147287	3735	992
147288	3735	992
147289	3735	992
147290	3735	992
147291	3735	992
147292	3735	992
147296	3735	992
147297	3735	992
147299	3735	992
147300	3735	992
147302	3735	992
147303	3735	992
147305	3735	992
147307	3735	992
147309	3735	992
147311	3735	992
147313	3735	992
147316	3735	992
147318	3735	992
147321	3735	992
147323	3735	992
147327	3735	992
147328	3735	992
147329	3735	992
147330	3735	992
147331	3735	992
147332	3735	992
147333	3735	992
147334	3735	992
147349	3735	992
147350	3735	992
147351	3735	992
147352	3735	992
147353	3735	992
147354	3735	992
147356	3735	992
147357	3735	992
147358	3735	992
147359	3735	992
147360	3735	992
147362	3735	992
147363	3735	992
147366	3735	992
147367	3735	992
147368	3735	992
147369	3735	992
147374	3735	992
147375	3735	992
147376	3735	992
147377	3735	992
147378	3735	992
147379	3735	992
147380	3735	992
147386	3735	992
3915	3735	992
21865	3738	465
147392	3738	465
147393	3738	465
147395	3738	465
147396	3738	465
147397	3738	465
147398	3738	465
147399	3738	465
147400	3738	465
147401	3738	465
147402	3738	465
147403	3738	465
147404	3738	465
147405	3738	465
147406	3738	465
147407	3738	465
147408	3738	465
147409	3738	465
147410	3738	465
147411	3738	465
147412	3738	465
147413	3738	465
147414	3738	465
147415	3738	465
147416	3738	465
147418	3738	465
147419	3738	465
147420	3738	465
147421	3738	465
147422	3738	465
147423	3738	465
147424	3738	465
147425	3738	465
147426	3738	465
147427	3738	465
147428	3738	465
147429	3738	465
147430	3738	465
147432	3738	465
147433	3738	465
147434	3738	465
147435	3738	465
147437	3738	465
147438	3738	465
147439	3738	465
147440	3738	465
147441	3738	465
147442	3738	465
166952	3738	465
166953	3738	465
147445	3743	21
147446	3743	743
147492	3744	2242
147537	3746	2481
147538	3746	138
147540	3746	138
147541	3746	138
147548	3747	301
21878	3749	2709
147550	3749	1010
147552	3749	2709
147553	3749	1010
147554	3749	2709
147555	3749	1010
147556	3749	2805
21879	3753	2142
21880	3753	2142
21881	3753	2935
21882	3753	2531
21883	3753	82
147558	3753	82
147566	3753	2935
147567	3753	2935
147568	3753	82
147573	3753	2935
147575	3753	2142
166959	3753	2142
166960	3753	2142
147581	3755	2909
166962	3755	2909
147583	3759	50
147590	3760	2916
147593	3763	21
147594	3766	2499
147595	3767	1440
147596	3768	2105
2304	3779	2325
2305	3779	2319
2306	3779	2324
2307	3779	2324
21885	3779	2323
21886	3779	2323
21887	3779	2323
21888	3779	2325
21889	3779	2320
21890	3779	2322
21891	3779	2323
21893	3779	2324
21894	3779	2325
21895	3779	2323
21896	3779	2323
21898	3779	2322
147600	3779	2323
147601	3779	2325
147602	3779	2325
147603	3779	2320
147604	3779	2320
147605	3779	2324
147606	3779	2321
147607	3779	2321
147608	3779	2321
147609	3779	2325
147610	3779	2325
147611	3779	2325
147612	3779	2322
147613	3779	2322
147614	3779	2323
147615	3779	2323
147616	3779	2323
147618	3779	2320
147619	3779	2325
147620	3779	2322
147621	3779	2319
147622	3779	2325
147623	3779	2322
147625	3779	2320
147626	3779	2320
147627	3779	2324
147628	3779	2325
147629	3779	2323
147630	3779	2320
147632	3779	2320
147634	3779	2325
147635	3779	2325
147636	3779	2322
147637	3779	2323
147638	3779	2323
147639	3779	2323
147640	3779	2325
147641	3779	2319
147642	3779	2320
147643	3779	2321
147644	3779	2321
147646	3779	2325
147647	3779	2325
147648	3779	2325
147649	3779	2324
147651	3779	2322
147652	3779	2322
147653	3779	2322
147655	3779	2325
147656	3779	2325
147657	3779	2322
147658	3779	2323
147659	3779	2323
147661	3779	2319
147662	3779	2321
147663	3779	2322
147664	3779	2322
147665	3779	2321
147666	3779	2320
147667	3779	2320
147668	3779	2321
147669	3779	2321
147670	3779	2325
147671	3779	2322
147672	3779	2322
147673	3779	2322
147674	3779	2323
147675	3779	2323
147676	3779	2320
147677	3779	2320
147678	3779	2325
147680	3779	2320
147681	3779	2320
147682	3779	2325
147683	3779	2325
147684	3779	2325
147685	3779	2325
147686	3779	2323
147687	3779	2320
147688	3779	2320
147689	3779	2323
147690	3779	2323
147691	3779	2323
147692	3779	2325
147693	3779	2325
147694	3779	2325
147695	3779	2325
147696	3779	2322
147697	3779	2322
147699	3779	2320
147700	3779	2325
147701	3779	2325
147702	3779	2325
147703	3779	2322
147704	3779	2323
147705	3779	2323
147706	3779	2321
147707	3779	2321
147708	3779	2325
147709	3779	2322
147710	3779	2323
147712	3779	2323
147713	3779	2323
147715	3779	2325
147716	3779	2320
147717	3779	2325
147718	3779	2322
147719	3779	2319
147720	3779	2325
147721	3779	2325
147723	3779	2322
147724	3779	2323
147725	3779	2325
147726	3779	2325
147727	3779	2322
147728	3779	2320
147729	3779	2324
147730	3779	2322
147731	3779	2320
147732	3779	2321
147733	3779	2325
147734	3779	2322
147735	3779	2323
147736	3779	2323
147737	3779	2320
147738	3779	2325
147739	3779	2322
147740	3779	2320
147741	3779	2320
147742	3779	2320
147743	3779	2324
147744	3779	2321
147745	3779	2321
147746	3779	2325
147747	3779	2325
147748	3779	2325
147749	3779	2322
147750	3779	2322
147751	3779	2322
147752	3779	2322
147753	3779	2322
147754	3779	2323
147755	3779	2323
147756	3779	2323
147757	3779	2323
147758	3779	2323
147759	3779	2323
147760	3779	2323
147761	3779	2323
147766	3779	2323
147767	3779	2320
147768	3779	2319
147769	3779	2320
147770	3779	2320
147771	3779	2320
147772	3779	2320
147773	3779	2320
147774	3779	2324
147775	3779	2321
147776	3779	2321
147777	3779	2321
147778	3779	2321
147779	3779	2321
147780	3779	2325
147781	3779	2325
147782	3779	2325
147783	3779	2325
147785	3779	2322
147786	3779	2322
147787	3779	2323
147788	3779	2320
147789	3779	2324
147790	3779	2325
147791	3779	2325
147792	3779	2325
147793	3779	2325
147794	3779	2322
147795	3779	2322
147796	3779	2322
147797	3779	2323
147798	3779	2323
147799	3779	2323
147800	3779	2323
147801	3779	2323
147802	3779	2323
147804	3779	2319
147805	3779	2324
147806	3779	2321
147807	3779	2325
147808	3779	2322
147809	3779	2323
147810	3779	2320
147811	3779	2320
147812	3779	2320
147813	3779	2321
147814	3779	2321
147815	3779	2322
147816	3779	2322
147817	3779	2323
147818	3779	2323
147819	3779	2323
147820	3779	2323
147823	3779	2320
147824	3779	2320
147825	3779	2321
147827	3779	2325
147828	3779	2325
147829	3779	2322
147830	3779	2322
147832	3779	2319
147833	3779	2320
147834	3779	2321
147835	3779	2325
147838	3779	2323
147839	3779	2323
147840	3779	2323
147841	3779	2322
147842	3779	2322
147843	3779	2323
3319	3779	2322
3320	3779	2322
166964	3779	2323
166965	3779	2322
166966	3779	2320
166968	3779	2321
166969	3779	2323
166970	3779	2325
166971	3779	2322
166972	3779	2321
166973	3779	2325
166974	3779	2325
21899	3780	1991
147845	3780	1991
147846	3780	1991
147847	3780	1991
147848	3780	1991
147849	3780	1991
147851	3780	1991
147852	3780	2900
147853	3780	1991
147854	3780	2900
147856	3780	1991
147857	3780	1991
147858	3780	1991
147859	3780	1991
166976	3780	1991
166977	3780	1991
21900	3782	1373
166978	3782	1373
147871	3785	160
147873	3789	1053
147877	3789	2721
147879	3789	2879
147882	3789	1053
147884	3789	2721
147885	3789	2721
147889	3789	2879
147890	3789	2721
147891	3789	1053
2311	3790	1292
2312	3790	1292
2313	3790	1292
21910	3790	1292
21912	3790	1292
21913	3790	1292
21914	3790	1292
21916	3790	1292
147893	3790	1292
147895	3790	1292
147896	3790	1292
147897	3790	1292
147899	3790	1292
147901	3790	1292
147904	3790	1292
147905	3790	1292
147906	3790	1292
147912	3790	1292
147913	3790	1292
147914	3790	1292
147915	3790	1292
147917	3790	1292
147918	3790	1292
147920	3790	1292
147921	3790	1292
147922	3793	50
21918	3794	637
2315	3795	2047
147937	3795	2047
147943	3795	50
147944	3795	50
147953	3795	2047
147958	3795	2047
147969	3795	2047
147970	3795	2047
147973	3795	2047
147974	3795	2047
147977	3795	2047
147978	3795	2047
147982	3795	2047
147984	3795	2047
166985	3795	50
166986	3795	2047
166987	3795	2047
21920	3799	2924
21921	3799	2924
21922	3799	2924
21923	3799	2924
21924	3799	2924
147989	3799	2924
147990	3799	2924
147991	3799	2924
147993	3799	2924
147995	3799	2924
147997	3799	2924
147998	3799	2924
147999	3799	2924
148000	3799	2924
148006	3799	2924
148007	3799	2924
148008	3799	2924
148010	3799	2924
148013	3799	2924
148014	3799	2924
148017	3799	2924
148018	3799	2924
148019	3799	2924
148025	3799	2924
148026	3799	2924
148027	3799	2924
148028	3799	2924
166988	3799	2924
148029	3800	2411
2316	3803	545
21927	3803	545
21930	3803	545
148031	3803	545
148032	3803	545
148034	3803	545
148035	3803	545
148036	3803	545
148037	3803	545
148038	3803	545
148041	3803	545
148042	3803	545
148043	3803	545
148044	3803	545
148045	3803	545
148047	3803	545
148048	3803	545
148049	3803	545
21931	3809	1203
21932	3809	1203
148056	3809	1203
148057	3809	1203
148058	3809	1203
148059	3809	1203
148061	3809	1203
148063	3809	1203
