id_mutation	id_lc
19901	9014
19907	9055
19957	9029
19959	9030
19966	9062
19993	9033
20025	9017
20027	9032
20032	9024
20048	9017
20185	9029
20206	9030
20235	9018
20247	9022
20297	9032
20298	9029
20299	9029
20305	8995
23818	9072
23825	9039
23836	9026
23837	9026
126305	8994
126432	9014
126433	9015
126435	8998
126436	9017
126437	9017
126440	9019
126442	9021
126446	9022
126447	9022
126449	9023
126450	9023
126451	9023
126452	9023
126453	9023
126454	9023
126455	9023
126456	9024
126457	9024
126458	9025
126459	9025
126461	9028
126463	9029
126464	9029
126465	9029
126467	9029
126469	9030
126503	9039
126504	9039
126534	9001
126537	9001
126676	9049
126701	9050
126718	9051
126775	9054
126777	9055
126800	9057
126891	9063
126921	9071
126922	9072
126942	9005
126946	9005
127012	9028
127013	9030
127031	9053
127035	9057
127048	8995
127281	9070
127283	9065
127331	9053
127338	9043
127370	9030
127371	9029
127373	9023
127374	9023
127375	9022
127376	9022
127378	9020
127379	9017
127383	9010
127437	9030
127438	9029
127439	9029
127440	9028
127441	9027
127442	9023
127443	9023
127444	9023
127445	9022
127446	9017
127447	9017
127451	9010
127457	9009
127518	8996
127520	8994
127525	9007
127549	8997
127553	8995
127554	8994
127581	9018
127608	9044
127611	9023
127647	9069
127653	9068
127656	9067
127659	9063
127662	9062
127704	9054
127746	9049
127803	9039
127807	9038
127829	9035
127843	9030
127844	9029
127845	9029
127846	9029
127847	9023
127850	9018
127852	9016
127853	9011
127896	9005
127935	9022
127936	9025
128036	9069
128057	8996
128060	9010
128116	9072
128117	9070
128118	9069
128134	9065
128135	9065
128155	9061
128194	9059
128195	9059
128240	9057
128339	9050
128378	9047
128562	9039
128607	9029
128608	9029
128609	9029
128610	9029
128611	9029
128612	9029
128613	9029
128614	9029
128615	9029
128616	9029
128617	9029
128618	9029
128619	9028
128620	9026
128621	9025
128622	9025
128623	9025
128624	9025
128625	9023
128626	9023
128627	9023
128628	9023
128629	9023
128630	9022
128631	9022
128632	9022
128633	9022
128634	9022
128635	9022
128636	9022
128640	9021
128644	9018
128645	9018
128646	9018
128651	9014
128652	9014
128653	9013
128665	9010
128859	9001
128860	9001
128885	8994
128899	9066
128910	9029
128932	9021
128959	9065
128975	9059
129031	9046
129061	9043
129074	9038
129085	9029
129086	9026
129087	9025
129088	9025
129089	9023
129090	9023
129091	9022
129092	9014
129095	9011
129148	9067
129205	9038
129227	9029
129228	9029
129229	9028
129230	9023
129231	9023
129233	9017
129234	9015
129235	9012
129279	9065
129301	9055
129362	9017
129366	9010
129378	9004
129390	8996
129404	9061
129405	9042
129413	8994
129431	9029
129538	8993
129549	9055
129559	9044
129575	9001
129586	9052
129608	9018
129627	9027
129635	9052
129636	9052
129640	9052
129658	9065
129724	9027
129732	9006
129738	8997
129760	9029
129761	9023
129762	9023
129763	9018
129767	9004
129808	9029
129809	9023
129856	9029
129946	9052
129952	9065
129975	9071
130049	9058
130058	9051
130146	9046
130160	9030
130161	9029
130163	9029
130164	9029
130166	9029
130167	9023
130174	9029
130176	9029
130179	9027
130180	9011
130185	9024
130199	9014
130207	9010
130251	9030
130253	9030
130264	9029
130266	9027
130269	9024
130274	9022
130275	9022
130277	9022
130283	9020
130285	9029
130288	9029
130290	9027
130294	9025
130295	9011
130297	9017
130300	9015
130305	9010
130320	9001
130351	9003
130360	9006
130373	9030
130374	9029
130394	9027
130401	8998
130453	9023
130454	9023
130496	9069
130499	9068
130500	9068
130571	9051
130581	9072
130606	9066
130637	9065
130642	9062
130719	9057
130724	9045
130742	9047
130748	9050
130810	9029
130819	9046
130846	9032
130849	9030
130850	9029
130852	9045
130855	9029
130862	9023
130876	9023
130966	9037
130973	9035
130978	9033
130979	9033
130981	9033
130984	9032
130986	9029
130987	9029
130988	9029
130989	9025
130990	9029
130991	9025
130994	9022
130995	9022
130997	9018
130998	9036
130999	9017
131010	9029
131013	9023
131015	9029
131016	9029
131017	9023
131018	9022
131022	9022
131027	9029
131030	9021
131031	9025
131032	9023
131034	9023
131035	9014
131036	9021
131039	9017
131122	9004
131136	8994
131138	9008
131141	9001
131143	8999
131153	9004
131166	9027
131177	9021
131218	9024
131242	9063
131273	9029
131311	8994
131314	9017
131339	9023
131352	9000
131361	9065
131365	9023
131372	8995
131374	9023
131380	9021
131409	9029
131415	9001
131426	9010
131439	9023
131449	9023
131457	9023
131464	9012
131467	9065
131498	9014
131506	9015
131556	9017
131614	9040
131616	8996
131631	9029
131633	9023
131651	9030
131652	9029
131661	9011
131668	9022
131688	9004
131705	9063
131762	9046
131789	9039
131828	9021
131866	9067
131966	9060
131971	9049
132064	9041
132089	9041
132090	9040
132093	9038
132104	9032
132110	9037
132118	9032
132119	9032
132120	9029
132122	9034
132123	9034
132128	9045
132129	9021
132132	9030
132133	9029
132135	9029
132138	9045
132141	9029
132146	9023
132148	9022
132151	9022
132153	9021
132157	9014
132159	9033
132170	9030
132171	9030
132173	9029
132184	9023
132197	9013
132258	9029
132260	9029
132262	9029
132263	8997
132264	9025
132265	9021
132267	9021
132270	8997
132277	9007
132331	8997
132333	8995
132369	9029
132370	9008
132377	9071
132396	9070
132436	9027
132437	9023
132447	9008
132455	8995
132484	9029
132498	9017
132509	9028
132511	9017
132520	9023
132552	9020
132558	9050
132564	9025
132565	9029
132631	9011
132634	9023
132646	8997
132691	9066
132698	9022
132762	9030
132763	9030
132764	9029
132765	9025
132770	9012
132787	9003
132853	9019
132880	9060
132882	9059
132972	9030
132973	9029
132974	9029
132975	9028
132976	9025
132977	9025
132978	9025
132979	9025
132980	9025
132981	9023
132982	9023
132983	9023
132984	9023
132985	9022
132987	9018
133074	9001
133088	9017
133100	8995
133102	9071
133153	9029
133154	9029
133155	9028
133156	9023
133157	9023
133159	9018
133160	9017
133161	9012
133183	9007
133203	9020
133286	9025
133348	9047
133381	9040
133390	9029
133391	9029
133392	9029
133393	9028
133394	9026
133395	9023
133396	9023
133400	9019
133401	9014
133442	9003
133450	8995
133460	9060
133498	9030
133499	9023
133500	9020
133561	9072
133582	9068
133603	9027
165230	9018
165267	8997
165284	9067
165360	9063
165370	9005
165376	9008
165391	9057
165433	9065
165459	9030
165463	9015
165464	9056
165489	9056
165504	9065
165520	9067
165530	9060
165550	9070
165570	9018
165576	9068
165577	9068
165617	8997
165641	9029
165665	9033
165695	9068
165712	9067
165720	9052
165761	9029
165802	9022
165806	9024
165811	9024
165819	9050
165863	9029
133623	6232
134676	12573
134698	12572
134699	12572
134710	12573
134733	12572
134784	12573
134785	2897
134789	2904
134791	2910
134793	2909
134828	7206
134829	7206
134845	7206
134855	7206
134868	7206
2103	6802
2104	6806
2105	6808
20597	6797
20601	6800
134898	6808
134899	6807
134904	6797
134905	6797
134914	6803
134943	6798
134956	6803
134960	6800
134978	6806
134984	6795
134992	6797
135015	6808
135026	6797
135027	6797
135035	6801
135037	6806
135112	6796
135149	6798
135189	6801
135228	6803
135231	6805
135232	6806
135245	6807
135270	6797
135275	6803
135276	6805
135324	6801
135357	6795
135385	6807
135425	6799
135431	6801
135438	6807
135446	6801
135463	6808
135469	6808
135477	6806
135492	6801
135497	6807
135522	6798
135542	6800
135558	6808
135573	6806
135577	6801
135629	6795
135653	6808
135674	6808
135676	6806
135705	6806
135706	6806
135723	6807
135724	6808
135732	6800
135739	6802
135764	6795
135765	6805
135775	6808
135800	6797
135821	6803
135828	6796
135844	6795
135853	6796
135859	6797
135864	6799
135897	6805
135898	6806
135912	6801
135914	6801
135928	6806
135966	6797
136018	6805
136028	6807
136041	6795
136052	6800
136129	6795
136130	6795
136131	6795
136132	6795
136201	6796
136202	6796
136272	6797
136273	6797
136323	6800
136324	6800
136325	6800
136432	6801
136433	6801
136463	6802
136464	6802
136465	6802
136466	6802
136467	6802
136470	6803
136471	6803
136478	6804
136479	6804
136481	6805
136482	6805
136485	6806
136486	6806
136487	6806
136488	6806
136489	6806
136532	6797
136549	6805
136550	6805
136551	6806
136632	6808
136634	6801
166025	6806
136659	6635
136663	6634
136664	6634
136665	6637
136667	6628
136669	6631
136670	6631
136672	6638
136678	6627
20624	8444
2127	10971
2128	10966
2129	10971
2133	10971
2134	10962
2136	10974
2137	10971
2138	10969
2141	10971
2517	10971
3857	10971
3858	10963
3859	10971
3860	10961
20627	10966
20628	10965
20629	10965
20630	10964
20632	10961
20638	10954
20639	10959
20642	10967
20644	10965
20646	10959
20652	10959
20654	10963
20656	10964
20657	10961
20664	10964
20669	10965
20675	10965
20678	10954
20680	10969
20682	10967
20685	10965
20687	10964
20696	10960
20700	10959
20701	10959
20702	10959
20710	10956
20712	10952
20715	10959
20725	10969
20726	10967
136685	10959
136692	10959
136700	10963
136701	10964
136704	10971
136705	10959
136708	10960
136713	10954
136720	10971
136721	10957
136724	10958
136725	10958
136726	10974
136727	10971
136728	10970
136743	10952
136750	10960
136757	10971
136758	10965
136759	10970
136761	10963
136769	10963
136770	10963
136771	10960
136775	10964
136778	10963
136790	10973
136791	10969
136792	10963
136800	10960
136803	10963
136806	10963
136807	10966
136810	10967
136813	10971
136814	10969
136817	10959
136831	10965
136833	10964
136834	10970
136837	10958
136838	10972
136839	10964
136840	10959
136850	10968
136851	10957
136852	10960
136855	10963
136859	10971
136861	10959
136884	10955
136886	10959
136890	10967
136895	10970
136900	10963
136904	10963
136910	10956
136932	10963
166041	10955
166044	10967
166045	10965
166051	10959
166059	10954
166060	10954
166064	10968
166065	10968
166066	10959
166073	10958
166076	10974
166078	10961
166079	10965
166080	10961
166081	10961
166082	10959
166083	10970
166092	10959
166094	10957
166095	10957
166100	10953
2142	1091
2144	1097
2145	1099
2146	1089
2518	1099
3862	1099
3863	1099
3864	1099
3865	1099
20729	1091
20730	1091
20734	1094
20740	1094
20741	1091
20742	1091
20743	1090
20747	1089
20748	1089
23868	1087
136938	1091
136940	1082
136943	1088
136947	1099
136954	1085
136961	1097
136962	1089
136964	1094
136965	1091
136966	1084
136969	1099
136971	1094
136976	1088
136990	1099
166104	1093
166106	1086
166107	1091
166109	1088
166115	1098
166117	1086
166120	1088
166126	1086
166128	1091
20761	12445
20762	12445
137001	12448
137010	12446
166133	12447
2519	5640
2520	5640
137016	5631
137017	5640
137018	5633
137023	4019
20765	6255
20784	6254
20785	6254
20786	6254
20807	6255
20810	6255
20819	6256
23871	6259
137038	6254
137045	6254
137058	6259
137075	6257
137093	6255
137101	6258
137102	6257
137121	6254
137122	6254
166148	6254
166152	6255
166154	6255
166161	6257
2152	5333
2153	5321
2157	5328
2158	5333
2163	5329
2164	5333
2165	5328
2167	5331
20834	5327
20839	5330
20842	5321
20846	5324
20848	5334
20850	5332
20851	5328
20864	5327
20868	5327
20877	5322
20879	5325
20880	5325
20881	5328
20882	5321
20893	5323
20895	5325
20899	5325
20910	5319
20912	5322
20914	5328
20923	5321
20924	5321
20926	5322
20927	5326
20938	5325
20939	5325
20946	5324
20950	5323
23877	5333
23879	5319
137143	5321
137145	5331
137154	5324
137155	5325
137156	5326
137157	5327
137159	5328
137160	5329
137165	5332
137181	5321
137192	5322
137198	5324
137202	5332
137203	5333
137204	5324
137205	5323
137208	5320
137210	5331
137212	5333
137217	5328
137219	5320
137225	5325
137227	5322
137231	5327
137234	5322
137236	5328
137239	5327
137243	5327
137245	5325
137246	5328
137247	5324
137265	5319
137266	5319
137268	5320
137277	5322
137278	5324
137285	5325
137286	5326
137295	5328
137297	5330
137298	5331
137299	5331
137300	5331
137301	5331
137308	5333
137309	5334
137310	5334
137311	5334
137328	5321
137330	5322
137331	5323
137332	5324
137345	5319
137347	5320
137350	5324
137352	5325
137353	5325
137359	5334
137389	5319
137390	5319
137395	5321
137396	5321
137397	5321
137398	5321
137399	5321
137413	5322
137414	5322
137415	5323
137416	5323
137417	5323
137418	5323
137421	5324
137422	5324
137423	5324
137428	5325
137429	5325
137430	5325
137431	5325
137433	5326
137438	5327
137439	5327
137440	5327
137441	5327
137443	5328
137444	5328
137445	5328
137450	5329
137451	5329
137452	5329
137454	5330
137455	5330
137459	5331
137460	5331
137462	5332
137463	5332
137476	5333
137477	5333
137478	5334
137479	5334
137480	5334
137505	5321
137507	5325
137508	5325
137509	5325
137512	5329
137514	5333
137516	5334
137530	5325
137533	5330
137542	5319
137543	5319
137545	5324
137547	5325
137548	5327
137555	5322
137557	5324
137558	5325
137559	5325
137561	5328
137570	5321
137571	5321
137576	5325
137577	5328
137578	5328
137580	5331
137592	5319
137593	5319
137597	5325
137598	5325
137612	5319
137613	5320
137626	5321
137627	5321
137628	5321
137630	5325
137632	5332
137640	5321
137641	5321
137644	5322
137645	5325
137649	5334
137662	5319
137663	5320
137664	5320
137665	5320
137673	5320
137689	5320
137691	5320
137697	5321
137704	5322
137705	5323
137708	5324
137709	5324
137710	5324
137711	5322
137712	5324
137714	5320
137719	5321
137720	5321
137723	5325
137724	5325
137725	5325
137726	5324
137727	5326
137728	5324
137733	5325
137736	5328
137737	5328
137738	5328
137741	5329
137742	5321
137747	5332
137748	5332
137751	5331
137752	5331
137757	5328
137759	5332
137760	5328
137762	5328
137763	5328
137765	5324
137768	5324
137778	5333
137780	5330
137781	5325
137785	5334
137787	5334
137788	5328
137789	5334
137790	5331
137794	5333
137804	5333
137837	5319
137838	5319
137841	5327
137842	5328
137843	5329
137844	5332
137846	5334
137854	5320
137857	5330
137860	5334
137865	5321
137876	5319
137877	5320
137878	5320
137880	5322
137881	5323
137882	5324
137887	5330
137900	5322
137901	5323
137902	5324
137904	5325
137908	5331
137909	5332
137912	5333
137922	5320
137929	5328
137930	5328
137931	5329
137946	5320
137947	5320
137949	5321
137953	5324
137954	5329
137955	5329
137961	5334
137965	5323
137980	5319
137981	5319
137982	5320
137983	5321
137990	5322
137991	5323
137992	5323
137993	5324
137994	5324
137995	5324
137997	5325
137998	5325
137999	5325
138000	5325
138001	5325
138009	5328
138010	5328
138012	5329
138013	5329
138014	5329
138032	5333
138033	5333
138035	5334
138036	5334
138092	5320
138093	5320
138094	5320
138096	5321
138097	5321
138098	5321
138099	5321
138111	5322
138112	5322
138113	5322
138116	5324
138117	5324
138118	5324
138119	5324
138130	5325
138131	5325
138132	5325
138133	5325
138134	5325
138135	5325
138136	5325
138137	5325
138145	5327
138146	5327
138149	5328
138150	5328
138151	5328
138152	5328
138153	5328
138157	5329
138158	5329
138161	5331
138162	5331
138163	5332
138164	5332
138165	5332
138182	5333
138183	5334
138184	5334
138232	5319
138233	5319
138234	5320
138235	5320
138237	5321
138238	5321
138247	5322
138248	5322
138249	5323
138252	5324
138253	5324
138254	5324
138257	5325
138258	5325
138259	5325
138260	5325
138261	5325
138262	5326
138263	5326
138266	5328
138267	5328
138268	5328
138272	5329
138273	5329
138277	5332
138285	5333
138286	5334
138287	5334
138288	5334
138302	5326
138303	5332
138309	5319
138310	5320
138311	5320
138314	5321
138316	5325
138317	5325
138318	5326
138321	5328
138322	5331
138340	5321
138345	5324
138346	5325
138347	5326
138350	5328
138351	5329
138352	5331
138355	5333
138363	5320
138364	5320
138369	5322
138370	5323
138371	5324
138374	5325
138375	5326
138376	5326
138377	5328
138396	5327
138398	5329
138399	5331
166173	5322
166175	5326
166182	5325
166183	5322
166184	5328
166192	5320
166196	5331
166205	5331
166206	5328
166208	5328
166214	5325
166218	5329
166221	5333
166222	5322
166224	5322
166226	5332
166230	5322
166231	5325
166236	5334
166237	5334
166243	5326
166244	5330
166246	5324
20952	7592
138412	7592
138430	4178
138437	4176
138438	4176
138439	4178
138443	4178
138453	4178
138461	4176
138464	4179
138467	4178
138473	4176
138481	4179
138486	4180
138487	4178
138488	4179
138491	4179
138496	4180
166252	4179
2170	8905
138512	8903
2171	12677
2172	12676
20956	12678
20957	12678
20958	12677
20959	12677
20960	12678
20961	12678
138518	12675
138525	12675
138544	9435
138640	1461
2177	7548
20978	7547
20980	7549
20981	7548
138660	7547
138663	7545
138664	7551
138666	7549
138668	7548
138678	7549
138679	7547
138680	7547
138683	7551
138686	7550
138687	7549
138696	7549
138703	7550
138704	7549
138705	7548
138707	7547
138710	7551
138713	7545
138716	7549
138718	7551
138723	7550
138724	7550
138725	7550
138726	7550
138729	7549
138730	7549
138731	7549
138732	7549
138735	7551
138736	7551
138741	7550
138744	7549
138745	7549
138746	7549
138747	7549
138748	7548
138749	7548
138754	7547
138764	7550
138765	7550
138766	7550
138769	7549
138770	7549
138771	7549
138772	7549
138773	7549
138779	7547
138785	7545
138788	7549
138789	7549
138790	7548
138791	7547
138793	7551
138794	7551
138797	7549
138798	7549
138805	7549
166276	7548
166279	7548
166281	7548
166284	7549
138816	13508
138834	6095
138841	9666
138842	9664
138865	13734
138867	13737
138869	13739
166287	13738
20985	6851
138914	6851
138924	6851
138931	6851
138959	13002
138990	15691
138991	15692
138997	7353
139005	12637
166295	12635
166297	12635
139065	6596
139084	9254
139091	3647
139100	8351
166308	6730
166309	6730
2183	9788
139114	9784
139120	9785
139127	9783
139128	9784
139129	9792
139130	9792
139133	9784
139136	9792
139139	9782
139142	9786
139145	9789
139146	9792
139147	9794
139149	9785
139151	9790
139155	9784
139156	9784
139161	9786
139166	9782
139167	9782
139168	9782
139178	9784
139179	9786
139180	9786
139182	9787
139184	9790
139185	9792
3872	2255
21014	10219
2184	11585
21020	11585
21024	11590
139206	11588
139207	11586
139212	11587
139214	11592
139218	11585
139219	11588
166327	11591
21029	7023
21031	6251
21038	6253
21041	6251
139250	6248
139270	6250
139280	6251
139297	6253
139335	6252
139341	6253
139356	6250
166362	6251
3873	10106
139362	10107
139365	10111
139367	10106
139368	10112
139380	10850
139385	10850
139401	10850
2188	7670
3874	7670
3875	7670
139429	7670
139442	7670
139460	7670
139492	7670
139520	1061
139521	1061
2189	11513
21072	11510
139534	11511
139538	11512
139544	15639
139549	14168
2192	8414
2521	8415
3372	8416
21078	8408
21080	8417
21085	8415
21088	8410
21092	8418
21109	8417
21117	8409
21118	8414
21123	8411
21124	8408
21132	8413
21133	8415
21134	8416
21135	8413
21136	8415
21137	8417
21141	8416
21147	8413
21150	8417
21151	8410
21153	8417
21154	8418
21156	8410
139558	8416
139561	8414
139563	8410
139567	8408
139569	8413
139571	8411
139574	8415
139578	8416
139582	8412
139591	8414
139592	8417
139602	8416
139604	8419
139616	8412
139617	8415
139626	8414
139629	8415
139637	8413
139644	8415
139647	8410
139661	8413
139666	8416
139667	8416
139669	8419
139670	8419
139672	8415
139674	8415
139675	8417
139679	8416
139687	8414
139688	8414
139689	8415
139691	8419
139692	8419
139693	8417
139704	8413
139705	8413
139706	8413
139707	8414
139715	8412
139717	8418
139721	8410
139725	8415
139726	8410
139734	8415
139738	8410
139744	8417
166380	8418
166388	8415
166389	8414
166393	8418
166396	8415
166406	8412
166407	8412
166408	8410
166411	8412
166412	8410
21159	13645
139775	9333
139844	9334
166420	9334
166425	9333
139855	7562
21178	585
139877	586
139882	586
139895	585
139908	586
139925	585
139945	586
140015	9603
140021	9601
3877	2210
2195	3170
140035	3170
140037	3171
2197	10378
3878	10378
21198	10377
21199	10377
140063	10378
140071	10376
140082	10378
140098	10378
166451	10376
21203	12868
21210	12867
140109	12867
140124	12867
140216	4151
166465	4151
140239	8938
140240	8939
3879	13917
21228	13916
140260	13918
140340	13916
140341	13916
140372	13914
140373	13913
140381	13918
140382	13918
140393	13915
140396	13914
166469	13915
140464	3282
140467	3279
140468	3278
140469	3277
140470	3287
140471	8810
21236	11755
23888	11755
140486	11754
140488	11755
140509	11756
140510	11754
140531	11753
140537	11756
140539	11761
140544	11755
140550	11758
140571	11757
140580	11761
140588	11762
140596	11756
140603	11754
140607	11753
166480	11753
166485	11761
166486	11755
21241	7348
21246	7352
140614	7349
140616	7348
166495	7352
140689	4623
140722	4623
140768	4623
21300	13296
140884	13294
140890	13294
140900	13297
140901	13296
140902	13297
140903	13295
140907	13296
140909	13297
140916	13294
140922	13294
140924	13297
140926	13294
140930	13297
140931	13296
140935	13295
166510	13297
166514	13297
166517	13297
166527	13297
140942	9502
140954	2057
140955	2053
140965	2058
140975	2053
140979	2053
140981	2056
140991	2053
141000	2053
2210	3520
141117	13952
141125	13952
21307	4363
21308	4363
21313	4363
141137	4363
141148	4362
141149	4363
166536	4363
2213	1994
2214	1997
141158	1999
141169	1999
141235	1994
141273	1999
141280	1997
141287	1996
141296	1997
141320	1991
141357	1999
141390	1993
141514	1998
141570	1991
166544	1995
2216	6578
141626	14426
141633	7220
141636	7220
141638	7220
141655	7220
2223	10338
2234	10339
2523	10338
3886	10338
3888	10338
3989	10338
3990	10338
21343	10339
21350	10340
21352	10339
21359	10339
21382	10340
21383	10340
21384	10339
21396	10338
21399	10340
21402	10339
21411	10339
21420	10340
21423	10339
21436	10340
21437	10339
21447	10340
141665	10340
141683	10338
141687	10339
141712	10339
141719	10338
141729	10340
141750	10339
141757	10338
141759	10340
141766	10339
141768	10339
141786	10339
141816	10340
141817	10340
141831	10339
141841	10338
141874	10338
141927	10340
141928	10340
141946	10339
141947	10339
141948	10339
141975	10338
142032	10340
142058	10340
142086	10340
142092	10339
142102	10338
142115	10340
142121	10338
142219	10340
142220	10340
142221	10340
142223	10340
142248	10339
142249	10339
142250	10340
142254	10340
142267	10339
142268	10339
142279	10339
142369	10340
142379	10340
142380	10339
142389	10340
142390	10340
142404	10339
142405	10339
142416	10339
142417	10339
142418	10339
142421	10338
142442	10340
142445	10339
142481	10340
142482	10340
142512	10338
142513	10338
142514	10338
142538	10340
142539	10340
142540	10340
142643	10340
142644	10340
142645	10340
142671	10339
142672	10339
142714	10340
142723	10339
142724	10339
142739	10338
142740	10338
142741	10338
142771	10340
142793	10339
142818	10340
142819	10340
142842	10339
142862	10340
142863	10340
142866	10339
142867	10339
166572	10340
166574	10339
166582	10340
166586	10340
166588	10340
166610	10340
166615	10340
166624	10339
166630	10340
166644	10340
142948	12663
2241	4467
21456	4466
21476	4467
21504	4466
21522	4467
21535	4467
21536	4467
142974	4467
142988	4468
143008	4468
143009	4468
143019	4468
143080	4468
143140	4468
143187	4468
143189	4467
143234	4467
143361	4468
143368	4467
166686	4466
166693	4467
2242	9624
143422	9624
166698	9624
166701	9624
2244	505
2245	477
2247	494
2597	483
3305	504
3306	484
21546	476
23909	489
143448	492
143449	492
143451	496
143456	514
143457	474
143461	478
143467	477
143468	474
143469	474
143473	475
143477	480
143479	485
143482	492
143484	493
143486	503
143487	506
143488	506
143489	506
143492	512
143501	478
143502	479
143504	481
143505	482
143506	484
143507	486
143519	496
143521	498
143529	510
143532	512
143533	513
143544	484
143550	478
143556	506
143559	484
143561	489
143562	494
143566	508
143567	481
143574	496
143587	495
143593	495
143599	487
143601	488
143604	502
143609	488
143612	497
143618	498
143619	502
143621	478
143631	498
143632	485
143636	479
143642	479
143644	487
143652	475
143659	484
143660	486
143664	502
143669	484
143671	476
143675	480
143677	483
143678	483
143681	489
143682	489
143689	495
143690	496
143692	505
143696	508
143698	513
143706	509
143707	480
143715	506
143723	491
143725	512
143726	496
143727	498
143728	509
143733	492
143734	489
143736	495
143740	496
143744	484
143745	489
143751	475
143753	504
143758	483
143762	500
143764	475
143765	477
143767	484
143768	484
143775	489
143776	490
143780	493
143783	494
143786	497
143792	505
143793	506
143803	510
143809	492
143810	491
143825	486
143828	487
143829	487
143837	497
143838	498
143841	505
143853	502
143854	504
143859	489
143864	478
143865	484
143886	481
143887	482
143888	488
143889	489
143893	498
143894	503
143902	477
166704	480
166707	479
166708	495
2251	6113
3891	6113
143910	6112
143912	6113
143924	6113
143929	6113
143951	6113
143965	6113
143984	13306
143987	2419
143990	2416
143991	2416
144003	10690
144020	15031
144052	8754
144064	8755
144139	8772
21570	12119
23911	12122
144142	12109
144145	12111
144147	12114
144149	12132
144151	12111
144159	12102
144160	12103
144163	12106
144164	12107
144165	12107
144166	12108
144167	12108
144168	12108
144170	12114
144172	12117
144173	12117
144174	12117
144175	12117
144176	12118
144177	12118
144183	12125
144184	12126
144190	12131
144192	12132
144195	12100
144196	12119
144199	12131
144201	12097
144203	12099
144204	12102
144206	12111
144207	12112
144208	12113
144209	12115
144210	12116
144211	12117
144215	12127
144218	12132
144219	12132
144225	12101
144226	12101
144230	12105
144231	12106
144232	12108
144233	12109
144234	12109
144235	12109
144236	12110
144237	12111
144239	12113
144240	12114
144241	12115
144244	12117
144246	12119
144247	12119
144250	12123
144251	12126
144257	12132
144260	12097
144261	12100
144262	12100
144263	12101
144264	12104
144265	12105
144266	12106
144267	12109
144268	12113
144272	12116
144273	12122
144274	12122
166729	12115
166732	12113
166733	12117
166734	12097
144281	1551
144313	8723
144341	8645
144365	8649
166744	8650
144381	3518
166749	9394
144389	11222
144402	5777
144406	5775
21593	13438
144477	13437
144544	13437
166760	6993
21611	14441
144579	14441
21612	12651
21620	7313
21622	7307
21625	7304
21626	7308
21627	7297
21630	7309
21639	7306
21641	7307
21644	7307
21645	7308
21648	7307
21652	7313
21656	7303
21658	7305
144621	7313
144626	7300
144642	7297
144644	7300
144645	7302
144647	7303
144650	7307
144651	7299
144653	7303
144658	7306
144661	7303
144664	7307
144665	7298
144668	7297
144674	7311
144676	7307
144677	7308
166773	7305
144685	14486
21667	14944
144769	14944
144777	14944
144782	14941
144784	14939
144789	14944
144812	14944
144870	14944
144871	14944
144894	14942
21678	3825
21681	3827
144926	3824
144927	3827
144928	3824
144930	3824
144942	3824
144944	3827
144956	3825
144967	3827
144972	3824
144977	3826
166804	3825
166807	3824
2263	5722
21690	5722
21691	5722
21692	5722
21695	5723
144996	5723
144998	5722
145002	5723
145004	5723
145007	5722
145008	5719
145009	5723
145011	5724
145012	5723
145014	5723
145015	5723
145016	5722
166810	5723
145018	1468
145095	1878
145096	1885
145102	13732
21700	11356
145126	11352
145130	11356
145201	6161
145255	6161
145256	6161
145260	6161
145265	6161
145267	6161
2265	3549
2266	3544
2267	3548
2267	3549
2267	3550
2598	3552
3896	3548
3897	3548
21708	3551
145274	3545
145278	3546
145279	3547
145282	3548
145284	3549
145285	3550
145286	3551
145288	3544
145296	3550
145300	3547
145313	3549
145316	3549
145320	3547
145321	3547
145323	3545
145328	3553
145330	3550
166821	3544
166822	3553
145390	1385
2270	12296
166828	14325
3899	10384
21715	10381
21718	10383
21726	10383
145408	10386
145411	10383
145414	10385
2599	7964
21732	7968
145441	7966
145443	7974
21740	5464
145462	5466
145463	5467
145475	5466
145501	5464
145508	5466
145519	5468
145528	5466
166848	15069
145562	6838
145574	6838
145582	6840
145606	6838
145607	6838
145628	6836
145629	6837
145638	6841
145642	6842
145643	6842
145644	6842
145660	6839
145667	6837
145672	6836
2275	5124
2600	5126
21748	5131
21749	5128
145680	5131
145683	5120
145684	5123
145686	5125
145694	5124
145695	5128
145699	5131
145701	11705
3900	9755
21758	9757
145704	9773
145706	9753
145710	9762
145714	9755
145717	9763
145723	9753
145727	9757
145728	9759
145733	9751
145736	9757
145737	9757
145740	9762
145741	9762
145746	9752
145747	9752
145749	9756
145751	9757
145753	9766
145754	9766
145763	9753
145770	9763
145771	9766
145772	9767
145775	9751
145777	9761
145778	9762
145780	9773
145781	9775
145782	9751
145784	9760
145788	9770
145790	9755
145792	9753
145795	9757
145798	9757
145799	9759
145800	9767
145801	9770
145802	9764
145813	9765
145816	9752
145818	9758
145821	9764
145824	9757
145826	9762
145827	9763
145829	9764
145835	9770
145838	9757
145843	9769
145844	9769
145846	9755
145847	9757
145860	9753
145865	9762
145866	9762
145872	9764
145875	9766
145876	9766
145877	9767
145882	9769
145885	9770
145886	9771
145892	9773
145903	9770
145917	9757
145922	9764
145925	9765
145926	9766
145927	9769
145935	9775
145944	9751
145946	9760
145950	9767
145963	9757
145966	9766
145967	9766
145972	9773
145979	9757
145982	9769
145987	9753
145989	9755
145990	9755
145992	9775
145994	9753
145995	9755
166855	9757
2282	10191
3901	10183
146003	10190
146005	10191
146009	10186
146016	10185
146019	10191
