id_protein	id_pfam	start	end	length
3208	PF06189	337	604	268
3209	PF01412	626	741	116
3209	PF00071	93	251	159
3209	PF12796	753	846	94
3210	PF00079	6	405	400
3211	PF00001	48	454	407
3212	PF00069	12	272	261
3213	PF00076	81	143	63
3213	PF00076	3	66	64
3214	PF12874	261	285	25
3214	PF12874	74	98	25
3214	PF12874	201	225	25
3215	PF00240	3	76	74
3215	PF02182	446	616	171
3215	PF00628	346	395	50
3215	PF12148	124	312	189
3216	PF16551	312	341	30
3216	PF00013	83	140	58
3216	PF16544	10	68	59
3217	PF00616	464	541	78
3217	PF12004	718	1319	602
3217	PF00168	262	365	104
3217	PF00616	532	635	104
3218	PF15914	846	900	55
3219	PF02181	616	982	367
3219	PF06367	278	475	198
3219	PF06371	23	159	137
3219	PF06371	202	275	74
3220	PF07714	133	408	276
3221	PF08626	344	674	331
3221	PF08626	158	362	205
3222	PF02260	3630	3661	32
3222	PF15785	631	1242	612
3222	PF17229	32	140	109
3222	PF00454	2149	2427	279
3223	PF02493	1123	1142	20
3223	PF02493	1221	1244	24
3223	PF00415	577	625	49
3223	PF02493	1175	1191	17
3223	PF02493	1072	1094	23
3223	PF02493	1100	1122	23
3223	PF00415	527	574	48
3223	PF02204	1552	1656	105
3223	PF00621	694	882	189
3223	PF02493	1049	1071	23
3223	PF02493	1151	1168	18
3223	PF00415	109	165	57
3223	PF02493	1198	1220	23
3223	PF00415	170	216	47
3224	PF13499	105	174	70
3225	PF00225	64	479	416
3226	PF04598	3	233	231
3226	PF17708	254	418	165
3227	PF03226	19	118	100
3228	PF00642	907	932	26
3228	PF08711	93	144	52
3229	PF07078	10	318	309
3230	PF06602	108	446	339
3231	PF03635	15	753	739
3232	PF02816	1042	1229	188
3233	PF04845	31	279	249
3234	PF00069	63	320	258
3235	PF00125	2	91	90
3235	PF16211	92	126	35
3236	PF00625	126	200	75
3236	PF00595	472	552	81
3236	PF00595	998	1091	94
3236	PF16663	202	261	60
3236	PF00397	361	390	30
3236	PF16666	728	840	113
3236	PF00595	841	922	82
3236	PF00595	642	720	79
3236	PF00595	1152	1231	80
3236	PF00397	302	331	30
3238	PF00651	20	124	105
3238	PF10523	397	465	69
3239	PF13181	338	369	32
3239	PF13414	108	146	39
3239	PF13181	270	303	34
3239	PF13414	175	216	42
3240	PF00679	644	731	88
3240	PF00009	44	319	276
3240	PF03144	366	432	67
3240	PF14492	446	520	75
3240	PF03764	521	642	122
3241	PF13481	374	564	191
3242	PF00069	165	446	282
3243	PF09445	691	845	155
3244	PF13855	345	402	58
3244	PF00595	1321	1407	87
3244	PF13855	46	104	59
3245	PF04130	1513	1816	304
3245	PF17681	353	694	342
3246	PF17681	271	713	443
3246	PF04130	716	1018	303
3247	PF00443	162	647	486
3248	PF00069	78	315	238
3250	PF04212	240	305	66
3250	PF00787	40	127	88
3250	PF00069	874	1056	183
3251	PF07714	59	309	251
3252	PF10607	403	711	309
3252	PF08513	367	393	27
3252	PF00622	214	332	119
3253	PF00134	55	192	138
3253	PF02984	195	308	114
3254	PF00595	496	581	86
3254	PF17817	426	489	64
3255	PF00069	475	653	179
3255	PF00069	80	231	152
3256	PF02463	47	1071	1025
3257	PF00118	43	525	483
3258	PF07528	87	334	248
3258	PF00035	389	451	63
3258	PF00035	512	574	63
3259	PF07989	59	131	73
3260	PF00010	231	283	53
3261	PF08295	552	647	96
3261	PF02671	478	522	45
3261	PF02671	323	380	58
3261	PF02671	142	186	45
3261	PF16879	886	1186	301
3263	PF01248	657	759	103
3264	PF07744	778	955	178
3264	PF00076	179	246	68
3264	PF00076	376	445	70
3265	PF00023	261	293	33
3265	PF12796	72	164	93
3266	PF17913	10	107	98
3266	PF08645	166	328	163
3266	PF13671	367	407	41
3266	PF13671	399	489	91
3267	PF00240	3	76	74
3267	PF00628	317	366	50
3267	PF12148	132	284	153
3267	PF02182	417	586	170
3268	PF00004	375	506	132
3268	PF01434	586	764	179
3268	PF17862	528	572	45
3270	PF00008	108	142	35
3272	PF00169	260	376	117
3272	PF01369	61	243	183
3273	PF14560	10	94	85
3273	PF01302	161	229	69
3274	PF00137	138	197	60
3274	PF00137	52	111	60
3275	PF00307	28	133	106
3275	PF00402	166	190	25
3275	PF00402	206	230	25
3275	PF00402	245	268	24
3276	PF13921	63	119	57
3276	PF13921	11	71	61
3276	PF11831	404	655	252
3277	PF01851	441	474	34
3277	PF01851	476	510	35
3277	PF01851	511	545	35
3277	PF13646	599	692	94
3277	PF18004	786	925	140
3278	PF02996	22	143	122
3279	PF00071	408	568	161
3279	PF01412	931	1046	116
3279	PF00023	1091	1122	32
3280	PF16207	246	330	85
3280	PF13923	50	90	41
3281	PF01965	4	171	168
3283	PF15902	142	572	431
3283	PF15901	574	740	167
3284	PF00001	76	324	249
3285	PF13602	232	385	154
3285	PF08240	76	144	69
3286	PF10175	7	135	129
3287	PF00069	401	649	249
3288	PF10168	13	740	728
3289	PF00514	603	644	42
3289	PF00514	863	901	39
3289	PF00514	559	599	41
3290	PF00069	26	312	287
3290	PF00400	1321	1358	38
3290	PF00400	983	1021	39
3291	PF00079	24	397	374
3292	PF06978	107	191	85
3292	PF06978	163	258	96
3292	PF08170	617	708	92
3293	PF01023	9	53	45
3295	PF12310	2	104	103
3295	PF00178	210	291	82
3296	PF01399	712	846	135
3296	PF05470	29	705	677
3297	PF13432	186	244	59
3297	PF13414	35	76	42
3297	PF13181	294	327	34
3297	PF13181	328	360	33
3297	PF00226	381	448	68
3298	PF01145	41	232	192
3299	PF10075	31	171	141
3300	PF08799	84	112	29
3300	PF02840	189	331	143
3301	PF00069	110	359	250
3302	PF00036	114	142	29
3303	PF00225	264	588	325
3304	PF00096	312	334	23
3304	PF00096	368	390	23
3304	PF00096	255	278	24
3304	PF00096	340	362	23
3304	PF00096	284	306	23
3304	PF00096	396	419	24
3305	PF07763	58	297	240
3306	PF03826	275	293	19
3306	PF00046	86	142	57
3307	PF02138	3133	3422	290
3307	PF14844	3020	3115	96
3307	PF00400	3606	3644	39
3308	PF06741	409	476	68
3308	PF07145	909	926	18
3308	PF14438	265	341	77
3309	PF00169	4	119	116
3309	PF02174	151	254	104
3310	PF08573	822	858	37
3310	PF10482	20	139	120
3311	PF00106	11	213	203
3312	PF00735	41	321	281
3313	PF04622	12	217	206
3314	PF00023	460	491	32
3314	PF14835	41	105	65
3314	PF00023	494	525	32
3314	PF00023	427	459	33
3315	PF00076	155	224	70
3315	PF08143	1	69	69
3315	PF00076	71	140	70
3316	PF00956	65	338	274
3317	PF14938	7	261	255
3318	PF00564	44	123	80
3318	PF00069	362	622	261
3319	PF02191	230	476	247
3319	PF12308	54	153	100
3320	PF00330	67	503	437
3320	PF00694	582	712	131
3321	PF09454	316	379	64
3321	PF05743	21	141	121
3323	PF00118	32	524	493
3324	PF05890	47	298	252
3325	PF13649	92	189	98
3326	PF00125	2	102	101
3327	PF16211	92	126	35
3327	PF00125	2	91	90
3328	PF00125	3	102	100
3329	PF00125	3	102	100
3330	PF04505	219	286	68
3331	PF00581	7	133	127
3331	PF00782	211	343	133
3332	PF00514	384	424	41
3333	PF00018	312	357	46
3333	PF03114	6	242	237
3334	PF07653	294	347	54
3334	PF03114	6	242	237
3335	PF00018	291	336	46
3335	PF03114	6	242	237
3336	PF00069	37	324	288
3337	PF10495	3704	3785	82
3338	PF05461	56	343	288
3339	PF07978	185	282	98
3340	PF13289	157	301	145
3341	PF00046	7	60	54
3342	PF00076	80	142	63
3342	PF00098	160	177	18
3342	PF00076	4	66	63
3343	PF08152	571	665	95
3343	PF00271	375	483	109
3343	PF00270	161	336	176
3344	PF13691	61	120	60
3344	PF12706	510	725	216
3346	PF00400	343	382	40
3346	PF12265	44	112	69
3346	PF00400	252	290	39
3346	PF00400	298	336	39
3347	PF01661	170	283	114
3348	PF14617	45	275	231
3349	PF14161	4	103	100
3349	PF14160	181	287	107
3350	PF00400	157	196	40
3351	PF13894	229	252	24
3351	PF00096	345	368	24
3351	PF00096	255	278	24
3352	PF03953	263	393	131
3352	PF00091	3	214	212
3353	PF15317	1	128	128
3354	PF04931	72	836	765
3355	PF00069	167	245	79
3355	PF00069	340	583	244
3356	PF10291	560	827	268
3357	PF07732	452	563	112
3357	PF07731	943	1065	123
3357	PF07732	80	209	130
3358	PF00400	170	204	35
3358	PF08953	5	70	66
3358	PF16300	345	387	43
3358	PF00400	73	111	39
3358	PF00400	122	161	40
3360	PF06110	8	122	115
3361	PF09736	460	602	143
3362	PF10180	104	166	63
3364	PF06818	439	636	198
3365	PF00076	16	86	71
3366	PF05154	182	231	50
3367	PF09282	13	38	26
3368	PF05300	78	188	111
3369	PF04587	73	490	418
3370	PF10169	3	120	118
3371	PF04900	51	149	99
3372	PF03464	136	268	133
3372	PF03465	271	370	100
3372	PF03463	1	129	129
3373	PF13445	21	57	37
3373	PF00643	164	205	42
3374	PF00085	30	138	109
3374	PF13848	167	350	184
3375	PF08159	482	509	28
3376	PF17681	218	506	289
3376	PF04130	509	865	357
3377	PF07326	1	232	232
3378	PF00168	647	753	107
3378	PF00168	478	578	101
3378	PF00168	986	1095	110
3378	PF00168	798	897	100
3378	PF17047	135	313	179
3378	PF00168	329	435	107
3380	PF03372	19	311	293
3380	PF17751	331	431	101
3381	PF05485	5	93	89
3382	PF01399	264	363	100
3382	PF18420	365	406	42
3383	PF00076	383	453	71
3384	PF16211	92	126	35
3384	PF00125	2	91	90
3385	PF14580	6	161	156
3386	PF09748	9	126	118
3387	PF00454	133	431	299
3388	PF00041	167	258	92
3388	PF00622	355	473	119
3389	PF12612	900	1087	188
3390	PF10159	8	83	76
3391	PF00069	203	374	172
3391	PF00069	50	172	123
3392	PF03953	261	383	123
3392	PF00091	3	212	210
3395	PF02037	3	37	35
3395	PF00622	256	386	131
3395	PF13671	423	568	146
3396	PF01918	36	101	66
3397	PF01569	53	195	143
3398	PF00270	415	616	202
3398	PF00271	650	759	110
3399	PF00400	357	396	40
3399	PF00400	263	304	42
3400	PF14799	61	157	97
3401	PF10294	164	348	185
3402	PF17069	1	290	290
3403	PF00400	163	202	40
3403	PF14077	383	430	48
3403	PF00400	259	297	39
3403	PF00400	111	149	39
3404	PF00782	69	204	136
3405	PF15035	39	213	175
3406	PF05891	8	223	216
3407	PF00400	53	91	39
3407	PF00400	95	133	39
3407	PF00400	10	49	40
3407	PF00400	137	175	39
3407	PF13925	493	651	159
3407	PF00400	179	217	39
3408	PF03953	261	383	123
3408	PF00091	3	212	210
3409	PF03914	305	453	149
3410	PF04615	44	735	692
3411	PF00782	26	148	123
3412	PF01926	256	368	113
3412	PF08701	16	89	74
3413	PF15324	101	1342	1242
3414	PF00010	58	110	53
3415	PF00225	349	663	315
3416	PF07575	53	606	554
3417	PF01151	23	262	240
3418	PF15794	55	276	222
3419	PF13639	5	50	46
3420	PF00076	80	142	63
3420	PF00098	160	177	18
3420	PF00076	4	66	63
3421	PF15803	44	70	27
3421	PF15805	183	228	46
3422	PF03820	9	321	313
3423	PF00069	22	335	314
3424	PF09532	247	350	104
3424	PF12701	8	82	75
3425	PF14604	1238	1288	51
3425	PF07653	797	850	54
3425	PF00018	873	920	48
3425	PF02208	370	411	42
3426	PF01230	61	158	98
3427	PF01569	160	280	121
3428	PF09457	601	648	48
3428	PF00168	19	148	130
3429	PF06031	37	72	36
3430	PF04959	646	851	206
3430	PF12066	153	262	110
3431	PF01217	2	141	140
3431	PF00928	157	422	266
3432	PF16006	158	436	279
3433	PF00567	674	795	122
3433	PF00567	411	495	85
3433	PF00567	912	1032	121
3433	PF00567	1409	1550	142
3433	PF00567	1177	1295	119
3434	PF14631	1	1415	1415
3435	PF14915	1084	1372	289
3435	PF12796	143	235	93
3435	PF12796	42	136	95
3436	PF04874	138	238	101
3436	PF01778	6	119	114
3437	PF14604	392	442	51
3437	PF00611	24	100	77
3438	PF16501	89	186	98
3438	PF12874	792	816	25
3439	PF00850	31	322	292
3440	PF04641	1	289	289
3441	PF08662	216	411	196
3442	PF00076	282	345	64
3443	PF00782	166	297	132
3443	PF00581	11	131	121
3444	PF00536	1666	1729	64
3444	PF12796	254	344	91
3444	PF12796	200	280	81
3444	PF12796	119	213	95
3444	PF17820	609	662	54
3444	PF07653	475	528	54
3445	PF00453	11	116	106
3446	PF00573	80	272	193
3447	PF12196	227	266	40
3447	PF00076	47	117	71
3448	PF00595	158	248	91
3448	PF00564	18	98	81
3449	PF04146	389	524	136
3450	PF13086	623	706	84
3450	PF13086	2152	2399	248
3450	PF00773	1334	1693	360
3450	PF13087	2406	2612	207
3450	PF13087	712	916	205
3451	PF14943	28	197	170
3452	PF00069	147	405	259
3452	PF12202	426	489	64
3453	PF00069	116	381	266
3454	PF00581	161	260	100
3455	PF04851	305	493	189
3455	PF18119	536	692	157
3455	PF16739	7	99	93
3455	PF11648	903	1018	116
3455	PF00271	699	826	128
3455	PF00619	115	200	86
3456	PF03630	213	565	353
3457	PF14429	636	827	192
3457	PF06920	1506	2062	557
3457	PF00169	175	281	107
3457	PF11878	46	156	111
3458	PF00373	135	272	138
3459	PF00855	271	380	110
3459	PF00855	961	1049	89
3459	PF00856	1156	1262	107
3459	PF17907	1104	1142	39
3459	PF17982	1364	1413	50
3460	PF16366	502	559	58
3460	PF16367	310	410	101
3460	PF16368	1	307	307
3461	PF00076	56	125	70
3461	PF00076	154	222	69
3461	PF00076	430	473	44
3462	PF03800	3	146	144
3463	PF17835	6	165	160
3463	PF06858	235	292	58
3463	PF08155	395	446	52
3464	PF00328	31	321	291
3465	PF03467	48	209	162
3466	PF02184	357	388	32
3466	PF02184	256	288	33
3467	PF00240	4	73	70
3468	PF12796	197	289	93
3468	PF15898	682	782	101
3468	PF12796	55	164	110
3469	PF00069	552	807	256
3469	PF00130	139	191	53
3469	PF00130	265	317	53
3470	PF00704	23	365	343
3470	PF01607	430	476	47
3471	PF00789	332	410	79
3471	PF09409	168	255	88
3472	PF05918	4	522	519
3473	PF00630	322	418	97
3473	PF01436	575	602	28
3473	PF01436	533	560	28
3473	PF00643	114	154	41
3473	PF01436	486	513	28
3473	PF01436	669	696	28
3473	PF01436	713	740	28
3473	PF01436	622	649	28
3473	PF13445	23	61	39
3474	PF04795	211	290	80
3474	PF04438	305	336	32
3475	PF00069	356	613	258
3477	PF12933	36	325	290
3477	PF12934	329	498	170
3478	PF00098	1131	1148	18
3479	PF15327	1556	1726	171
3480	PF02755	139	162	24
3480	PF02755	461	484	24
3480	PF02755	423	446	24
3480	PF02755	499	520	22
3481	PF15309	2474	2599	126
3482	PF15007	5	131	127
3483	PF00096	1714	1736	23
3483	PF00096	1628	1650	23
3484	PF00784	767	877	111
3484	PF00620	909	1054	146
3485	PF06602	301	501	201
3485	PF12578	558	687	130
3486	PF00400	278	316	39
3486	PF00400	367	403	37
3486	PF00400	321	360	40
3486	PF00400	192	230	39
3486	PF00400	234	268	35
3487	PF00069	58	369	312
3488	PF00400	130	171	42
3488	PF08154	4	70	67
3488	PF00400	179	217	39
3488	PF00400	334	371	38
3488	PF00400	288	325	38
3488	PF00400	247	284	38
3490	PF04880	135	309	175
3491	PF10259	18	276	259
3492	PF15006	28	173	146
3493	PF02991	15	120	106
3494	PF00929	244	394	151
3495	PF00271	574	682	109
3495	PF00270	216	516	301
3496	PF06870	36	406	371
3497	PF00400	6	48	43
3497	PF00400	138	176	39
3497	PF00400	264	302	39
3497	PF00400	222	260	39
3497	PF00400	54	92	39
3497	PF00400	180	218	39
3498	PF00076	21	89	69
3499	PF01462	30	61	32
3499	PF00560	87	109	23
3499	PF13855	231	290	60
3500	PF03031	91	251	161
3501	PF10187	15	116	102
3502	PF01287	83	150	68
3503	PF00193	148	241	94
3503	PF00193	249	337	89
3503	PF07686	42	145	104
3504	PF00167	39	150	112
3505	PF05644	27	342	316
3506	PF00642	33	57	25
3506	PF14608	326	348	23
3506	PF00097	238	291	54
3506	PF18044	6	27	22
3506	PF00642	167	191	25
3507	PF05308	10	255	246
3508	PF07114	11	191	181
3509	PF01926	388	472	85
3510	PF00069	53	303	251
3511	PF05127	281	488	208
3511	PF13718	528	753	226
3511	PF13725	763	976	214
3511	PF08351	107	201	95
3512	PF00612	187	207	21
3512	PF13445	293	349	57
3512	PF13639	125	169	45
3513	PF00612	104	124	21
3513	PF00612	1137	1157	21
3513	PF00612	974	992	19
3513	PF00612	1114	1134	21
3513	PF00612	950	969	20
3513	PF00612	928	947	20
3514	PF13424	280	356	77
3514	PF13424	196	272	77
3514	PF13424	261	314	54
3514	PF13424	322	397	76
3515	PF00153	16	115	100
3515	PF00153	121	218	98
3515	PF00153	218	311	94
3516	PF00481	107	383	277
3517	PF17846	325	786	462
3517	PF03159	1	254	254
3518	PF02845	230	271	42
3518	PF00168	53	154	102
3519	PF09745	58	177	120
3520	PF00620	363	511	149
3520	PF00130	287	338	52
3521	PF02825	377	458	82
3521	PF00644	507	679	173
3521	PF00642	177	201	25
3522	PF00069	20	271	252
3523	PF00076	18	88	71
3523	PF14327	112	191	80
3523	PF14304	572	612	41
3524	PF00071	15	175	161
3525	PF07159	17	319	303
3526	PF00270	48	215	168
3526	PF00271	249	358	110
3527	PF00071	10	171	162
3528	PF00956	272	411	140
3529	PF00076	36	103	68
3530	PF14938	8	288	281
3531	PF00096	519	541	23
3531	PF00096	348	371	24
3531	PF00096	491	513	23
3531	PF00096	575	597	23
3531	PF00096	435	457	23
3531	PF13912	463	488	26
3531	PF13912	406	431	26
3531	PF13894	377	400	24
3531	PF00651	21	133	113
3531	PF00096	547	569	23
3532	PF00096	742	764	23
3532	PF00096	378	399	22
3532	PF00096	800	823	24
3532	PF00096	405	427	23
3532	PF00096	770	792	23
3533	PF02295	11	69	59
3534	PF12859	150	207	58
3534	PF18122	1736	1895	160
3535	PF09162	13	92	80
3536	PF02845	468	509	42
3537	PF03467	65	226	162
3538	PF00153	4	97	94
3538	PF00153	217	305	89
3538	PF00153	99	214	116
3539	PF13839	18	171	154
3540	PF00350	64	224	161
3540	PF12763	440	540	101
3540	PF16880	27	59	33
3540	PF18150	291	397	107
3541	PF00001	53	306	254
3542	PF00001	42	298	257
3543	PF00435	429	533	105
3543	PF00435	309	419	111
3543	PF00435	1834	1939	106
3543	PF00435	1088	1197	110
3543	PF00435	773	879	107
3543	PF00435	1305	1408	104
3543	PF00435	1727	1832	106
3543	PF00435	1410	1513	104
3543	PF15410	2420	2527	108
3543	PF00435	1622	1725	104
3543	PF00435	2048	2127	80
3543	PF00307	61	166	106
3543	PF00307	180	286	107
3543	PF00435	881	985	105
3543	PF00435	1515	1619	105
3543	PF00435	1942	2046	105
3543	PF00435	535	642	108
3544	PF04841	4	420	417
3544	PF04840	517	835	319
3545	PF13923	821	860	40
3545	PF12451	864	908	45
3545	PF00637	412	548	137
3546	PF00069	34	292	259
3546	PF12474	1020	1160	141
3546	PF12474	852	990	139
3547	PF14656	768	1369	602
3547	PF14655	74	498	425
3548	PF00271	472	607	136
3548	PF04408	670	759	90
3548	PF00270	210	376	167
3548	PF07717	831	917	87
3549	PF00719	94	276	183
3550	PF00069	199	527	329
3551	PF03522	830	983	154
3551	PF03522	711	837	127
3551	PF03522	1031	1139	109
3551	PF00324	125	328	204
3551	PF00324	412	699	288
3552	PF00400	1522	1557	36
3552	PF00400	1561	1602	42
3553	PF01594	590	841	252
3554	PF00076	101	168	68
3554	PF00076	193	262	70
3554	PF00076	296	364	69
3554	PF00076	13	83	71
3554	PF00658	544	609	66
3555	PF00450	64	468	405
3556	PF14957	112	228	117
3556	PF00786	26	85	60
3557	PF03097	9	380	372
3557	PF00102	1217	1451	235
3557	PF13949	416	702	287
3558	PF00017	120	197	78
3558	PF07714	230	480	251
3559	PF15797	31	134	104
3560	PF03357	24	199	176
3561	PF01392	35	142	108
3561	PF01534	268	620	353
3562	PF00294	15	314	300
3563	PF03881	2	309	308
3564	PF02991	15	120	106
3565	PF12202	500	563	64
3565	PF00069	221	479	259
3566	PF01433	261	482	222
3566	PF09127	530	645	116
3566	PF17900	38	230	193
3567	PF00659	569	633	65
3567	PF00659	472	529	58
3567	PF00069	62	314	253
3568	PF00397	201	230	30
3569	PF00188	14	133	120
3570	PF04824	500	553	54
3570	PF04825	1	106	106
3571	PF02902	400	572	173
3572	PF16880	24	56	33
3572	PF00350	61	221	161
3572	PF12763	439	533	95
3572	PF18150	288	394	107
3573	PF15151	1	137	137
3574	PF13410	109	206	98
3574	PF13417	26	101	76
3575	PF13894	562	585	24
3575	PF13909	1075	1099	25
3576	PF08159	759	787	29
3578	PF08146	1859	2011	153
3578	PF12397	238	354	117
3579	PF00856	262	373	112
3579	PF00385	47	96	50
3579	PF05033	145	242	98
3582	PF04032	13	96	84
3583	PF00013	134	201	68
3583	PF00013	286	350	65
3583	PF00536	874	934	61
3584	PF03879	236	341	106
3585	PF01112	43	360	318
3586	PF07717	620	697	78
3586	PF04408	471	562	92
3586	PF00271	267	410	144
3586	PF00270	68	240	173
3587	PF17405	640	846	207
3587	PF17404	466	629	164
3587	PF17403	323	463	141
3587	PF17406	848	1003	156
3587	PF17407	1005	1137	133
3587	PF03813	178	320	143
3588	PF04146	1354	1419	66
3588	PF07717	971	1067	97
3588	PF01424	45	104	60
3588	PF04408	809	928	120
3588	PF04146	1288	1363	76
3588	PF00270	196	355	160
3588	PF00271	607	744	138
3589	PF08007	215	557	343
3590	PF00400	284	323	40
3590	PF12894	44	138	95
3591	PF00638	390	505	116
3592	PF12643	59	144	86
3593	PF00069	1449	1662	214
3594	PF04427	38	227	190
3595	PF06920	1133	1635	503
3595	PF00018	14	61	48
3595	PF16172	71	434	364
3595	PF14429	439	636	198
3596	PF08585	1	72	72
3596	PF00567	543	615	73
3596	PF00627	194	230	37
3597	PF10258	230	313	84
3598	PF12901	2	27	26
3598	PF11095	54	129	76
3600	PF12171	13	39	27
3600	PF12874	75	99	25
3600	PF12171	144	170	27
3600	PF12874	198	222	25
3601	PF08168	200	243	44
3602	PF00270	255	432	178
3602	PF00271	493	623	131
3602	PF13959	693	754	62
3603	PF07546	55	127	73
3603	PF00386	827	946	120
3604	PF03364	84	213	130
3605	PF13898	20	315	296
3606	PF03637	33	204	172
3608	PF06090	13	457	445
3609	PF02882	172	346	175
3609	PF00763	54	169	116
3610	PF17054	2	60	59
3611	PF00153	221	311	91
3611	PF00153	4	98	95
3611	PF00153	99	216	118
3612	PF03630	13	365	353
3614	PF13855	151	209	59
3614	PF00560	543	562	20
3614	PF13855	82	140	59
3614	PF13855	201	255	55
3614	PF13855	140	186	47
3614	PF13855	265	324	60
3615	PF03820	10	322	313
3616	PF02171	518	819	302
3616	PF16486	28	167	140
3616	PF16487	430	512	83
3616	PF08699	177	227	51
3616	PF16488	375	421	47
3616	PF02170	232	366	135
3618	PF00929	180	335	156
3619	PF18392	166	215	50
3619	PF01399	61	156	96
3620	PF04427	149	318	170
3621	PF04565	455	520	66
3621	PF04563	37	422	386
3621	PF04561	186	375	190
3621	PF06883	563	621	59
3621	PF04560	1033	1135	103
3621	PF00562	670	1031	362
3622	PF00313	40	112	73
3622	PF00098	137	154	18
3623	PF12874	70	94	25
3623	PF12874	148	171	24
3623	PF12171	245	271	27
3624	PF00485	25	219	195
3625	PF00566	313	542	230
3625	PF12068	7	205	199
3626	PF09340	18	97	80
3627	PF13867	114	166	53
3627	PF13866	24	95	72
3628	PF00595	93	172	80
3628	PF02828	14	67	54
3629	PF01825	803	847	45
3629	PF02140	43	123	81
3629	PF00002	861	1097	237
3629	PF02354	1181	1447	267
3629	PF16489	567	775	209
3629	PF02354	1117	1184	68
3629	PF02191	139	391	253
3630	PF00169	170	267	98
3630	PF00397	58	87	30
3631	PF00397	159	188	30
3631	PF00397	299	328	30
3631	PF00397	253	282	30
3631	PF00168	12	114	103
3631	PF00632	443	748	306
3632	PF02854	570	758	189
3632	PF02854	162	431	270
3632	PF02854	773	986	214
3632	PF04050	1087	1218	132
3633	PF17900	133	258	126
3633	PF09127	560	673	114
3633	PF01433	291	501	211
3634	PF00400	302	340	39
3634	PF00400	89	125	37
3634	PF00400	133	170	38
3634	PF00400	216	254	39
3634	PF00400	45	83	39
3634	PF00400	174	212	39
3634	PF00400	259	298	40
3635	PF08389	109	271	163
3636	PF01025	32	215	184
3637	PF00069	159	475	317
3638	PF00169	192	289	98
3638	PF00169	8	112	105
3639	PF01342	458	533	76
3639	PF03172	8	106	99
3640	PF04969	76	156	81
3640	PF09032	1	75	75
3640	PF05002	161	221	61
3641	PF18386	268	323	56
3641	PF13445	14	54	41
3641	PF00642	411	437	27
3642	PF10166	1	134	134
3643	PF01633	160	365	206
3644	PF00433	373	417	45
3644	PF00069	95	352	258
3645	PF18782	10	193	184
3645	PF05240	303	379	77
3646	PF00588	209	400	192
3648	PF02902	409	588	180
3649	PF07202	1148	1181	34
3649	PF07202	1257	1291	35
3649	PF07202	1221	1253	33
3649	PF07202	1294	1326	33
3650	PF00069	45	308	264
3651	PF01039	74	558	485
3653	PF13604	498	696	199
3653	PF13087	698	923	226
3654	PF00520	896	1149	254
3654	PF16519	1240	1295	56
3654	PF18139	153	443	291
3655	PF02847	455	561	107
3656	PF00168	177	286	110
3656	PF00168	24	134	111
3656	PF07002	347	566	220
3657	PF00627	941	975	35
3657	PF10427	808	946	139
3657	PF12938	1020	1249	230
3657	PF16608	1258	1437	180
3657	PF16608	1433	1512	80
3658	PF16486	26	156	131
3658	PF16487	421	503	83
3658	PF16488	364	412	49
3658	PF02170	221	355	135
3658	PF02171	509	820	312
3658	PF08699	166	216	51
3659	PF12877	1036	1702	667
3660	PF15336	587	791	205
3661	PF13181	395	428	34
3661	PF13181	256	285	30
3662	PF00520	386	684	299
3662	PF08344	198	260	63
3662	PF12796	47	138	92
3663	PF00122	295	511	217
3663	PF00702	527	778	252
3664	PF06984	64	149	86
3665	PF03357	4	174	171
3666	PF00041	297	377	81
3666	PF00041	119	195	77
3666	PF00041	30	108	79
3666	PF00041	209	287	79
3666	PF00041	566	656	91
3666	PF00102	844	1078	235
3666	PF00041	386	467	82
3667	PF00575	13	86	74
3668	PF04101	3	133	131
3668	PF02338	237	348	112
3669	PF04652	16	158	143
3669	PF18097	266	303	38
3670	PF03259	3	93	91
3671	PF10163	13	95	83
3672	PF00595	157	247	91
3672	PF00564	15	95	81
3673	PF03725	155	220	66
3673	PF01138	21	152	132
3674	PF15056	31	117	87
3675	PF04135	3	52	50
3676	PF08030	423	561	139
3676	PF01794	58	205	148
3676	PF08022	306	417	112
3677	PF00439	140	223	84
3677	PF12024	298	485	188
3678	PF13238	5	162	158
3679	PF16741	539	581	43
3679	PF06058	8	124	117
3680	PF00118	29	570	542
3681	PF03061	52	129	78
3682	PF15365	93	112	20
3683	PF10165	66	506	441
3684	PF03194	5	252	248
3685	PF09812	45	199	155
3686	PF04427	36	285	250
3687	PF00387	540	654	115
3687	PF17787	17	145	129
3687	PF09279	215	309	95
3687	PF08703	1003	1176	174
3687	PF00388	318	468	151
3687	PF06631	902	946	45
3688	PF07645	559	605	47
3688	PF13517	62	132	71
3688	PF13517	253	310	58
3688	PF07593	458	521	64
3688	PF13517	299	363	65
3689	PF08347	5	259	255
3689	PF00505	350	418	69
3690	PF02453	1005	1169	165
3691	PF01302	472	539	68
3691	PF01302	127	202	76
3691	PF16607	307	471	165
3691	PF00443	592	893	302
3692	PF00270	312	491	180
3692	PF00271	526	635	110
3693	PF18201	108	205	98
3694	PF01920	20	126	107
3695	PF00856	268	378	111
3696	PF03941	825	881	57
3696	PF12178	6	41	36
3697	PF01138	27	147	121
3697	PF03725	150	216	67
3698	PF15985	197	245	49
3699	PF00498	471	535	65
3699	PF12473	1003	1280	278
3699	PF00225	11	353	343
3699	PF16183	385	471	87
3699	PF12423	756	802	47
3699	PF01302	1703	1767	65
3700	PF16018	142	229	88
