Mutations_id_mutation	Disorder_regions_id_idr
122866	2826
122867	2826
122886	2826
122897	2826
122905	2826
122907	2826
122931	2826
122943	2826
122944	2826
122946	2826
3216	2826
122987	2828
123016	2828
123055	2828
123071	2828
123190	2828
123305	2828
123310	2828
123388	2828
123529	2828
123546	2828
123644	2828
123719	2828
123777	2828
123847	2828
123908	2828
123911	2828
123966	2828
123979	2828
124047	2828
124048	2828
124050	2828
124183	2828
124203	2828
124261	2828
124323	2828
165006	2828
124512	2834
124513	2834
124515	2840
124516	2840
165038	2840
124518	2844
124522	2844
124542	2844
124552	2844
19256	2856
19257	2856
19258	2856
165040	2856
23772	2856
124769	2866
124771	2866
3221	2866
165057	2866
1915	2876
1916	2876
1918	2876
1919	2876
1920	2876
1922	2876
1923	2876
1924	2876
1927	2876
1928	2876
1929	2876
1931	2876
1932	2876
1933	2876
1943	2876
1947	2876
1950	2876
1952	2876
1953	2876
1954	2876
1955	2876
19286	2876
19287	2876
19291	2876
19293	2876
19296	2876
19297	2876
19303	2876
19315	2876
19316	2876
19317	2876
19319	2876
19325	2876
19335	2876
19338	2876
19339	2876
19345	2876
19357	2876
19368	2876
19373	2876
19381	2876
19395	2876
19412	2876
19420	2876
19427	2876
19433	2876
19435	2876
19438	2876
19442	2876
19444	2876
19447	2876
124829	2876
124834	2876
124835	2876
124838	2876
124839	2876
124842	2876
124847	2876
124853	2876
124854	2876
124860	2876
124876	2876
124877	2876
124891	2876
124892	2876
124911	2876
124913	2876
124914	2876
124941	2876
124942	2876
124943	2876
124959	2876
124960	2876
124968	2876
124969	2876
124971	2876
124976	2876
124981	2876
124984	2876
124987	2876
124995	2876
125003	2876
125006	2876
125009	2876
125010	2876
125012	2876
125015	2876
125021	2876
125027	2876
125030	2876
125033	2876
125038	2876
125061	2876
125068	2876
125074	2876
125079	2876
125080	2876
125087	2876
125101	2876
125124	2876
125129	2876
125142	2876
125144	2876
125146	2876
125151	2876
125152	2876
125153	2876
125180	2876
125187	2876
125189	2876
125191	2876
125192	2876
125196	2876
125222	2876
125228	2876
125229	2876
125230	2876
125236	2876
125240	2876
125241	2876
125242	2876
125248	2876
125276	2876
125288	2876
125295	2876
125296	2876
125312	2876
125314	2876
125316	2876
125343	2876
125348	2876
125363	2876
125368	2876
125381	2876
125382	2876
125384	2876
125385	2876
125400	2876
125401	2876
125407	2876
125408	2876
125422	2876
125428	2876
125442	2876
125443	2876
125461	2876
125462	2876
125463	2876
125464	2876
125469	2876
125477	2876
125481	2876
125515	2876
125519	2876
125523	2876
125524	2876
125527	2876
125528	2876
125532	2876
125539	2876
125543	2876
125546	2876
125548	2876
3223	2876
3225	2876
165062	2876
165063	2876
165065	2876
165081	2876
165092	2876
165093	2876
165108	2876
165113	2876
165124	2876
165126	2876
165136	2876
165140	2876
165142	2876
165144	2876
165147	2876
165152	2876
165154	2876
165156	2876
165157	2876
165160	2876
3824	2876
3826	2876
3827	2876
3828	2876
3829	2876
3830	2876
3831	2876
3832	2876
3834	2876
3837	2876
3838	2876
3985	2876
23775	2876
23777	2876
23779	2876
23780	2876
23781	2876
23782	2876
23783	2876
23784	2876
23785	2876
23786	2876
23787	2876
23788	2876
23789	2876
23790	2876
23792	2876
23795	2876
1958	2879
19456	2879
125575	2879
125588	2879
125595	2879
125598	2879
125600	2879
125606	2879
125609	2879
125620	2879
125623	2879
125624	2879
125625	2879
125626	2879
125627	2879
125631	2879
125634	2879
125638	2879
125639	2879
125649	2879
125658	2879
125666	2879
125667	2879
125677	2879
125678	2879
125680	2879
125681	2879
125683	2879
125691	2879
125692	2879
125693	2879
125703	2879
125715	2879
125722	2879
125723	2879
125724	2879
125725	2879
125728	2879
125733	2879
3839	2879
125737	2885
125741	2885
125742	2886
125743	2886
1962	2887
125756	2887
125761	2887
125772	2891
125777	2895
125780	2895
19458	2905
125797	2908
125798	2908
125799	2908
125805	2918
19462	2927
125831	2932
125835	2933
19480	2937
19484	2937
19485	2937
19500	2937
125843	2937
125848	2937
125850	2937
125857	2937
125862	2937
125871	2937
165172	2937
165184	2937
125884	2938
125887	2938
125891	2938
165187	2938
125900	2939
125901	2939
125902	2939
125903	2939
125904	2939
125905	2939
125909	2939
125910	2939
125912	2939
125917	2939
125918	2939
125919	2939
125920	2939
125921	2939
125922	2939
125924	2939
125925	2939
125930	2939
125931	2939
125932	2939
125933	2939
125939	2939
125943	2939
125944	2939
125947	2939
125949	2939
125950	2939
125954	2939
125955	2939
125957	2939
125959	2939
125965	2939
125966	2939
125967	2939
125968	2939
125977	2939
125978	2939
125984	2939
125985	2939
125986	2939
125987	2939
125988	2939
125995	2939
125996	2939
125998	2939
125999	2939
126000	2939
126001	2939
126002	2939
126010	2939
126017	2939
165189	2939
126022	2941
126077	2945
126080	2945
126125	2945
126139	2947
126146	2947
23804	2947
23805	2947
19522	2950
19525	2950
19526	2950
19529	2950
19530	2950
126195	2950
165201	2950
165202	2950
165203	2950
165209	2950
165217	2950
126265	2952
126270	2955
126272	2955
165227	2956
126273	2958
1975	2960
1993	2960
2010	2960
2022	2960
2034	2960
2063	2960
2071	2960
2510	2960
2511	2960
2589	2960
2591	2960
2592	2960
2593	2960
2594	2960
19677	2960
19718	2960
19737	2960
19780	2960
19890	2960
19899	2960
19911	2960
19959	2960
19993	2960
20025	2960
20027	2960
20032	2960
20048	2960
20080	2960
20145	2960
20185	2960
20206	2960
20235	2960
20257	2960
20297	2960
20298	2960
20299	2960
126282	2960
126286	2960
126429	2960
126430	2960
126432	2960
126433	2960
126436	2960
126437	2960
126438	2960
126440	2960
126442	2960
126443	2960
126444	2960
126446	2960
126452	2960
126453	2960
126454	2960
126455	2960
126456	2960
126457	2960
126458	2960
126463	2960
126464	2960
126465	2960
126469	2960
126523	2960
126535	2960
126537	2960
126540	2960
126542	2960
126895	2960
126907	2960
126908	2960
126986	2960
127013	2960
127060	2960
127077	2960
127155	2960
127215	2960
127282	2960
127301	2960
127345	2960
127351	2960
127370	2960
127371	2960
127373	2960
127376	2960
127377	2960
127380	2960
127418	2960
127427	2960
127437	2960
127438	2960
127439	2960
127442	2960
127443	2960
127445	2960
127447	2960
127508	2960
127557	2960
127581	2960
127611	2960
127653	2960
127656	2960
127807	2960
127841	2960
127842	2960
127843	2960
127844	2960
127845	2960
127846	2960
127847	2960
127891	2960
127916	2960
127934	2960
127935	2960
127937	2960
127953	2960
128122	2960
128191	2960
128279	2960
128280	2960
128470	2960
128522	2960
128607	2960
128610	2960
128611	2960
128612	2960
128613	2960
128614	2960
128615	2960
128616	2960
128624	2960
128625	2960
128626	2960
128627	2960
128628	2960
128629	2960
128631	2960
128632	2960
128633	2960
128634	2960
128635	2960
128638	2960
128640	2960
128643	2960
128645	2960
128646	2960
128652	2960
128653	2960
128856	2960
128857	2960
128858	2960
128859	2960
128860	2960
128886	2960
128888	2960
128897	2960
128910	2960
128932	2960
128933	2960
129074	2960
129086	2960
129088	2960
129089	2960
129091	2960
129135	2960
129192	2960
129205	2960
129227	2960
129228	2960
129230	2960
129231	2960
129232	2960
129233	2960
129234	2960
129362	2960
129388	2960
129391	2960
129405	2960
129432	2960
129450	2960
129455	2960
129460	2960
129538	2960
129547	2960
129575	2960
129592	2960
129725	2960
129760	2960
129761	2960
129763	2960
129772	2960
129780	2960
129808	2960
129809	2960
129864	2960
129866	2960
129872	2960
129947	2960
129990	2960
130136	2960
130159	2960
130160	2960
130161	2960
130163	2960
130164	2960
130166	2960
130167	2960
130174	2960
130176	2960
130185	2960
130191	2960
130199	2960
130249	2960
130251	2960
130253	2960
130263	2960
130269	2960
130274	2960
130275	2960
130277	2960
130281	2960
130285	2960
130288	2960
130297	2960
130300	2960
130320	2960
130331	2960
130373	2960
130374	2960
130377	2960
130416	2960
130444	2960
130452	2960
130453	2960
130499	2960
130500	2960
130550	2960
130604	2960
130616	2960
130623	2960
130626	2960
130633	2960
130724	2960
130846	2960
130849	2960
130852	2960
130855	2960
130862	2960
130889	2960
130978	2960
130979	2960
130981	2960
130983	2960
130984	2960
130986	2960
130987	2960
130988	2960
130989	2960
130990	2960
130991	2960
130994	2960
130995	2960
130997	2960
130999	2960
131010	2960
131013	2960
131015	2960
131016	2960
131018	2960
131022	2960
131030	2960
131032	2960
131035	2960
131036	2960
131101	2960
131138	2960
131177	2960
131195	2960
131218	2960
131220	2960
131240	2960
131249	2960
131314	2960
131321	2960
131323	2960
131336	2960
131339	2960
131365	2960
131374	2960
131380	2960
131401	2960
131409	2960
131425	2960
131439	2960
131449	2960
131506	2960
131508	2960
131543	2960
131556	2960
131585	2960
131608	2960
131631	2960
131651	2960
131652	2960
131668	2960
131670	2960
131673	2960
131772	2960
131821	2960
131828	2960
131866	2960
131929	2960
131966	2960
132042	2960
132093	2960
132104	2960
132118	2960
132119	2960
132120	2960
132128	2960
132129	2960
132132	2960
132133	2960
132135	2960
132138	2960
132140	2960
132141	2960
132146	2960
132148	2960
132151	2960
132153	2960
132159	2960
132167	2960
132170	2960
132171	2960
132173	2960
132184	2960
132189	2960
132197	2960
132217	2960
132258	2960
132265	2960
132369	2960
132370	2960
132399	2960
132400	2960
132408	2960
132437	2960
132447	2960
132457	2960
132483	2960
132484	2960
132494	2960
132498	2960
132511	2960
132520	2960
132525	2960
132552	2960
132565	2960
132632	2960
132698	2960
132708	2960
132762	2960
132763	2960
132764	2960
132765	2960
132780	2960
132834	2960
132839	2960
132853	2960
132880	2960
132904	2960
132949	2960
132972	2960
132973	2960
132976	2960
132977	2960
132978	2960
132979	2960
132980	2960
132981	2960
132982	2960
132985	2960
132987	2960
133027	2960
133074	2960
133088	2960
133152	2960
133153	2960
133154	2960
133156	2960
133159	2960
133160	2960
133195	2960
133202	2960
133203	2960
133207	2960
133286	2960
133364	2960
133390	2960
133391	2960
133392	2960
133394	2960
133395	2960
133400	2960
133401	2960
133402	2960
133455	2960
133460	2960
133498	2960
133499	2960
133500	2960
133521	2960
133565	2960
133582	2960
133602	2960
3253	2960
3259	2960
165230	2960
165260	2960
165284	2960
165342	2960
165355	2960
165376	2960
165432	2960
165459	2960
165465	2960
165520	2960
165530	2960
165570	2960
165576	2960
165577	2960
165598	2960
165614	2960
165615	2960
165641	2960
165658	2960
165665	2960
165695	2960
165745	2960
165761	2960
165802	2960
165806	2960
165811	2960
165863	2960
3843	2960
23836	2960
23837	2960
134527	2979
134528	2979
134529	2979
134530	2979
2096	2980
2514	2980
2515	2980
2516	2980
134536	2980
134537	2980
134541	2980
134542	2980
134550	2980
134552	2980
134554	2980
134558	2980
134559	2980
134561	2980
134565	2980
134568	2980
134577	2980
134578	2980
134579	2980
134580	2980
134601	2980
134602	2980
134607	2980
134616	2980
134626	2980
134627	2980
166011	2980
3987	2980
3988	2980
134657	2984
134658	2984
134669	2984
134676	2984
134709	2984
134710	2984
134715	2984
134717	2984
134762	2984
134784	2984
134785	2985
134807	2989
134809	2989
134885	2995
2103	2996
2104	2996
20597	2996
134904	2996
134905	2996
134943	2996
134971	2996
134978	2996
134992	2996
135026	2996
135027	2996
135037	2996
135129	2996
135149	2996
135232	2996
135270	2996
135477	2996
135488	2996
135522	2996
135539	2996
135573	2996
135579	2996
135582	2996
135592	2996
135600	2996
135664	2996
135676	2996
135686	2996
135705	2996
135706	2996
135739	2996
135799	2996
135800	2996
135807	2996
135859	2996
135898	2996
135928	2996
135966	2996
136019	2996
136268	2996
136269	2996
136270	2996
136271	2996
136272	2996
136273	2996
136306	2996
136307	2996
136308	2996
136309	2996
136462	2996
136463	2996
136464	2996
136465	2996
136466	2996
136467	2996
136485	2996
136486	2996
136487	2996
136488	2996
136489	2996
136490	2996
136532	2996
136551	2996
166025	2996
166029	2996
136658	3001
136659	3001
136663	3001
136664	3001
136666	3001
136669	3001
136670	3001
136671	3001
136672	3001
136673	3001
136677	3001
136678	3001
3856	3001
20624	3003
2127	3004
2128	3004
2129	3004
2131	3004
2133	3004
2134	3004
2136	3004
2137	3004
2138	3004
2141	3004
2517	3004
20627	3004
20628	3004
20629	3004
20630	3004
20631	3004
20632	3004
20633	3004
20638	3004
20639	3004
20641	3004
20643	3004
20644	3004
20646	3004
20647	3004
20649	3004
20650	3004
20651	3004
20652	3004
20654	3004
20656	3004
20658	3004
20662	3004
20664	3004
20669	3004
20671	3004
20675	3004
20678	3004
20680	3004
20684	3004
20685	3004
20686	3004
20687	3004
20696	3004
20697	3004
20698	3004
20699	3004
20700	3004
20701	3004
20702	3004
20703	3004
20711	3004
20715	3004
20717	3004
20724	3004
20725	3004
136685	3004
136686	3004
136691	3004
136692	3004
136693	3004
136694	3004
136695	3004
136696	3004
136699	3004
136701	3004
136702	3004
136703	3004
136704	3004
136705	3004
136706	3004
136707	3004
136708	3004
136710	3004
136711	3004
136712	3004
136713	3004
136717	3004
136718	3004
136719	3004
136720	3004
136726	3004
136727	3004
136728	3004
136729	3004
136740	3004
136744	3004
136747	3004
136748	3004
136749	3004
136750	3004
136751	3004
136752	3004
136757	3004
136758	3004
136759	3004
136766	3004
136767	3004
136771	3004
136775	3004
136776	3004
136777	3004
136786	3004
136789	3004
136790	3004
136791	3004
136800	3004
136807	3004
136810	3004
136813	3004
136814	3004
136815	3004
136817	3004
136830	3004
136831	3004
136832	3004
136833	3004
136834	3004
136836	3004
136839	3004
136840	3004
136842	3004
136844	3004
136845	3004
136852	3004
136853	3004
136859	3004
136861	3004
136881	3004
136884	3004
136886	3004
136888	3004
136889	3004
136890	3004
136894	3004
136895	3004
136897	3004
136898	3004
136903	3004
136906	3004
136907	3004
136908	3004
136909	3004
136911	3004
136915	3004
136923	3004
136925	3004
136928	3004
136930	3004
136934	3004
3277	3004
3278	3004
166041	3004
166045	3004
166051	3004
166052	3004
166059	3004
166060	3004
166063	3004
166066	3004
166071	3004
166076	3004
166081	3004
166082	3004
166083	3004
166089	3004
166090	3004
166091	3004
166092	3004
166099	3004
166100	3004
3857	3004
3859	3004
3861	3004
2142	3005
2144	3005
2145	3005
2146	3005
2518	3005
20728	3005
20729	3005
20730	3005
20732	3005
20733	3005
20734	3005
20736	3005
20737	3005
20738	3005
20740	3005
20741	3005
20742	3005
20743	3005
20744	3005
20745	3005
20747	3005
20748	3005
20752	3005
20753	3005
20758	3005
136937	3005
136938	3005
136941	3005
136943	3005
136946	3005
136947	3005
136949	3005
136951	3005
136952	3005
136954	3005
136956	3005
136959	3005
136960	3005
136961	3005
136962	3005
136963	3005
136964	3005
136965	3005
136966	3005
136967	3005
136969	3005
136970	3005
136971	3005
136972	3005
136976	3005
136977	3005
136980	3005
136981	3005
136983	3005
136986	3005
136987	3005
136990	3005
136991	3005
136992	3005
136995	3005
166104	3005
166105	3005
166106	3005
166107	3005
166108	3005
166109	3005
166110	3005
166112	3005
166113	3005
166115	3005
166117	3005
166120	3005
166123	3005
166126	3005
166127	3005
166128	3005
3862	3005
3863	3005
3864	3005
3865	3005
23868	3005
23870	3005
20761	3006
20762	3006
136997	3006
137006	3006
137010	3006
2519	3008
2520	3008
137016	3008
137017	3008
137018	3008
137030	3012
137031	3012
137033	3012
20772	3013
20773	3013
20793	3013
20804	3013
20805	3013
20816	3013
20826	3013
137054	3013
137055	3013
137056	3013
137057	3013
137058	3013
137074	3013
137076	3013
137084	3013
137092	3013
137096	3013
137101	3013
137106	3013
137115	3013
23871	3013
138405	3019
138417	3026
138418	3026
138424	3026
138426	3026
138428	3026
138435	3029
138437	3029
138438	3029
138445	3029
138448	3029
138451	3029
138455	3029
138461	3029
138466	3029
138473	3029
138489	3029
138490	3029
138497	3031
138499	3031
138502	3032
138503	3032
138504	3033
2170	3034
138509	3034
2171	3036
20956	3036
20957	3036
20960	3036
20961	3036
138517	3036
138518	3036
138520	3036
138521	3036
20962	3037
20969	3037
138568	3037
166265	3037
138580	3039
138620	3042
2175	3043
2176	3043
20979	3043
20980	3043
138659	3043
138660	3043
138662	3043
138663	3043
138664	3043
138665	3043
138666	3043
138669	3043
138670	3043
138674	3043
138675	3043
138676	3043
138677	3043
138679	3043
138680	3043
138682	3043
138683	3043
138684	3043
138685	3043
138686	3043
138687	3043
138688	3043
138689	3043
138692	3043
138695	3043
138696	3043
138700	3043
138701	3043
138702	3043
138703	3043
138704	3043
138706	3043
138707	3043
138710	3043
138711	3043
138713	3043
138714	3043
138715	3043
138716	3043
138717	3043
138718	3043
138719	3043
138720	3043
138721	3043
138722	3043
138723	3043
138724	3043
138725	3043
138726	3043
138727	3043
138728	3043
138729	3043
138730	3043
138731	3043
138735	3043
138736	3043
138737	3043
138738	3043
138739	3043
138740	3043
138741	3043
138742	3043
138743	3043
138744	3043
138756	3043
138757	3043
138761	3043
138762	3043
138763	3043
138764	3043
138765	3043
138766	3043
138767	3043
138768	3043
138769	3043
138770	3043
138771	3043
138772	3043
138776	3043
138777	3043
138778	3043
138779	3043
138782	3043
138783	3043
138785	3043
138786	3043
138787	3043
138788	3043
138793	3043
138794	3043
138795	3043
138796	3043
138797	3043
138798	3043
138802	3043
138803	3043
138804	3043
138805	3043
138808	3043
138810	3043
138811	3043
138812	3043
166278	3043
166283	3043
138816	3046
138817	3046
23881	3046
138841	3055
138865	3062
138867	3062
138868	3062
138870	3062
20982	3064
20984	3064
20985	3064
20986	3064
20987	3064
138881	3064
138884	3064
138888	3064
138889	3064
138890	3064
138891	3064
138893	3064
138894	3064
138898	3064
138902	3064
138905	3064
138913	3064
138914	3064
138924	3064
138927	3064
138929	3064
138930	3064
138931	3064
138944	3064
138948	3064
138949	3064
138950	3064
138951	3064
138959	3068
138990	3096
138991	3096
2180	3102
138996	3103
138997	3103
138998	3103
20996	3108
139003	3108
139004	3108
139005	3108
139008	3108
139009	3108
139075	3130
139081	3130
139088	3133
139091	3134
139092	3134
139093	3134
139109	3147
166308	3152
166309	3152
139112	3154
2183	3155
21001	3155
139114	3155
139115	3155
139116	3155
139120	3155
139122	3155
139123	3155
139125	3155
139128	3155
139129	3155
139130	3155
139131	3155
139135	3155
139136	3155
139137	3155
139138	3155
139139	3155
139142	3155
139145	3155
139146	3155
139147	3155
139148	3155
139149	3155
139150	3155
139152	3155
139153	3155
139154	3155
139155	3155
139156	3155
139157	3155
139158	3155
139159	3155
139161	3155
139163	3155
139164	3155
139165	3155
139166	3155
139167	3155
139168	3155
139169	3155
139178	3155
139179	3155
139180	3155
139181	3155
139182	3155
139183	3155
139185	3155
139186	3155
139187	3155
139190	3155
3872	3167
21012	3168
21014	3168
2184	3169
21018	3169
21020	3169
21022	3169
21025	3169
139201	3169
139203	3169
139205	3169
139206	3169
139207	3169
139208	3169
139210	3169
139211	3169
139212	3169
139215	3169
139218	3169
139219	3169
139222	3169
139223	3169
3285	3169
166317	3169
166319	3169
166320	3169
166321	3169
166328	3169
166329	3169
23882	3169
21029	3175
139231	3175
139233	3175
139234	3175
139235	3175
139236	3175
166331	3175
166334	3175
21036	3176
21038	3176
21042	3176
21049	3176
139253	3176
139269	3176
139286	3176
139297	3176
139316	3176
139324	3176
139341	3176
139342	3176
139349	3176
139358	3176
166348	3176
166358	3176
2188	3181
139422	3181
139429	3181
139442	3181
139459	3181
139460	3181
139474	3181
139475	3181
139488	3181
139492	3181
3874	3181
3875	3181
139544	3203
139547	3208
166376	3208
139550	3211
139555	3211
2191	3217
2192	3217
2521	3217
21085	3217
21088	3217
21089	3217
21090	3217
21095	3217
21099	3217
21100	3217
21101	3217
21108	3217
21113	3217
21114	3217
21115	3217
21118	3217
21132	3217
21133	3217
21134	3217
21135	3217
21136	3217
21141	3217
21144	3217
21146	3217
21147	3217
21151	3217
21156	3217
21158	3217
139558	3217
139561	3217
139562	3217
139563	3217
139568	3217
139569	3217
139572	3217
139574	3217
139575	3217
139578	3217
139582	3217
139584	3217
139591	3217
139595	3217
139600	3217
139601	3217
139602	3217
139603	3217
139604	3217
139612	3217
139616	3217
139617	3217
139622	3217
139626	3217
139629	3217
139630	3217
139637	3217
139642	3217
139644	3217
139647	3217
139649	3217
139650	3217
139653	3217
139661	3217
139666	3217
139667	3217
139668	3217
139669	3217
139670	3217
139672	3217
139674	3217
139677	3217
139678	3217
139679	3217
139682	3217
139687	3217
139688	3217
139689	3217
139691	3217
139692	3217
139696	3217
139704	3217
139705	3217
139706	3217
139707	3217
139709	3217
139710	3217
139711	3217
139712	3217
139715	3217
139719	3217
139721	3217
139723	3217
139725	3217
139726	3217
139732	3217
139733	3217
139734	3217
139742	3217
139748	3217
139749	3217
139760	3217
3372	3217
166388	3217
166389	3217
166390	3217
166396	3217
166406	3217
166407	3217
166408	3217
166411	3217
166412	3217
166416	3217
23885	3217
21159	3219
139761	3219
139855	3222
21170	3223
21178	3223
139860	3223
139895	3223
139925	3223
139926	3223
139969	3223
139970	3223
3877	3236
2195	3238
140035	3238
140037	3238
21187	3239
21188	3239
21195	3239
140043	3239
140044	3239
140045	3239
140048	3239
140050	3239
140056	3239
140058	3239
140061	3239
140064	3239
140066	3239
140072	3239
140083	3239
140084	3239
140085	3239
140086	3239
140088	3239
140094	3239
140099	3239
140185	3241
140186	3241
140187	3241
140189	3241
21221	3242
140241	3243
140242	3243
140244	3243
140246	3243
140247	3243
140248	3243
140254	3244
21223	3245
21226	3245
21228	3245
140256	3245
140260	3245
140261	3245
140263	3245
140276	3245
140281	3245
140293	3245
140301	3245
140327	3245
140328	3245
140338	3245
140340	3245
140341	3245
140342	3245
140370	3245
140382	3245
140383	3245
140384	3245
140390	3245
140391	3245
140409	3245
140410	3245
140411	3245
140440	3245
140441	3245
140442	3245
140446	3245
140447	3245
140448	3245
166473	3245
166478	3245
3879	3245
140460	3250
140463	3254
140464	3254
140465	3254
140468	3254
140469	3254
21235	3259
140474	3259
140475	3259
140478	3259
140479	3259
140500	3259
140504	3259
140540	3259
140558	3259
140574	3259
140579	3259
140581	3259
140587	3259
140590	3259
140592	3259
166481	3259
166487	3259
21241	3261
21250	3261
21252	3261
140613	3261
140616	3261
140617	3261
166495	3261
166496	3261
140626	3262
140627	3262
140629	3263
140633	3263
140634	3263
166497	3263
140635	3264
140636	3264
21274	3266
21277	3266
21280	3266
140644	3266
140655	3266
140694	3266
140695	3266
140696	3266
140702	3266
140703	3266
140704	3266
140734	3266
140741	3266
140742	3266
140743	3266
140744	3266
140767	3266
140827	3266
140830	3266
140831	3266
140836	3266
3883	3266
21300	3282
21301	3282
140884	3282
140889	3282
140890	3282
140892	3282
140899	3282
140900	3282
140901	3282
140902	3282
140903	3282
140904	3282
140907	3282
140908	3282
140909	3282
140910	3282
140916	3282
140920	3282
140921	3282
140922	3282
140924	3282
140926	3282
140930	3282
140931	3282
140932	3282
140933	3282
140935	3282
140936	3282
166510	3282
166514	3282
166517	3282
166519	3282
166520	3282
166527	3282
140942	3285
21304	3287
140945	3287
140952	3287
140955	3287
140966	3287
140975	3287
140979	3287
140981	3287
140982	3287
140989	3287
140990	3287
140991	3287
140994	3287
140995	3287
140996	3287
141000	3287
141001	3287
141004	3287
141007	3287
141009	3287
141010	3287
141093	3292
141094	3292
166534	3292
141098	3295
141099	3295
141105	3304
141106	3304
141115	3304
141118	3304
141119	3304
21312	3306
141142	3306
141146	3306
141147	3306
21333	3307
141186	3307
141216	3307
141246	3307
141249	3307
141258	3307
141275	3307
141299	3307
141338	3307
141366	3307
141378	3307
141393	3307
141394	3307
141423	3307
141433	3307
141434	3307
141435	3307
141521	3307
141531	3307
2216	3308
141574	3308
141576	3308
141577	3308
3884	3308
141582	3310
141588	3310
141592	3310
2218	3314
2223	3314
2224	3314
2228	3314
2233	3314
2234	3314
2523	3314
21343	3314
21350	3314
21352	3314
21359	3314
21361	3314
21362	3314
21371	3314
21375	3314
21381	3314
21384	3314
21390	3314
21396	3314
21399	3314
21402	3314
21411	3314
21420	3314
21423	3314
21424	3314
21425	3314
21426	3314
21436	3314
21437	3314
21438	3314
21440	3314
21447	3314
141683	3314
141685	3314
141686	3314
141687	3314
141693	3314
141708	3314
141712	3314
141713	3314
141714	3314
141717	3314
141719	3314
141740	3314
141744	3314
141749	3314
141750	3314
141756	3314
141757	3314
141759	3314
141763	3314
141764	3314
141766	3314
141768	3314
141784	3314
141786	3314
141787	3314
141818	3314
141819	3314
141820	3314
141821	3314
141822	3314
141830	3314
141831	3314
141832	3314
141838	3314
141839	3314
141840	3314
141841	3314
141849	3314
141850	3314
141862	3314
141863	3314
141866	3314
141873	3314
141874	3314
141929	3314
141930	3314
141946	3314
141947	3314
141948	3314
141949	3314
141950	3314
141951	3314
141969	3314
141970	3314
141971	3314
141972	3314
141973	3314
141974	3314
141975	3314
141994	3314
141995	3314
141998	3314
141999	3314
142021	3314
142023	3314
142032	3314
142036	3314
142037	3314
142048	3314
142058	3314
142059	3314
142060	3314
142068	3314
142087	3314
142088	3314
142092	3314
142098	3314
142099	3314
142100	3314
142101	3314
142102	3314
142109	3314
142110	3314
142116	3314
142120	3314
142121	3314
142129	3314
142131	3314
142134	3314
142139	3314
142151	3314
142157	3314
142158	3314
142219	3314
142220	3314
142221	3314
142223	3314
142225	3314
142228	3314
142229	3314
142248	3314
142249	3314
142250	3314
142251	3314
142253	3314
142255	3314
142256	3314
142257	3314
142259	3314
142260	3314
142267	3314
142268	3314
142279	3314
142282	3314
142296	3314
142305	3314
142319	3314
142328	3314
142333	3314
142343	3314
142348	3314
142356	3314
142357	3314
142369	3314
142372	3314
142373	3314
142379	3314
142380	3314
142389	3314
142390	3314
142398	3314
142404	3314
142405	3314
142407	3314
142416	3314
142417	3314
142418	3314
142419	3314
142420	3314
142421	3314
142431	3314
142442	3314
142443	3314
142445	3314
142449	3314
142454	3314
142455	3314
142481	3314
142482	3314
142483	3314
142484	3314
142499	3314
142500	3314
142501	3314
142511	3314
142512	3314
142513	3314
142514	3314
142538	3314
142539	3314
142540	3314
142541	3314
142542	3314
142543	3314
142544	3314
142555	3314
142556	3314
142574	3314
142575	3314
142576	3314
142577	3314
142578	3314
142579	3314
142644	3314
142645	3314
142646	3314
142647	3314
142671	3314
142672	3314
142673	3314
142674	3314
142691	3314
142692	3314
142693	3314
142694	3314
142695	3314
142696	3314
142697	3314
142714	3314
142715	3314
142716	3314
142723	3314
142724	3314
142725	3314
142726	3314
142727	3314
142728	3314
142737	3314
142738	3314
142739	3314
142740	3314
142741	3314
142771	3314
142772	3314
142773	3314
142774	3314
142792	3314
142793	3314
142794	3314
142795	3314
142796	3314
142797	3314
142798	3314
142807	3314
142819	3314
142820	3314
142821	3314
142824	3314
142825	3314
142836	3314
142842	3314
142843	3314
142848	3314
142849	3314
142863	3314
142864	3314
142866	3314
142867	3314
142868	3314
142872	3314
142876	3314
142877	3314
142882	3314
3299	3314
3301	3314
166572	3314
166574	3314
166585	3314
166586	3314
166588	3314
166590	3314
166592	3314
166610	3314
166615	3314
166616	3314
166620	3314
166621	3314
166622	3314
166624	3314
166630	3314
166644	3314
3886	3314
3888	3314
3989	3314
3990	3314
23892	3314
142944	3323
143040	3332
143062	3332
143135	3332
143143	3332
143203	3332
143297	3332
143298	3332
143299	3332
143300	3332
143301	3332
143302	3332
143303	3332
143304	3332
143365	3332
143366	3332
3890	3332
21542	3336
21544	3336
143381	3336
143395	3336
143403	3336
143407	3336
143422	3336
143423	3336
143433	3336
143438	3336
143446	3336
166698	3336
166701	3336
2247	3337
21551	3337
143457	3337
143460	3337
143468	3337
143469	3337
143485	3337
143499	3337
143554	3337
143562	3337
143585	3337
143624	3337
143717	3337
143783	3337
143862	3337
166706	3337
2252	3344
2253	3344
143910	3344
143917	3344
143922	3344
143931	3344
143934	3344
143935	3344
143938	3344
143970	3344
143976	3344
166717	3344
3891	3344
23910	3344
143984	3349
143990	3354
143991	3354
143994	3354
166719	3354
144003	3361
21565	3399
144124	3399
144125	3399
144135	3399
144139	3399
144149	3405
144182	3405
144192	3405
144200	3405
144210	3405
144219	3405
144249	3405
144256	3405
