id_protein	id_pfam	start	end	length
1676	PF00022	2	375	374
1677	PF00022	3	376	374
1679	PF00149	50	245	196
1681	PF01214	8	191	184
1682	PF00022	4	377	374
1686	PF03953	263	393	131
1686	PF00091	3	214	212
1687	PF03953	261	383	123
1687	PF00091	3	212	210
1688	PF00069	39	324	286
1689	PF00125	1	132	132
1690	PF15914	1208	1264	57
1691	PF04147	23	846	824
1693	PF07686	38	145	108
1693	PF07654	152	235	84
1693	PF07654	256	338	83
1694	PF00702	14	191	178
1698	PF02946	361	435	75
1698	PF02946	733	807	75
1698	PF02946	466	540	75
1698	PF02946	112	186	75
1698	PF02946	571	645	75
1698	PF02946	868	942	75
1699	PF00625	533	711	179
1699	PF10608	30	64	35
1699	PF00018	434	490	57
1699	PF00595	65	149	85
1699	PF00595	313	391	79
1699	PF00595	160	244	85
1699	PF10600	245	312	68
1701	PF02210	389	515	127
1701	PF02210	813	939	127
1701	PF00754	37	165	129
1701	PF02210	1088	1218	131
1701	PF02210	203	332	130
1703	PF00118	35	525	491
1705	PF00400	119	157	39
1705	PF00400	79	114	36
1706	PF13417	26	101	76
1706	PF14497	123	219	97
1707	PF02014	40	170	131
1707	PF18720	3230	3259	30
1708	PF02259	3023	3470	448
1708	PF08163	1816	2202	387
1708	PF00454	3747	4015	269
1708	PF02260	4097	4128	32
1710	PF05649	76	479	404
1710	PF01431	538	748	211
1711	PF02137	370	731	362
1711	PF00035	79	141	63
1711	PF00035	239	296	58
1713	PF00202	65	496	432
1714	PF05466	2	227	226
1715	PF13176	64	99	36
1715	PF02188	595	616	22
1715	PF02188	490	511	22
1715	PF13181	322	355	34
1715	PF02188	629	650	22
1715	PF02188	545	566	22
1715	PF13176	204	239	36
1716	PF15291	19	106	88
1725	PF03166	230	401	172
1725	PF03165	31	131	101
1726	PF13833	39	90	52
1726	PF13499	98	174	77
1727	PF00025	3	177	175
1731	PF01280	3	146	144
1734	PF00125	1	132	132
1735	PF08016	3711	4113	403
1735	PF13855	69	127	59
1735	PF00801	2063	2135	73
1735	PF00801	1129	1202	74
1735	PF00801	1024	1116	93
1735	PF00059	425	532	108
1735	PF00801	1637	1708	72
1735	PF02010	2171	2614	444
1735	PF00801	1216	1285	70
1735	PF00801	1472	1538	67
1735	PF00801	855	922	68
1735	PF00801	275	346	72
1735	PF00801	1385	1456	72
1735	PF00801	1553	1622	70
1735	PF00801	1807	1877	71
1735	PF00801	1723	1792	70
1735	PF00801	1976	2051	76
1735	PF00801	1892	1961	70
1735	PF00801	1299	1370	72
1735	PF01822	180	261	82
1735	PF01477	3120	3231	112
1736	PF13920	446	490	45
1736	PF00653	268	331	64
1736	PF00653	29	94	66
1736	PF00653	166	231	66
1737	PF00076	131	202	72
1737	PF00641	214	242	29
1737	PF01585	858	902	45
1737	PF17780	568	619	52
1739	PF00689	726	898	173
1739	PF00122	133	328	196
1739	PF00690	26	94	69
1739	PF00702	344	656	313
1740	PF00034	4	103	100
1742	PF00018	164	220	57
1742	PF00595	71	149	79
1742	PF00625	281	453	173
1743	PF09011	152	219	68
1743	PF00505	50	118	69
1745	PF00438	17	115	99
1745	PF02773	252	389	138
1745	PF02772	129	250	122
1746	PF00153	161	249	89
1746	PF00153	259	343	85
1746	PF00153	63	152	90
1747	PF00013	509	572	64
1747	PF00013	974	1036	63
1747	PF00013	297	359	63
1747	PF00013	366	426	61
1747	PF00013	1129	1192	64
1747	PF00013	581	645	65
1747	PF00013	729	792	64
1747	PF00013	875	969	95
1747	PF00013	224	286	63
1747	PF00013	1054	1119	66
1747	PF00013	802	865	64
1747	PF00013	437	499	63
1747	PF00013	655	718	64
1747	PF00013	152	214	63
1751	PF00069	13	300	288
1754	PF04845	58	278	221
1755	PF00637	686	827	142
1755	PF01394	198	234	37
1755	PF00637	1423	1565	143
1755	PF00637	979	1123	145
1755	PF00637	1128	1268	141
1755	PF00637	1274	1419	146
1755	PF01394	148	187	40
1755	PF13838	356	421	66
1755	PF01394	19	56	38
1755	PF01394	296	330	35
1755	PF09268	331	354	24
1755	PF01394	253	288	36
1755	PF00637	537	679	143
1755	PF00637	834	971	138
1757	PF17787	12	141	130
1757	PF09279	211	305	95
1757	PF08703	978	1153	176
1757	PF00388	314	464	151
1757	PF00387	546	660	115
1757	PF00168	682	784	103
1759	PF08240	32	143	112
1759	PF00107	183	313	131
1760	PF00622	334	462	129
1760	PF13671	499	643	145
1760	PF02037	8	42	35
1761	PF00641	299	328	30
1761	PF02201	26	101	76
1761	PF13920	434	485	52
1762	PF00642	149	175	27
1762	PF00642	13	39	27
1762	PF00076	82	141	60
1763	PF00435	1485	1590	106
1763	PF00435	849	953	105
1763	PF00435	1698	1803	106
1763	PF00435	744	847	104
1763	PF00435	528	636	109
1763	PF00435	638	742	105
1763	PF00169	2198	2307	110
1763	PF00307	54	159	106
1763	PF00307	173	279	107
1763	PF00435	955	1060	106
1763	PF00435	1912	2015	104
1763	PF00435	1805	1909	105
1763	PF00435	1169	1272	104
1763	PF00435	2017	2100	84
1763	PF00435	302	412	111
1763	PF00435	1380	1483	104
1763	PF00435	1275	1378	104
1763	PF00435	1062	1167	106
1763	PF00435	1592	1696	105
1763	PF00435	422	526	105
1765	PF00956	89	236	148
1766	PF00076	16	86	71
1767	PF00853	51	179	129
1767	PF08504	362	453	92
1769	PF00061	8	134	127
1770	PF00023	96	128	33
1770	PF17809	1324	1454	131
1770	PF00791	1041	1100	60
1770	PF00531	3570	3653	84
1770	PF00023	562	591	30
1770	PF00791	970	1048	79
1770	PF00023	760	792	33
1770	PF00023	430	462	33
1770	PF00023	463	494	32
1770	PF00023	529	560	32
1770	PF00023	331	363	33
1770	PF00023	595	627	33
1770	PF00023	727	759	33
1770	PF00023	661	693	33
1770	PF00023	265	297	33
1770	PF00023	628	660	33
1770	PF00023	298	330	33
1770	PF00023	129	160	32
1770	PF00023	496	528	33
1770	PF00023	397	429	33
1770	PF00023	364	395	32
1770	PF00023	232	264	33
1772	PF02198	114	198	85
1772	PF00178	282	361	80
1774	PF02338	40	149	110
1775	PF00365	26	333	308
1775	PF00365	412	697	286
1776	PF00122	187	305	119
1776	PF12424	1126	1172	47
1776	PF13246	538	638	101
1776	PF00689	902	1084	183
1776	PF00690	48	118	71
1776	PF08282	760	865	106
1776	PF00122	373	477	105
1777	PF16534	72	170	99
1777	PF02376	366	445	80
1777	PF02376	489	568	80
1777	PF16557	176	247	72
1777	PF00046	645	702	58
1778	PF00641	518	549	32
1778	PF00076	363	441	79
1779	PF00046	356	412	57
1779	PF00157	263	337	75
1780	PF01392	174	293	120
1780	PF00051	316	394	79
1780	PF07679	62	152	91
1780	PF07714	473	746	274
1782	PF00130	243	295	53
1782	PF00130	170	223	54
1782	PF00168	6	119	114
1782	PF00433	689	730	42
1782	PF00069	408	668	261
1783	PF00676	256	582	327
1783	PF02779	649	866	218
1783	PF16078	47	87	41
1783	PF16870	869	1014	146
1784	PF16540	803	906	104
1784	PF00225	31	436	406
1785	PF00041	712	800	89
1785	PF00041	609	697	89
1785	PF13927	510	591	82
1785	PF07679	421	505	85
1785	PF07679	327	412	86
1785	PF13927	37	115	79
1785	PF00041	814	900	87
1785	PF13927	238	310	73
1786	PF00171	48	512	465
1787	PF02158	267	622	356
1787	PF00008	182	220	39
1787	PF07679	37	129	93
1788	PF01049	641	762	122
1788	PF00028	54	148	95
1788	PF00028	274	377	104
1788	PF00028	162	260	99
1791	PF12052	58	99	42
1791	PF00625	228	408	181
1792	PF00069	68	361	294
1793	PF07714	824	1092	269
1793	PF00041	445	530	86
1793	PF00041	544	626	83
1793	PF00041	640	724	85
1793	PF10430	24	118	95
1795	PF00254	43	135	93
1795	PF00254	160	250	91
1795	PF00515	320	352	33
1797	PF01751	477	592	116
1797	PF02518	97	246	150
1797	PF16898	594	732	139
1797	PF08070	1508	1610	103
1797	PF00521	734	1190	457
1797	PF00204	287	451	165
1798	PF03832	605	633	29
1798	PF03832	799	826	28
1798	PF10522	1540	1558	19
1798	PF03832	754	782	29
1799	PF00153	216	311	96
1799	PF00153	18	112	95
1799	PF00153	115	213	99
1800	PF00681	1775	1813	39
1800	PF00435	4625	4733	109
1800	PF00435	699	803	105
1800	PF00435	3923	4040	118
1800	PF02187	7278	7352	75
1800	PF13499	7199	7263	65
1800	PF00435	6045	6155	111
1800	PF00435	5502	5607	106
1800	PF00435	4060	4153	94
1800	PF00435	5281	5389	109
1800	PF00435	6267	6374	108
1800	PF00435	6595	6701	107
1800	PF00435	5828	5934	107
1800	PF00435	4513	4622	110
1800	PF00435	6922	7028	107
1800	PF00435	6170	6264	95
1800	PF00435	4847	4952	106
1800	PF00435	5392	5498	107
1800	PF00435	6704	6811	108
1800	PF00435	6486	6592	107
1800	PF00435	6816	6919	104
1800	PF00435	6377	6483	107
1800	PF00435	5937	6042	106
1800	PF18373	977	1054	78
1800	PF17902	876	942	67
1800	PF00307	35	139	105
1800	PF00307	151	256	106
1801	PF13771	1900	1978	79
1801	PF05965	3666	3748	83
1801	PF05964	2024	2071	48
1801	PF02008	1147	1194	48
1801	PF00856	3840	3945	106
1801	PF00628	1481	1533	53
1801	PF00628	1568	1627	60
1802	PF00932	467	579	113
1802	PF00038	45	401	357
1803	PF00021	25	99	75
1803	PF00021	216	294	79
1804	PF00005	581	731	151
1804	PF00664	247	518	272
1805	PF03914	523	731	209
1806	PF06546	230	513	284
1806	PF00447	10	110	101
1807	PF16179	195	292	98
1807	PF00554	21	186	166
1808	PF02020	1520	1599	80
1808	PF02854	761	989	229
1808	PF02847	1242	1354	113
1809	PF00038	83	394	312
1811	PF00433	655	696	42
1811	PF00130	160	212	53
1811	PF00130	232	284	53
1811	PF00069	380	634	255
1812	PF00903	31	174	144
1813	PF00248	18	301	284
1814	PF00436	30	140	111
1815	PF01403	60	505	446
1815	PF07714	1082	1341	260
1815	PF01833	569	674	106
1815	PF01833	684	766	83
1818	PF00505	60	128	69
1820	PF00632	576	875	300
1820	PF16558	29	83	55
1821	PF01031	215	502	288
1821	PF02212	654	745	92
1821	PF00169	520	624	105
1821	PF00350	34	207	174
1822	PF00102	58	292	235
1823	PF03623	914	1046	133
1823	PF00373	133	258	126
1823	PF07714	422	676	255
1823	PF18038	35	130	96
1824	PF06350	307	615	309
1824	PF07859	647	807	161
1824	PF07859	930	1028	99
1825	PF00096	546	568	23
1825	PF00096	491	512	22
1825	PF00096	574	596	23
1825	PF13912	517	542	26
1825	PF00651	24	126	103
1825	PF13912	460	485	26
1827	PF00060	559	824	266
1827	PF01094	39	359	321
1827	PF10562	835	863	29
1827	PF10613	442	546	105
1828	PF03143	333	442	110
1828	PF03144	260	327	68
1828	PF00009	5	238	234
1829	PF00130	159	211	53
1829	PF00130	231	283	53
1829	PF00433	624	665	42
1829	PF00069	349	603	255
1830	PF06479	592	720	129
1830	PF00023	167	200	34
1830	PF00023	58	89	32
1830	PF00069	368	524	157
1832	PF00100	372	635	264
1833	PF03031	288	450	163
1834	PF00017	112	197	86
1834	PF00017	6	81	76
1834	PF00102	273	520	248
1835	PF01380	380	509	130
1835	PF01380	551	682	132
1835	PF13522	70	203	134
1836	PF03725	189	255	67
1836	PF01138	31	163	133
1837	PF00941	236	419	184
1837	PF03450	426	530	105
1837	PF02738	707	1245	539
1837	PF01799	88	162	75
1837	PF01315	594	701	108
1837	PF00111	9	79	71
1839	PF12347	90	155	66
1839	PF00319	10	57	48
1840	PF07714	518	786	269
1840	PF00041	324	406	83
1840	PF07679	44	135	92
1840	PF00041	226	310	85
1842	PF14520	31	80	50
1842	PF08423	84	337	254
1843	PF12235	420	542	123
1843	PF00013	220	280	61
1843	PF00013	283	333	51
1843	PF16098	549	632	84
1843	PF05641	62	117	56
1843	PF18336	4	52	49
1843	PF17904	123	207	85
1846	PF17135	2	188	187
1847	PF02330	86	279	194
1849	PF00791	1636	1728	93
1849	PF00625	681	793	113
1849	PF00595	186	261	76
1849	PF00595	422	501	80
1849	PF00595	23	107	85
1849	PF07653	520	582	63
1853	PF00105	100	168	69
1853	PF00104	264	449	186
1854	PF00169	428	546	119
1854	PF00125	40	169	130
1854	PF00617	783	962	180
1854	PF00618	600	717	118
1854	PF00621	211	388	178
1855	PF07714	126	385	260
1855	PF14604	395	444	50
1855	PF11555	774	840	67
1855	PF09027	449	514	66
1856	PF00058	1399	1443	45
1856	PF00058	2389	2428	40
1856	PF00057	3332	3369	38
1856	PF00058	660	708	49
1856	PF00057	3492	3531	40
1856	PF00058	614	657	44
1856	PF00058	4057	4099	43
1856	PF00057	3652	3690	39
1856	PF07645	150	188	39
1856	PF00057	3611	3647	37
1856	PF00057	3573	3609	37
1856	PF00057	2603	2639	37
1856	PF00057	934	971	38
1856	PF00057	2902	2939	38
1856	PF00057	3411	3448	38
1856	PF00057	2522	2561	40
1856	PF07645	3824	3861	38
1856	PF00057	3534	3570	37
1856	PF00057	1013	1051	39
1856	PF00057	852	890	39
1856	PF00057	3451	3489	39
1856	PF12662	2962	2985	24
1856	PF14670	3294	3330	37
1856	PF00058	2344	2386	43
1856	PF00057	2816	2853	38
1856	PF00057	2772	2812	41
1856	PF00057	2694	2730	37
1856	PF00057	893	931	39
1856	PF00057	2564	2600	37
1856	PF00057	3739	3776	38
1856	PF00057	1060	1097	38
1856	PF00058	1977	2017	41
1856	PF14670	1185	1221	37
1856	PF00057	70	108	39
1856	PF00057	2856	2897	42
1856	PF00057	2732	2769	38
1856	PF00058	1356	1396	41
1856	PF00058	4013	4054	42
1856	PF00057	2657	2688	32
1856	PF00058	2020	2061	42
1856	PF00057	25	64	40
1856	PF00057	974	1011	38
1856	PF14670	807	842	36
1856	PF00058	1627	1667	41
1856	PF16472	3022	3258	237
1856	PF00057	1102	1140	39
1856	PF00057	3372	3408	37
1856	PF00058	3970	4010	41
1857	PF00076	18	85	68
1857	PF00076	123	186	64
1858	PF00620	260	408	149
1858	PF13716	82	216	135
1860	PF08374	815	1029	215
1860	PF08266	59	142	84
1860	PF00028	727	813	87
1860	PF00028	173	271	99
1860	PF00028	285	378	94
1860	PF00028	511	603	93
1860	PF00028	401	497	97
1860	PF00028	617	706	90
1861	PF00149	83	285	203
1863	PF08240	35	124	90
1863	PF13602	192	327	136
1864	PF19046	953	998	46
1864	PF15070	381	908	528
1865	PF18100	152	268	117
1865	PF00233	387	627	241
1867	PF08758	29	111	83
1867	PF00028	139	233	95
1867	PF00028	476	568	93
1867	PF00028	247	345	99
1867	PF00028	359	463	105
1867	PF01049	715	891	177
1868	PF13176	226	258	33
1868	PF00160	19	183	165
1869	PF07714	363	612	250
1869	PF00169	5	111	107
1869	PF00018	177	223	47
1869	PF00017	239	323	85
1869	PF00779	119	148	30
1870	PF17292	5	99	95
1870	PF08512	339	427	89
1870	PF03531	106	170	65
1870	PF00505	547	615	69
1871	PF11934	104	239	136
1871	PF01858	417	609	193
1871	PF01857	835	1018	184
1873	PF11916	542	720	179
1873	PF12755	67	163	97
1874	PF01189	169	369	201
1878	PF06001	1156	1195	40
1878	PF02135	1735	1806	72
1878	PF02135	338	414	77
1878	PF00569	1664	1705	42
1878	PF00439	1058	1144	87
1878	PF02172	566	646	81
1878	PF08214	1306	1612	307
1878	PF09030	1992	2098	107
1881	PF07679	582	671	90
1882	PF01602	10	534	525
1882	PF02883	720	826	107
1882	PF09066	836	947	112
1883	PF10433	92	685	594
1883	PF03178	1073	1409	337
1884	PF07716	254	307	54
1885	PF12473	1149	1296	148
1885	PF12423	805	852	48
1885	PF16183	358	515	158
1885	PF00498	516	587	72
1885	PF00225	11	354	344
1885	PF00169	1576	1673	98
1886	PF03577	36	235	200
1887	PF10266	23	1103	1081
1888	PF11715	62	577	516
1893	PF10522	1246	1264	19
1893	PF00621	1998	2189	192
1893	PF00169	2216	2333	118
1895	PF00400	345	386	42
1895	PF00400	433	471	39
1895	PF00400	299	336	38
1895	PF12894	218	279	62
1895	PF00400	390	429	40
1896	PF00157	253	327	75
1896	PF00046	346	402	57
1897	PF00225	22	327	306
1900	PF00069	16	273	258
1900	PF00780	497	789	293
1901	PF13927	331	395	65
1901	PF13927	504	587	84
1901	PF00041	708	796	89
1901	PF00041	605	693	89
1901	PF07679	413	501	89
1901	PF07679	242	327	86
1901	PF00041	810	893	84
1901	PF13927	41	118	78
1902	PF00176	739	1035	297
1902	PF00385	631	683	53
1902	PF00628	381	426	46
1902	PF00628	458	503	46
1902	PF06465	1295	1356	62
1902	PF08073	148	201	54
1902	PF08074	1736	1882	147
1902	PF06461	1376	1517	142
1902	PF00271	1060	1174	115
1904	PF00060	554	828	275
1904	PF10565	839	1464	626
1904	PF01094	69	327	259
1904	PF10613	404	541	138
1905	PF18428	1867	1970	104
1905	PF09038	1483	1604	122
1908	PF00595	1788	1866	79
1908	PF00595	1093	1176	84
1908	PF00595	1883	1961	79
1908	PF09380	787	876	90
1908	PF09379	576	638	63
1908	PF00595	1501	1585	85
1908	PF16599	1177	1367	191
1908	PF00102	2237	2466	230
1908	PF00373	666	781	116
1908	PF00595	1368	1450	83
1909	PF00076	278	348	71
1909	PF00076	41	111	71
1909	PF00076	127	195	69
1910	PF02518	108	260	153
1910	PF00183	287	704	418
1912	PF17809	1308	1438	131
1912	PF00791	986	1083	98
1912	PF12796	503	594	92
1912	PF12796	668	760	93
1912	PF12796	462	529	68
1912	PF12796	569	661	93
1912	PF12796	195	267	73
1912	PF12796	754	822	69
1912	PF12796	46	137	92
1912	PF12796	323	397	75
1912	PF00531	4091	4174	84
1912	PF12796	392	463	72
1912	PF12796	131	202	72
1912	PF12796	257	331	75
1913	PF10600	404	465	62
1913	PF00625	713	891	179
1913	PF00595	466	544	79
1913	PF00595	224	308	85
1913	PF00595	319	403	85
1913	PF00018	587	643	57
1913	PF10608	107	223	117
1913	PF09058	6	64	59
1914	PF00018	1057	1102	46
1914	PF06017	719	920	202
1914	PF00063	21	679	659
1917	PF00168	504	610	107
1917	PF00169	302	459	158
1917	PF00620	661	813	153
1917	PF00621	95	282	188
1919	PF00011	64	150	87
1920	PF00059	980	1098	119
1920	PF00059	1269	1379	111
1920	PF00059	830	939	110
1920	PF00059	688	798	111
1920	PF00059	395	503	109
1920	PF00059	1131	1234	104
1920	PF00059	249	356	108
1920	PF00040	178	219	42
1920	PF00059	547	645	99
1921	PF13424	445	511	67
1922	PF12799	269	311	43
1922	PF00626	756	832	77
1922	PF00626	628	703	76
1922	PF13855	33	91	59
1922	PF00626	508	591	84
1922	PF13855	127	186	60
1922	PF00626	1177	1255	79
1923	PF01467	195	339	145
1923	PF01121	359	535	177
1926	PF01399	324	428	105
1926	PF10602	127	309	183
1927	PF13174	655	687	33
1927	PF13181	272	305	34
1929	PF00400	57	94	38
1929	PF15512	381	549	169
1929	PF00400	119	157	39
1929	PF00400	161	199	39
1931	PF00069	27	279	253
1931	PF16579	406	503	98
1932	PF00076	106	172	67
1932	PF00076	193	243	51
1932	PF18694	4	77	74
1934	PF00786	74	132	59
1934	PF00069	270	521	252
1935	PF16780	1	49	49
1935	PF14497	245	317	73
1935	PF18569	117	208	92
1936	PF00578	81	214	134
1936	PF10417	234	263	30
1941	PF13959	450	510	61
1941	PF00271	299	410	112
1941	PF00270	93	263	171
1942	PF00334	22	156	135
1945	PF00076	112	177	66
1945	PF00076	4	66	63
1946	PF02301	16	196	181
1947	PF14634	64	122	59
1947	PF00643	148	195	48
1947	PF00643	204	245	42
1947	PF00628	627	672	46
1949	PF00248	51	355	305
1950	PF07679	412	498	87
1950	PF13927	503	574	72
1950	PF13927	226	304	79
1950	PF07714	796	1061	266
1950	PF07679	328	408	81
1950	PF13927	32	105	74
1950	PF07679	592	681	90
1950	PF13927	127	204	78
1953	PF02259	2096	2489	394
1953	PF00454	2713	2962	250
1953	PF11640	8	165	158
1953	PF02260	3025	3056	32
1954	PF00102	1705	1938	234
1954	PF00102	1416	1647	232
1954	PF00041	835	917	83
1954	PF13927	135	220	86
1954	PF00041	620	708	89
1954	PF00041	526	606	81
1954	PF07679	33	124	92
1954	PF00041	333	414	82
1954	PF00041	722	821	100
1954	PF07679	245	328	84
1954	PF00041	930	1022	93
1954	PF00041	428	513	86
1955	PF00439	767	840	74
1955	PF01342	584	660	77
1955	PF03172	38	136	99
1957	PF01603	27	437	411
1958	PF02826	133	317	185
1958	PF00389	30	352	323
1959	PF01602	34	590	557
1959	PF14796	802	947	146
1961	PF00233	736	1007	272
1962	PF00400	468	510	43
1962	PF11540	133	163	31
1963	PF09079	778	857	80
1963	PF17872	669	738	70
1963	PF00004	530	675	146
1963	PF01426	45	169	125
1965	PF12796	4	64	61
1965	PF12796	63	130	68
1965	PF07714	193	446	254
1966	PF01262	203	437	235
1966	PF05222	60	199	140
1966	PF12769	501	587	87
1966	PF02233	620	1079	460
1967	PF00169	294	401	108
1967	PF00595	87	167	81
1967	PF18012	208	266	59
1969	PF00160	11	176	166
1970	PF03546	422	885	464
1970	PF03546	864	957	94
1970	PF03546	316	427	112
1970	PF03546	226	327	102
1971	PF04046	605	655	51
1971	PF04037	470	596	127
1971	PF02037	24	58	35
1972	PF01465	2172	2212	41
1973	PF10252	85	163	79
1975	PF08912	948	1014	67
1975	PF00069	76	338	263
1976	PF07714	116	377	262
1979	PF16577	379	440	62
1979	PF00564	21	102	82
1979	PF00569	122	165	44
1981	PF17171	323	386	64
1981	PF10568	172	293	122
1982	PF00520	372	670	299
1982	PF08344	182	244	63
1983	PF00091	3	212	210
1983	PF03953	261	383	123
1984	PF15508	45	108	64
1984	PF02275	143	388	246
1985	PF05395	3	165	163
1988	PF00454	2322	2567	246
1988	PF08064	1122	1223	102
1988	PF02260	2613	2644	32
1988	PF02259	1771	2092	322
1990	PF05456	3	120	118
1991	PF00850	28	319	292
1992	PF08332	534	661	128
1992	PF00069	14	272	259
1993	PF08332	426	553	128
1993	PF00069	14	272	259
1994	PF00069	14	272	259
1994	PF08332	346	473	128
1995	PF04912	16	399	384
1996	PF02731	175	335	161
1997	PF00781	295	416	122
1997	PF00609	446	603	158
1997	PF00130	172	231	60
2000	PF00004	466	595	130
2000	PF00004	740	872	133
2002	PF00888	34	665	632
2002	PF10557	698	760	63
2003	PF10557	845	905	61
2003	PF00888	217	814	598
2004	PF00069	159	479	321
2005	PF00412	40	97	58
2005	PF00412	162	216	55
2005	PF00412	101	158	58
2006	PF00788	624	716	93
2006	PF02204	492	594	103
2007	PF00069	193	477	285
2007	PF01064	16	113	98
2008	PF03200	352	835	484
2008	PF16923	93	262	170
2009	PF00689	805	1014	210
2009	PF00690	51	119	69
2009	PF00122	171	362	192
2009	PF13246	434	528	95
2011	PF12489	26	147	122
2011	PF12489	199	328	130
2012	PF00435	784	888	105
2012	PF13499	2325	2396	72
2012	PF00435	1092	1175	84
2012	PF08726	2402	2471	70
2012	PF00018	973	1018	46
2012	PF00435	890	973	84
2012	PF00435	149	252	104
2012	PF00435	1764	1868	105
2012	PF00435	2205	2310	106
2012	PF00435	1658	1762	105
2012	PF00435	1551	1656	106
2012	PF00435	678	782	105
2012	PF00435	361	465	105
2012	PF00435	1339	1443	105
2012	PF00435	44	147	104
2012	PF00435	255	359	105
2012	PF00435	1976	2081	106
2012	PF00435	1445	1549	105
2012	PF00435	467	571	105
2012	PF00435	1870	1974	105
2012	PF00435	1233	1337	105
2012	PF00435	2091	2195	105
2012	PF00435	573	676	104
2013	PF01926	312	428	117
2013	PF08153	43	174	132
2014	PF00378	84	339	256
2015	PF00514	276	316	41
2017	PF15985	169	211	43
2017	PF14382	26	63	38
2018	PF07714	191	441	251
2018	PF00018	14	64	51
2018	PF00017	78	155	78
2020	PF00091	3	212	210
2020	PF03953	261	383	123
2022	PF05291	141	431	291
2024	PF00617	843	1013	171
2024	PF00618	691	806	116
2026	PF02312	1	168	168
2027	PF04868	2	83	82
2028	PF00069	705	998	294
2029	PF02985	440	470	31
2029	PF12348	856	1075	220
2029	PF12348	1231	1425	195
2032	PF01391	550	611	62
2032	PF01391	25	81	57
2032	PF01391	176	236	61
2032	PF01391	406	481	76
2032	PF01391	114	171	58
2032	PF01391	314	386	73
2032	PF01391	609	667	59
2032	PF01391	60	116	57
2032	PF01391	460	524	65
2034	PF00076	184	255	72
2034	PF00076	99	168	70
2034	PF08143	1	78	78
2036	PF04564	988	1060	73
2036	PF10408	330	972	643
2038	PF07707	184	286	103
2038	PF00651	67	179	113
2038	PF01344	506	551	46
2038	PF01344	553	598	46
2038	PF01344	361	410	50
2038	PF01344	459	504	46
2038	PF01344	318	359	42
2038	PF01344	412	457	46
2039	PF10441	1321	1517	197
2041	PF02037	30	64	35
2041	PF00076	409	479	71
2042	PF01399	365	495	131
2044	PF16615	138	184	47
2044	PF07653	188	241	54
2044	PF00621	275	449	175
2044	PF00307	1	91	91
2044	PF00169	478	578	101
2044	PF16614	637	728	92
2046	PF12478	495	526	32
2047	PF00595	1100	1189	90
2047	PF00595	728	812	85
2047	PF13855	36	94	59
2047	PF00595	863	947	85
2047	PF00595	1004	1090	87
2050	PF00018	15	62	48
2050	PF06920	1110	1610	501
2050	PF14429	421	618	198
2050	PF16172	72	416	345
2052	PF00271	748	859	112
2052	PF00570	1153	1219	67
2052	PF01612	57	230	174
2052	PF09382	953	1066	114
2052	PF14493	1258	1352	95
2052	PF16124	870	940	71
2052	PF00270	550	713	164
2053	PF00412	40	97	58
2053	PF00412	101	158	58
2053	PF00412	162	217	56
2053	PF00412	221	278	58
2054	PF01979	64	453	390
2057	PF01302	29	94	66
2057	PF12455	523	805	283
2058	PF18199	4333	4644	312
2058	PF18198	4176	4327	152
2058	PF17852	2423	2550	128
2058	PF12781	3560	3780	221
2058	PF12780	2907	3186	280
2058	PF12775	2557	2739	183
2058	PF12774	1868	2231	364
2058	PF08393	1319	1720	402
2058	PF08385	242	832	591
2058	PF03028	4036	4146	111
2058	PF12777	3199	3536	338
2059	PF15712	758	1427	670
2060	PF01008	15	293	279
2063	PF02218	157	192	36
2063	PF02218	305	332	28
2063	PF02218	83	118	36
2063	PF02218	194	229	36
2063	PF02218	231	266	36
2063	PF02218	268	303	36
2063	PF14604	499	547	49
2063	PF02218	120	155	36
2064	PF01145	5	188	184
2065	PF13765	459	507	49
2065	PF15227	13	53	41
2065	PF00622	511	630	120
2066	PF00373	141	262	122
2066	PF03623	870	1002	133
2066	PF18038	39	137	99
2066	PF07714	425	679	255
2068	PF00630	2502	2589	88
2068	PF00630	2406	2493	88
2068	PF00630	2205	2303	99
2068	PF00307	36	143	108
2068	PF00630	1773	1851	79
2068	PF00630	1536	1627	92
2068	PF00630	1633	1731	99
2068	PF00630	761	858	98
2068	PF00630	372	465	94
2068	PF00630	1247	1341	95
2068	PF00630	1347	1434	88
2068	PF00630	1152	1241	90
2068	PF00630	1440	1530	91
2068	PF00307	159	263	105
2068	PF00630	272	365	94
2068	PF00630	568	655	88
2068	PF00630	1059	1146	88
2068	PF00630	1856	1943	88
2068	PF00630	864	957	94
2068	PF00630	471	562	92
2068	PF00630	2632	2721	90
2068	PF00630	963	1053	91
2068	PF00630	2038	2125	88
2068	PF00630	664	755	92
2068	PF00630	2311	2398	88
2069	PF00254	113	201	89
2071	PF06229	67	256	190
2072	PF01392	39	145	107
2072	PF01534	235	555	321
2074	PF00370	12	266	255
2074	PF02782	275	467	193
2075	PF07562	496	546	51
2075	PF01094	60	460	401
2075	PF00003	561	813	253
2076	PF00233	751	1020	270
2077	PF12287	359	685	327
2077	PF18293	132	247	116
2078	PF08947	365	412	48
2078	PF00169	230	338	109
2078	PF00788	100	186	87
2078	PF00017	431	512	82
2081	PF12026	619	828	210
2081	PF14604	10	61	52
2081	PF08824	404	560	157
2082	PF13923	759	800	42
2082	PF00176	243	722	480
2082	PF00271	833	950	118
2082	PF08797	60	154	95
2084	PF18263	711	819	109
2084	PF17855	570	656	87
2084	PF17207	122	252	131
