id_mutation	id_protein	id_pfam	start	end
105522	2960	PF09042	383	455
101721	2960	PF09042	383	455
101755	2960	PF09042	383	455
103615	2960	PF09042	383	455
107009	2960	PF09042	383	455
107010	2960	PF09042	383	455
107316	2960	PF09042	383	455
105583	2960	PF09042	383	455
101249	2960	PF09042	383	455
17515	2960	PF09042	383	455
107764	2960	PF09042	383	455
106544	2960	PF09042	383	455
106667	2960	PF09042	383	455
101754	2960	PF09042	383	455
104487	2960	PF09042	383	455
107008	2960	PF09042	383	455
104485	2960	PF09042	383	455
101720	2960	PF09042	383	455
101753	2960	PF09042	383	455
106679	2960	PF09042	383	455
17301	2960	PF18362	9505	9537
102263	2960	PF18362	9505	9537
102864	2960	PF18362	9505	9537
103298	2960	PF18362	9505	9537
105103	2960	PF18362	9505	9537
103823	2960	PF18362	9505	9537
103440	2960	PF18362	9505	9537
100620	2960	PF18362	9505	9537
102328	2960	PF07679	33488	33577
107364	2960	PF07679	33488	33577
102327	2960	PF07679	33488	33577
107363	2960	PF07679	33488	33577
103158	2960	PF07679	33488	33577
17063	2960	PF07679	33488	33577
102326	2960	PF07679	33488	33577
101105	2960	PF07679	33488	33577
102325	2960	PF07679	33488	33577
166193	2960	PF07679	33488	33577
105912	2960	PF07679	33488	33577
106869	2960	PF07679	33488	33577
105911	2960	PF07679	33488	33577
104712	2960	PF07679	33488	33577
107770	2960	PF07679	33488	33577
103769	2960	PF07679	33488	33577
103349	2960	PF07679	33488	33577
166268	2960	PF07679	33488	33577
106836	2960	PF07679	33488	33577
100606	2960	PF07679	8888	8977
106392	2960	PF07679	8888	8977
100607	2960	PF07679	8888	8977
107457	2960	PF07679	8888	8977
106816	2960	PF07679	8888	8977
105281	2960	PF07679	8888	8977
107210	2960	PF07679	8888	8977
102873	2960	PF07679	8888	8977
107721	2960	PF07679	8888	8977
106730	2960	PF07679	8888	8977
100608	2960	PF07679	8888	8977
101806	2960	PF07679	8888	8977
104670	2960	PF07679	8888	8977
101587	2960	PF07679	8888	8977
103754	2960	PF07679	8888	8977
107209	2960	PF07679	8888	8977
106391	2960	PF07679	8888	8977
101813	2960	PF07679	8888	8977
103566	2960	PF07679	8888	8977
101250	2960	PF07679	8888	8977
105849	2960	PF07679	8888	8977
103570	2960	PF07679	8888	8977
104516	2960	PF07679	8888	8977
101654	2960	PF07679	8888	8977
107505	2960	PF07679	7385	7474
102912	2960	PF07679	7385	7474
102911	2960	PF07679	7385	7474
106412	2960	PF07679	7385	7474
17104	2960	PF07679	7385	7474
106992	2960	PF07679	7385	7474
17214	2960	PF07679	7385	7474
102910	2960	PF07679	7385	7474
103622	2960	PF07679	7385	7474
103450	2960	PF07679	7385	7474
101597	2960	PF07679	7385	7474
100562	2960	PF07679	7385	7474
100563	2960	PF07679	7385	7474
104444	2960	PF07679	7385	7474
100561	2960	PF07679	7385	7474
102909	2960	PF07679	7385	7474
107820	2960	PF07679	7385	7474
102908	2960	PF07679	7385	7474
105480	2960	PF07679	9080	9169
102871	2960	PF07679	9080	9169
106383	2960	PF07679	9080	9169
104669	2960	PF07679	9080	9169
105273	2960	PF07679	9080	9169
105119	2960	PF07679	9080	9169
106350	2960	PF07679	9080	9169
103735	2960	PF07679	9080	9169
105541	2960	PF07679	9080	9169
166550	2960	PF07679	9080	9169
105400	2960	PF07679	9080	9169
103305	2960	PF07679	7198	7287
105309	2960	PF07679	7198	7287
102922	2960	PF07679	7198	7287
105244	2960	PF07679	7198	7287
104542	2960	PF07679	7198	7287
102921	2960	PF07679	7198	7287
105300	2960	PF07679	7198	7287
100556	2960	PF07679	7198	7287
104674	2960	PF07679	7198	7287
105470	2960	PF07679	7198	7287
103782	2960	PF07679	7198	7287
104445	2960	PF07679	7198	7287
103877	2960	PF07679	7198	7287
105433	2960	PF07679	7198	7287
107463	2960	PF07679	7198	7287
101663	2960	PF07679	7198	7287
100557	2960	PF07679	7198	7287
104673	2960	PF07679	7198	7287
105293	2960	PF07679	7198	7287
102920	2960	PF07679	7198	7287
102919	2960	PF07679	7198	7287
105152	2960	PF07679	7198	7287
102918	2960	PF07679	7198	7287
103703	2960	PF07679	7198	7287
105524	2960	PF07679	7198	7287
107345	2960	PF07679	7198	7287
104060	2960	PF07679	7198	7287
17124	2960	PF07679	7198	7287
102917	2960	PF07679	7198	7287
104093	2960	PF07679	34061	34150
107880	2960	PF07679	34061	34150
101118	2960	PF07679	34061	34150
106567	2960	PF07679	34061	34150
107879	2960	PF07679	34061	34150
107044	2960	PF07679	34061	34150
104185	2960	PF07679	34061	34150
104823	2960	PF07679	34061	34150
107923	2960	PF07679	34061	34150
106609	2960	PF07679	34061	34150
166503	2960	PF07679	34061	34150
17425	2960	PF07679	34061	34150
107559	2960	PF07679	34061	34150
104082	2960	PF07679	34061	34150
101289	2960	PF07679	34061	34150
101850	2960	PF07679	34061	34150
107558	2960	PF07679	34061	34150
107878	2960	PF07679	34061	34150
103981	2960	PF07679	34061	34150
107082	2960	PF07679	34061	34150
101849	2960	PF07679	34061	34150
104707	2960	PF07679	34061	34150
102238	2960	PF07679	34061	34150
102320	2960	PF07679	34061	34150
104184	2960	PF07679	34061	34150
107043	2960	PF07679	34061	34150
103154	2960	PF07679	34061	34150
107042	2960	PF07679	34061	34150
106809	2960	PF07679	34061	34150
107557	2960	PF07679	34061	34150
106131	2960	PF07679	34061	34150
101120	2960	PF07679	34061	34150
106051	2960	PF07679	34061	34150
107581	2960	PF07679	34061	34150
102939	2960	PF07679	6631	6720
104543	2960	PF07679	6631	6720
103130	2960	PF07679	6631	6720
107283	2960	PF07679	6631	6720
106503	2960	PF07679	6631	6720
103677	2960	PF07679	6631	6720
100535	2960	PF07679	6631	6720
107347	2960	PF07679	6631	6720
106377	2960	PF07679	6631	6720
100536	2960	PF07679	6631	6720
102076	2960	PF07679	6631	6720
102253	2960	PF07679	6631	6720
104691	2960	PF07679	6631	6720
105251	2960	PF07679	6631	6720
104524	2960	PF07679	6631	6720
102938	2960	PF07679	6631	6720
106450	2960	PF07679	6631	6720
105155	2960	PF07679	6631	6720
105422	2960	PF07679	6631	6720
102937	2960	PF07679	6631	6720
100537	2960	PF07679	6631	6720
105305	2960	PF07679	6631	6720
100549	2960	PF07679	7006	7095
105248	2960	PF07679	7006	7095
107217	2960	PF07679	7006	7095
100550	2960	PF07679	7006	7095
105454	2960	PF07679	7006	7095
105482	2960	PF07679	7006	7095
100551	2960	PF07679	7006	7095
106419	2960	PF07679	7006	7095
106993	2960	PF07679	7006	7095
106416	2960	PF07679	7006	7095
166085	2960	PF07679	7006	7095
104675	2960	PF07679	7006	7095
101665	2960	PF07679	7006	7095
103750	2960	PF07679	7006	7095
100552	2960	PF07679	7006	7095
102072	2960	PF07679	7006	7095
102926	2960	PF07679	7006	7095
101600	2960	PF07679	7006	7095
106709	2960	PF07679	7006	7095
107821	2960	PF07679	7006	7095
107213	2960	PF07679	8513	8602
100593	2960	PF07679	8513	8602
103446	2960	PF07679	8513	8602
105126	2960	PF07679	8513	8602
105888	2960	PF07679	8513	8602
100594	2960	PF07679	8513	8602
100595	2960	PF07679	8513	8602
107816	2960	PF07679	8513	8602
102883	2960	PF07679	8513	8602
104437	2960	PF07679	8513	8602
106990	2960	PF07679	8513	8602
105125	2960	PF07679	8513	8602
103831	2960	PF07679	8513	8602
101788	2960	PF07679	8513	8602
102882	2960	PF07679	8513	8602
100596	2960	PF07679	8513	8602
105395	2960	PF07679	8513	8602
103445	2960	PF07679	8513	8602
106394	2960	PF07679	8513	8602
100597	2960	PF07679	8513	8602
166426	2960	PF07679	8513	8602
103468	2960	PF07679	943	1032
105645	2960	PF07679	943	1032
105509	2960	PF07679	943	1032
105906	2960	PF07679	943	1032
16861	2960	PF07679	943	1032
106540	2960	PF07679	943	1032
100475	2960	PF07679	943	1032
106417	2960	PF07679	943	1032
102125	2960	PF07679	943	1032
105374	2960	PF07679	943	1032
107507	2960	PF07679	943	1032
103660	2960	PF07679	943	1032
101817	2960	PF07679	943	1032
100660	2960	PF07679	943	1032
103075	2960	PF07679	943	1032
17308	2960	PF07679	943	1032
105642	2960	PF07679	943	1032
102124	2960	PF07679	943	1032
103074	2960	PF07679	943	1032
100662	2960	PF07679	943	1032
106027	2960	PF07679	943	1032
165921	2960	PF07679	943	1032
101747	2960	PF07679	943	1032
105902	2960	PF07679	943	1032
101713	2960	PF07679	943	1032
105671	2960	PF07679	8609	8698
102881	2960	PF07679	8609	8698
102063	2960	PF07679	8609	8698
106492	2960	PF07679	8609	8698
100598	2960	PF07679	8609	8698
106358	2960	PF07679	8609	8698
103573	2960	PF07679	8609	8698
102258	2960	PF07679	8609	8698
107313	2960	PF07679	8609	8698
100599	2960	PF07679	8609	8698
107461	2960	PF07679	8609	8698
107726	2960	PF07679	8609	8698
105697	2960	PF07679	8609	8698
166042	2960	PF07679	8609	8698
104433	2960	PF07679	8609	8698
106683	2960	PF07679	8609	8698
106878	2960	PF07679	8609	8698
104432	2960	PF07679	8609	8698
105517	2960	PF07679	8609	8698
105124	2960	PF07679	8609	8698
104525	2960	PF07679	8609	8698
103451	2960	PF07679	7291	7381
105289	2960	PF07679	7291	7381
105239	2960	PF07679	7291	7381
107282	2960	PF07679	7291	7381
17391	2960	PF07679	7291	7381
106440	2960	PF07679	7291	7381
102916	2960	PF07679	7291	7381
103304	2960	PF07679	7291	7381
107506	2960	PF07679	7291	7381
106439	2960	PF07679	7291	7381
102915	2960	PF07679	7291	7381
102914	2960	PF07679	7291	7381
101662	2960	PF07679	7291	7381
106670	2960	PF07679	7291	7381
105308	2960	PF07679	7291	7381
166144	2960	PF07679	7291	7381
105644	2960	PF07679	7291	7381
106500	2960	PF07679	7291	7381
105458	2960	PF07679	7291	7381
100560	2960	PF07679	7291	7381
105787	2960	PF07679	7291	7381
102913	2960	PF07679	7291	7381
16970	2960	PF07679	7291	7381
107462	2960	PF07679	7291	7381
23800	2960	PF07679	7291	7381
101585	2960	PF07679	9273	9362
104510	2960	PF07679	9273	9362
104013	2960	PF07679	9273	9362
103442	2960	PF07679	9273	9362
104512	2960	PF07679	9273	9362
100614	2960	PF07679	9273	9362
166315	2960	PF07679	9273	9362
102868	2960	PF07679	9273	9362
101653	2960	PF07679	9273	9362
105270	2960	PF07679	9273	9362
105105	2960	PF07679	9273	9362
104612	2960	PF07679	9273	9362
166159	2960	PF07679	9273	9362
106375	2960	PF07679	9273	9362
103441	2960	PF07679	9273	9362
102260	2960	PF07679	9273	9362
103563	2960	PF07679	9273	9362
100616	2960	PF07679	9273	9362
102261	2960	PF07679	9273	9362
106622	2960	PF07679	7947	8036
102894	2960	PF07679	7947	8036
106498	2960	PF07679	7947	8036
103828	2960	PF07679	7947	8036
16865	2960	PF07679	7947	8036
105296	2960	PF07679	7947	8036
104441	2960	PF07679	7947	8036
101594	2960	PF07679	7947	8036
106494	2960	PF07679	7947	8036
105230	2960	PF07679	7947	8036
102893	2960	PF07679	7947	8036
165976	2960	PF07679	7947	8036
106434	2960	PF07679	7947	8036
102255	2960	PF07679	7947	8036
102254	2960	PF07679	7947	8036
104401	2960	PF07679	7947	8036
105279	2960	PF07679	7947	8036
101658	2960	PF07679	7947	8036
100574	2960	PF07679	7947	8036
104856	2960	PF07679	31460	31549
166323	2960	PF07679	31460	31549
104854	2960	PF07679	31460	31549
102384	2960	PF07679	31460	31549
104719	2960	PF07679	31460	31549
106098	2960	PF07679	31460	31549
102383	2960	PF07679	31460	31549
104852	2960	PF07679	31460	31549
105770	2960	PF07679	31460	31549
16904	2960	PF07679	31460	31549
105922	2960	PF07679	31460	31549
101050	2960	PF07679	31460	31549
102382	2960	PF07679	31460	31549
103774	2960	PF07679	31460	31549
104191	2960	PF07679	31460	31549
17406	2960	PF07679	31460	31549
101724	2960	PF07679	6	97
103098	2960	PF07679	6	97
106432	2960	PF07679	6	97
103340	2960	PF07679	6	97
102133	2960	PF07679	6	97
106490	2960	PF07679	6	97
105361	2960	PF07679	6	97
107292	2960	PF07679	6	97
104541	2960	PF07679	6	97
100479	2960	PF07679	6	97
100554	2960	PF07679	6	97
100555	2960	PF07679	6	97
104572	2960	PF07679	6	97
103826	2960	PF07679	6	97
103097	2960	PF07679	6	97
105907	2960	PF07679	6	97
107011	2960	PF07679	6	97
103339	2960	PF07679	6	97
106430	2960	PF07679	6	97
105276	2960	PF07679	6	97
3165	2960	PF07679	6	97
103830	2960	PF07679	6	97
101723	2960	PF07679	6	97
102132	2960	PF07679	6	97
105271	2960	PF07679	6	97
101757	2960	PF07679	6	97
101727	2960	PF07679	3345	3433
103322	2960	PF07679	3345	3433
103011	2960	PF07679	3345	3433
17185	2960	PF07679	3345	3433
103010	2960	PF07679	3345	3433
103659	2960	PF07679	3345	3433
100486	2960	PF07679	3345	3433
100487	2960	PF07679	3345	3433
105223	2960	PF07679	3345	3433
104496	2960	PF07679	3345	3433
166059	2960	PF07679	3345	3433
104492	2960	PF07679	3345	3433
107232	2960	PF07679	3345	3433
101275	2960	PF07679	3345	3433
107826	2960	PF07679	3345	3433
17181	2960	PF07679	3345	3433
103968	2960	PF07679	3345	3433
107479	2960	PF07679	3345	3433
103009	2960	PF07679	3345	3433
16935	2960	PF07679	3345	3433
105890	2960	PF07679	3345	3433
100488	2960	PF07679	3345	3433
107749	2960	PF07679	3345	3433
106662	2960	PF07679	3345	3433
105869	2960	PF07679	3345	3433
104533	2960	PF07679	5602	5691
104551	2960	PF07679	5602	5691
100510	2960	PF07679	5602	5691
106465	2960	PF07679	5602	5691
102964	2960	PF07679	5602	5691
107348	2960	PF07679	5602	5691
107223	2960	PF07679	5602	5691
101675	2960	PF07679	5602	5691
105258	2960	PF07679	5602	5691
103933	2960	PF07679	5602	5691
3171	2960	PF07679	5602	5691
106517	2960	PF07679	5602	5691
103854	2960	PF07679	5602	5691
105166	2960	PF07679	5602	5691
102963	2960	PF07679	5602	5691
104549	2960	PF07679	5602	5691
100511	2960	PF07679	5602	5691
100577	2960	PF07679	8139	8228
105544	2960	PF07679	8139	8228
100578	2960	PF07679	8139	8228
105225	2960	PF07679	8139	8228
106369	2960	PF07679	8139	8228
104515	2960	PF07679	8139	8228
101657	2960	PF07679	8139	8228
106433	2960	PF07679	8139	8228
102066	2960	PF07679	8139	8228
103567	2960	PF07679	8139	8228
107728	2960	PF07679	8139	8228
102891	2960	PF07679	8139	8228
101593	2960	PF07679	8139	8228
100579	2960	PF07679	8139	8228
100580	2960	PF07679	8139	8228
104672	2960	PF07679	8139	8228
107740	2960	PF07679	6068	6157
102952	2960	PF07679	6068	6157
107221	2960	PF07679	6068	6157
101671	2960	PF07679	6068	6157
103572	2960	PF07679	6068	6157
106387	2960	PF07679	6068	6157
101670	2960	PF07679	6068	6157
107739	2960	PF07679	6068	6157
106386	2960	PF07679	6068	6157
106460	2960	PF07679	6068	6157
102951	2960	PF07679	6068	6157
102249	2960	PF07679	6068	6157
102950	2960	PF07679	6068	6157
101605	2960	PF07679	6068	6157
107738	2960	PF07679	6068	6157
107220	2960	PF07679	6068	6157
105157	2960	PF07679	6068	6157
105892	2960	PF07679	6068	6157
106489	2960	PF07679	104	193
166091	2960	PF07679	104	193
104571	2960	PF07679	104	193
101722	2960	PF07679	104	193
107493	2960	PF07679	104	193
103096	2960	PF07679	104	193
103095	2960	PF07679	104	193
105359	2960	PF07679	104	193
107765	2960	PF07679	104	193
102131	2960	PF07679	104	193
166049	2960	PF07679	104	193
103094	2960	PF07679	104	193
17323	2960	PF07679	104	193
103602	2960	PF07679	104	193
103131	2960	PF07679	104	193
100819	2960	PF07679	104	193
103093	2960	PF07679	104	193
105415	2960	PF07679	104	193
105442	2960	PF07679	4571	4660
106006	2960	PF07679	4571	4660
17316	2960	PF07679	4571	4660
105894	2960	PF07679	4571	4660
16782	2960	PF07679	4571	4660
101193	2960	PF07679	4571	4660
17322	2960	PF07679	4571	4660
103456	2960	PF07679	4571	4660
102991	2960	PF07679	4571	4660
105346	2960	PF07679	4571	4660
105345	2960	PF07679	4571	4660
101194	2960	PF07679	4571	4660
101195	2960	PF07679	4571	4660
103581	2960	PF07679	4571	4660
102990	2960	PF07679	4571	4660
106658	2960	PF07679	4571	4660
102989	2960	PF07679	4571	4660
166094	2960	PF07679	4571	4660
166044	2960	PF07679	4571	4660
105320	2960	PF07679	4571	4660
105341	2960	PF07679	4571	4660
104692	2960	PF07679	4571	4660
104442	2960	PF07679	4571	4660
16854	2960	PF07679	4571	4660
166383	2960	PF07679	4571	4660
101196	2960	PF07679	4571	4660
101680	2960	PF07679	4571	4660
105410	2960	PF07679	4571	4660
101243	2960	PF07679	32617	32709
101080	2960	PF07679	32617	32709
105918	2960	PF07679	32617	32709
104756	2960	PF07679	32617	32709
104755	2960	PF07679	32617	32709
107852	2960	PF07679	32617	32709
102352	2960	PF07679	32617	32709
104162	2960	PF07679	32617	32709
106033	2960	PF07679	32617	32709
102351	2960	PF07679	32617	32709
102350	2960	PF07679	32617	32709
106087	2960	PF07679	32617	32709
102349	2960	PF07679	32617	32709
101081	2960	PF07679	32617	32709
101819	2960	PF07679	32617	32709
107087	2960	PF07679	32617	32709
106067	2960	PF07679	32617	32709
101490	2960	PF07679	32617	32709
101082	2960	PF07679	32617	32709
104830	2960	PF07679	32617	32709
101190	2960	PF07679	4383	4472
102995	2960	PF07679	4383	4472
102994	2960	PF07679	4383	4472
105348	2960	PF07679	4383	4472
105390	2960	PF07679	4383	4472
103783	2960	PF07679	4383	4472
101617	2960	PF07679	4383	4472
101683	2960	PF07679	4383	4472
104550	2960	PF07679	4383	4472
105548	2960	PF07679	4383	4472
166206	2960	PF07679	4383	4472
107227	2960	PF07679	4383	4472
103318	2960	PF07679	4383	4472
106442	2960	PF07679	5788	5878
107933	2960	PF07679	5788	5878
100515	2960	PF07679	5788	5878
102960	2960	PF07679	5788	5878
107741	2960	PF07679	5788	5878
105163	2960	PF07679	5788	5878
107603	2960	PF07679	5788	5878
102959	2960	PF07679	5788	5878
107222	2960	PF07679	5788	5878
101674	2960	PF07679	5788	5878
105617	2960	PF07679	5788	5878
101607	2960	PF07679	5788	5878
105501	2960	PF07679	5788	5878
102943	2960	PF07679	6444	6533
107736	2960	PF07679	6444	6533
106832	2960	PF07679	6444	6533
106850	2960	PF07679	6444	6533
107580	2960	PF07679	6444	6533
105882	2960	PF07679	6444	6533
106379	2960	PF07679	6444	6533
102942	2960	PF07679	6444	6533
101209	2960	PF07679	6444	6533
100533	2960	PF07679	6444	6533
107284	2960	PF07679	6444	6533
105254	2960	PF07679	6444	6533
102941	2960	PF07679	6444	6533
17206	2960	PF07679	6444	6533
102078	2960	PF07679	6444	6533
103683	2960	PF07679	6444	6533
102077	2960	PF07679	6444	6533
106994	2960	PF07679	6444	6533
105520	2960	PF07679	6444	6533
102252	2960	PF07679	6444	6533
103609	2960	PF07679	6444	6533
106388	2960	PF07679	5882	5971
103309	2960	PF07679	5882	5971
103767	2960	PF07679	5882	5971
101673	2960	PF07679	5882	5971
106854	2960	PF07679	5882	5971
106513	2960	PF07679	5882	5971
105419	2960	PF07679	5882	5971
101606	2960	PF07679	5882	5971
101672	2960	PF07679	5882	5971
100516	2960	PF07679	5882	5971
102958	2960	PF07679	5882	5971
105378	2960	PF07679	5882	5971
107602	2960	PF07679	5882	5971
107468	2960	PF07679	5882	5971
102957	2960	PF07679	5882	5971
102081	2960	PF07679	5882	5971
104460	2960	PF07679	5882	5971
106654	2960	PF07679	5882	5971
100517	2960	PF07679	5882	5971
102956	2960	PF07679	5882	5971
103569	2960	PF07679	8702	8791
102880	2960	PF07679	8702	8791
17458	2960	PF07679	8702	8791
103300	2960	PF07679	8702	8791
106356	2960	PF07679	8702	8791
102879	2960	PF07679	8702	8791
102878	2960	PF07679	8702	8791
105283	2960	PF07679	8702	8791
102062	2960	PF07679	8702	8791
102877	2960	PF07679	8702	8791
104430	2960	PF07679	8702	8791
101590	2960	PF07679	8702	8791
102876	2960	PF07679	8702	8791
17180	2960	PF07679	8702	8791
100600	2960	PF07679	8702	8791
105850	2960	PF07679	8702	8791
104426	2960	PF07679	8702	8791
106353	2960	PF07679	8702	8791
104424	2960	PF07679	8702	8791
107460	2960	PF07679	8702	8791
104513	2960	PF07679	8702	8791
101589	2960	PF07679	8702	8791
107725	2960	PF07679	8702	8791
105475	2960	PF07679	8326	8415
105876	2960	PF07679	8326	8415
104397	2960	PF07679	8326	8415
105292	2960	PF07679	8326	8415
100586	2960	PF07679	8326	8415
17261	2960	PF07679	8326	8415
100587	2960	PF07679	8326	8415
102888	2960	PF07679	8326	8415
105469	2960	PF07679	8326	8415
100588	2960	PF07679	8326	8415
106991	2960	PF07679	8326	8415
104439	2960	PF07679	8326	8415
103733	2960	PF07679	8326	8415
101655	2960	PF07679	8326	8415
104395	2960	PF07679	8326	8415
102887	2960	PF07679	8326	8415
103574	2960	PF07679	8326	8415
105274	2960	PF07679	8326	8415
101591	2960	PF07679	8326	8415
105216	2960	PF07679	8326	8415
107727	2960	PF07679	8326	8415
104514	2960	PF07679	8326	8415
100589	2960	PF07679	8326	8415
105571	2960	PF07679	8326	8415
106889	2960	PF07679	8326	8415
106363	2960	PF07679	8326	8415
102886	2960	PF07679	8326	8415
104605	2960	PF07679	5226	5316
105622	2960	PF07679	5226	5316
105262	2960	PF07679	5226	5316
101611	2960	PF07679	5226	5316
107743	2960	PF07679	5226	5316
165938	2960	PF07679	5226	5316
106655	2960	PF07679	5226	5316
102085	2960	PF07679	5226	5316
100505	2960	PF07679	5226	5316
103315	2960	PF07679	5226	5316
106852	2960	PF07679	5226	5316
107317	2960	PF07679	5226	5316
107349	2960	PF07679	5226	5316
17401	2960	PF07679	5226	5316
166142	2960	PF07679	5226	5316
105624	2960	PF07679	5226	5316
105318	2960	PF07679	5226	5316
105569	2960	PF07679	5226	5316
104403	2960	PF07679	7668	7757
101660	2960	PF07679	7668	7757
101596	2960	PF07679	7668	7757
101659	2960	PF07679	7668	7757
105144	2960	PF07679	7668	7757
102902	2960	PF07679	7668	7757
102069	2960	PF07679	7668	7757
105852	2960	PF07679	7668	7757
105673	2960	PF07679	7668	7757
107731	2960	PF07679	7668	7757
100568	2960	PF07679	7668	7757
3785	2960	PF07679	7668	7757
166043	2960	PF07679	7668	7757
105498	2960	PF07679	7668	7757
100569	2960	PF07679	7668	7757
105287	2960	PF07679	8419	8509
100590	2960	PF07679	8419	8509
3168	2960	PF07679	8419	8509
106868	2960	PF07679	8419	8509
100591	2960	PF07679	8419	8509
106554	2960	PF07679	8419	8509
102884	2960	PF07679	8419	8509
102064	2960	PF07679	8419	8509
165977	2960	PF07679	8419	8509
100592	2960	PF07679	8419	8509
105127	2960	PF07679	8419	8509
104527	2960	PF07679	8419	8509
104545	2960	PF07679	5040	5129
101612	2960	PF07679	5040	5129
107350	2960	PF07679	5040	5129
105325	2960	PF07679	5040	5129
100500	2960	PF07679	5040	5129
100499	2960	PF07679	5040	5129
17102	2960	PF07679	5040	5129
105176	2960	PF07679	5040	5129
101208	2960	PF07679	5040	5129
102977	2960	PF07679	5040	5129
104474	2960	PF07679	5040	5129
106470	2960	PF07679	5040	5129
107744	2960	PF07679	5040	5129
104677	2960	PF07679	5040	5129
106520	2960	PF07679	5040	5129
166157	2960	PF07679	5040	5129
1543	2960	PF07679	5040	5129
102087	2960	PF07679	5040	5129
166060	2960	PF07679	3239	3328
101147	2960	PF07679	3239	3328
104564	2960	PF07679	3239	3328
105521	2960	PF07679	3239	3328
106529	2960	PF07679	3239	3328
103016	2960	PF07679	3239	3328
103015	2960	PF07679	3239	3328
101150	2960	PF07679	3239	3328
106528	2960	PF07679	3239	3328
107233	2960	PF07679	3239	3328
103584	2960	PF07679	3239	3328
101729	2960	PF07679	3239	3328
101696	2960	PF07679	3239	3328
103014	2960	PF07679	3239	3328
17512	2960	PF07679	3239	3328
107883	2960	PF07679	3239	3328
103013	2960	PF07679	3239	3328
102097	2960	PF07679	3239	3328
105428	2960	PF07679	3239	3328
105421	2960	PF07679	3239	3328
103012	2960	PF07679	3239	3328
101695	2960	PF07679	3239	3328
101728	2960	PF07679	3239	3328
23834	2960	PF07679	3239	3328
101815	2960	PF07679	3239	3328
106748	2960	PF07679	3239	3328
104563	2960	PF07679	3239	3328
106591	2960	PF07679	33779	33868
107841	2960	PF07679	33779	33868
103157	2960	PF07679	33779	33868
103156	2960	PF07679	33779	33868
107049	2960	PF07679	33779	33868
104808	2960	PF07679	33779	33868
107917	2960	PF07679	33779	33868
17349	2960	PF07679	33779	33868
107048	2960	PF07679	33779	33868
103474	2960	PF07679	33779	33868
106701	2960	PF07679	33779	33868
17235	2960	PF07679	33779	33868
1641	2960	PF07679	33779	33868
102322	2960	PF07679	33779	33868
107563	2960	PF07679	33779	33868
105747	2960	PF07679	33779	33868
101292	2960	PF07679	33779	33868
17348	2960	PF07679	33779	33868
104188	2960	PF07679	33779	33868
107362	2960	PF07679	33779	33868
104825	2960	PF07679	33779	33868
106767	2960	PF07679	7572	7661
17072	2960	PF07679	7572	7661
100566	2960	PF07679	7572	7661
105684	2960	PF07679	7572	7661
107281	2960	PF07679	7572	7661
107819	2960	PF07679	7572	7661
105302	2960	PF07679	7572	7661
102904	2960	PF07679	7572	7661
102903	2960	PF07679	7572	7661
166507	2960	PF07679	7572	7661
104406	2960	PF07679	7572	7661
1586	2960	PF07679	7572	7661
100567	2960	PF07679	7572	7661
105298	2960	PF07679	7572	7661
107732	2960	PF07679	7572	7661
166283	2960	PF07679	7572	7661
105403	2960	PF07679	8984	9073
106385	2960	PF07679	8984	9073
105122	2960	PF07679	8984	9073
106988	2960	PF07679	8984	9073
105215	2960	PF07679	8984	9073
107720	2960	PF07679	8984	9073
107857	2960	PF07679	8984	9073
102872	2960	PF07679	8984	9073
106491	2960	PF07679	8984	9073
107847	2960	PF07679	8984	9073
102061	2960	PF07679	8984	9073
103443	2960	PF07679	8984	9073
103873	2960	PF07679	8984	9073
103299	2960	PF07679	8984	9073
105267	2960	PF07679	4664	4754
102090	2960	PF07679	4664	4754
105265	2960	PF07679	4664	4754
102988	2960	PF07679	4664	4754
16912	2960	PF07679	4664	4754
107470	2960	PF07679	4664	4754
106523	2960	PF07679	4664	4754
106522	2960	PF07679	4664	4754
107306	2960	PF07679	4664	4754
107748	2960	PF07679	4664	4754
102987	2960	PF07679	4664	4754
103766	2960	PF07679	4664	4754
106448	2960	PF07679	4664	4754
100489	2960	PF07679	4664	4754
166428	2960	PF07679	4664	4754
104062	2960	PF07679	4664	4754
103143	2960	PF07679	4664	4754
100490	2960	PF07679	4664	4754
166293	2960	PF07679	4664	4754
106711	2960	PF07679	25239	25328
166128	2960	PF07679	25239	25328
100915	2960	PF07679	25239	25328
103631	2960	PF07679	25239	25328
103638	2960	PF07679	25239	25328
100916	2960	PF07679	25239	25328
103204	2960	PF07679	25239	25328
106576	2960	PF07679	25239	25328
106634	2960	PF07679	25239	25328
104892	2960	PF07679	25239	25328
102521	2960	PF07679	25239	25328
107255	2960	PF07679	25239	25328
106819	2960	PF07679	25239	25328
104951	2960	PF07679	25239	25328
103369	2960	PF07679	25239	25328
107136	2960	PF07679	25239	25328
107135	2960	PF07679	25239	25328
104783	2960	PF07679	25239	25328
166301	2960	PF07679	25239	25328
107649	2960	PF07679	25239	25328
103998	2960	PF07679	25239	25328
101934	2960	PF07679	25239	25328
101171	2960	PF07679	3503	3592
103460	2960	PF07679	3503	3592
106486	2960	PF07679	3503	3592
103008	2960	PF07679	3503	3592
101693	2960	PF07679	3503	3592
105220	2960	PF07679	3503	3592
166087	2960	PF07679	3503	3592
105330	2960	PF07679	3503	3592
105363	2960	PF07679	3503	3592
106405	2960	PF07679	3503	3592
103007	2960	PF07679	3503	3592
101725	2960	PF07679	3503	3592
101197	2960	PF07679	3503	3592
